Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Vcabro1a003582	-	C2832210	+	145	377	1.386266	0.769041	1.446360
Vcabro1a012170	-	C2833028	-	3	502	56.769619	31.493334	59.230556
Vcabro1a012639	-	C2835282	-	294	443	5.226666	2.899529	5.453239
Vcabro1a001314	-	C2835622	-	74	289	9.421296	5.226528	9.829704
Vcabro1a011822	-	C2835868	+	7	509	495.295959	274.768799	516.766846
Vcabro1a002859	-	C2837040	-	304	470	9.922155	5.504384	10.352276
Vcabro1a004321	-	C2838462	+	239	437	0.633166	0.351253	0.660613
Vcabro1a006715	-	C2838846	-	128	414	97.386757	54.025970	101.608429
Vcabro1a002980	-	C2840340	+	237	452	100.421295	55.709400	104.774513
Vcabro1a000096	-	C2840686	+	36	523	165.159897	91.623581	172.319504
Vcabro1a004799	-	C2841086	-	71	498	3.943925	2.187919	4.114892
Vcabro1a011141	-	C2841738	-	142	337	2.066327	1.146309	2.155901
Vcabro1a004588	-	C2842214	-	40	526	41.103127	22.802240	42.884930
Vcabro1a012173	-	C2846366	-	1	432	5.537037	3.071709	5.777065
Vcabro1a004802	-	C2848368	-	202	496	3.318644	1.841040	3.462506
Vcabro1a016233	-	C2849450	+	131	377	5.753036	3.191536	6.002428
Vcabro1a003787	-	C2849826	-	189	538	12.894286	7.153193	13.453247
Vcabro1a004688	-	C2854874	+	51	558	1.647638	0.914038	1.719062
Vcabro1a013437	-	C2855160	-	6	567	148.937729	82.624222	155.394104
Vcabro1a006696	-	C2855830	-	2	528	142.537781	79.073807	148.716721
Vcabro1a012451	-	C2856828	+	263	456	2.489691	1.381173	2.597618
Vcabro1a014506	-	C2859228	+	9	382	0.403409	0.223794	0.420897
Vcabro1a013865	-	C2859426	+	189	508	21.143749	11.729639	22.060322
Vcabro1a015469	-	C2859654	-	143	393	105.561752	58.561104	110.137802
Vcabro1a002340	-	C2861192	+	364	578	76.437210	42.404064	79.750725
Vcabro1a013199	-	C2861418	-	5	538	19.194757	10.648422	20.026842
Vcabro1a002116	-	C2861840	+	154	472	59.016735	32.739937	61.575085
Vcabro1a001596	-	C2862504	+	104	517	0.000000	0.000000	0.000000
Vcabro1a004815	-	C2863398	+	1	595	118.723358	65.862595	123.869965
Vcabro1a013864	-	C2864508	+	281	532	10.726191	5.950427	11.191166
Vcabro1a001441	-	C2865780	+	20	581	31.714964	17.594093	33.089794
Vcabro1a007435	-	C2866830	-	17	494	31.605648	17.533449	32.975739
Vcabro1a000051	-	C2869740	+	16	621	147.954620	82.078835	154.368393
Vcabro1a000463	-	C2871358	-	21	474	1113.299683	617.610657	1161.560791
Vcabro1a002765	-	C2873212	+	224	572	3.722063	2.064840	3.883413
Vcabro1a013819	-	C2873314	+	1	153	1.856209	1.029745	1.936675
Vcabro1a003350	-	C2873972	+	101	581	301.819214	167.436264	314.902924
Vcabro1a009321	-	C2874460	+	76	548	1.697674	0.941796	1.771267
Vcabro1a003042	-	C2876850	+	14	620	5.654206	3.136709	5.899313
Vcabro1a010937	-	C2877118	-	34	373	1.823529	1.011615	1.902578
Vcabro1a002037	-	C2877372	-	127	496	0.000000	0.000000	0.000000
Vcabro1a004342	-	C2879696	-	123	455	0.876877	0.486454	0.914889
Vcabro1a001607	-	C2881240	+	249	579	137.552872	76.308395	143.515717
Vcabro1a004419	-	C2885026	-	37	681	30.647602	17.001966	31.976162
Vcabro1a003991	-	C2886328	+	232	471	1.816667	1.007808	1.895419
Vcabro1a008197	-	C2886494	-	62	678	36.230629	20.099188	37.801208
Vcabro1a012450	-	C2889772	+	1	704	15383.252930	8533.964844	16050.109375
Vcabro1a013622	-	C2889824	-	138	674	42.783985	23.734709	44.638649
Vcabro1a015599	-	C2890274	-	34	569	135.086777	74.940308	140.942734
Vcabro1a006033	-	C2891614	-	59	492	21.195852	11.758543	22.114683
Vcabro1a007569	-	C2892632	+	358	589	10.275862	5.700604	10.721315
Vcabro1a014339	-	C2893042	-	120	702	8.890223	4.931911	9.275610
Vcabro1a015601	-	C2893366	-	7	718	36.363766	20.173046	37.940117
Vcabro1a002215	-	C2893424	+	23	701	18.576241	10.305296	19.381512
Vcabro1a016136	-	C2894780	-	46	722	3.573117	1.982211	3.728010
Vcabro1a002460	-	C2895268	+	268	488	73.606339	40.833618	76.797134
Vcabro1a011378	-	C2896050	-	47	226	1.427778	0.792070	1.489671
