Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Vvulg1g00010	-	Chr1	+	578	811	49.756409	16.327475	34.952129
Vvulg1g00011	-	Chr1	+	9331	16578	0.000000	0.000000	0.000000
Vvulg1g00021	-	Chr1	+	28529	35573	36.888599	12.104926	25.912947
Vvulg1g00020	-	Chr1	-	86243	95825	862.086609	282.892151	605.585571
Vvulg1g00030	-	Chr1	-	124096	132467	0.000000	0.000000	0.000000
Vvulg1g00031	-	Chr1	+	135872	140157	0.792517	0.260063	0.556715
Vvulg1g00040	-	Chr1	-	180101	181581	37.497513	12.304740	26.340687
Vvulg1g00050	-	Chr1	-	183395	187559	37.683216	12.365678	26.471138
Vvulg1g00060	-	Chr1	+	188096	189550	6.639045	2.178590	4.663696
Vvulg1g00070	-	Chr1	+	191372	192836	7.079207	2.323029	4.972895
Vvulg1g00071	-	Chr1	-	194637	201889	0.381410	0.125159	0.267927
Vvulg1g00080	-	Chr1	-	209279	210694	13.899442	4.561076	9.763870
Vvulg1g00090	-	Chr1	+	211372	217972	7.244444	2.377251	5.088968
Vvulg1g00110	-	Chr1	-	226611	235178	157.821762	51.788921	110.864250
Vvulg1g00150	-	Chr1	-	258441	260480	133.313171	43.746471	93.647827
Vvulg1g00160	-	Chr1	+	262304	264844	73.499077	24.118586	51.630524
Arg_16	-	Chr1	-	265279	265351	6.383562	2.094754	4.484229
Vvulg1g00180	-	Chr1	-	271120	277393	81.975868	26.900230	57.585175
Vvulg1g00181	-	Chr1	+	277940	278539	0.593496	0.194755	0.416910
Vvulg1g00190	-	Chr1	+	279021	280813	103.742737	34.042988	72.875633
Vvulg1g00200	-	Chr1	-	281414	284018	34.602398	11.354713	24.306969
Vvulg1g00210	-	Chr1	-	286423	287028	0.000000	0.000000	0.000000
Vvulg1g00211	-	Chr1	-	287771	289242	74.099930	24.315756	52.052601
Vvulg1g00220	-	Chr1	+	289474	293930	52.080807	17.090221	36.584942
