Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC108630137	LOC108630137	NW_017130860.1	+	286	3617	13.067373	9.187725	18.578978
gene-LOC108630204	LOC108630204	NW_017130860.1	-	3549	6660	18.194006	18.283184	36.971382
gene-LOC108630428	LOC108630428	NW_017130860.1	-	7427	11883	13.942991	10.469400	21.170721
gene-LOC108625126	LOC108625126	NW_017130860.1	+	12234	14837	2.366499	1.663895	3.364650
gene-LOC108625517	LOC108625517	NW_017130860.1	-	15084	17835	3.210460	2.257288	4.564579
gene-LOC108625314	LOC108625314	NW_017130860.1	-	20656	24430	25.100679	18.772364	37.960579
gene-LOC108625655	LOC108625655	NW_017130860.1	+	24468	25921	38.541134	27.098434	54.797153
gene-LOC108625598	LOC108625598	NW_017130860.1	-	25865	26815	14.131351	9.935812	20.091724
gene-LOC108625203	LOC108625203	NW_017130860.1	+	26825	29170	8.362286	6.106978	12.349239
gene-LOC108625396	LOC108625396	NW_017130860.1	-	28945	30817	23.809452	20.644608	41.746540
gene-LOC108625064	LOC108625064	NW_017130860.1	+	30825	39932	13.294756	9.347598	18.902267
gene-LOC108630323	LOC108630323	NW_017130860.1	+	39083	44531	21.674997	31.303869	63.301189
gene-LOC113463976	LOC113463976	NW_017130860.1	-	44590	45256	0.000000	0.000000	0.000000
gene-LOC108629901	LOC108629901	NW_017130860.1	+	45188	50950	17.783211	12.617758	25.515026
gene-LOC108623485	LOC108623485	NW_017130860.1	+	51768	55934	26.353502	18.674208	37.762093
gene-LOC108623319	LOC108623319	NW_017130860.1	-	56230	62443	1.914137	2.328227	4.708029
gene-LOC108623244	LOC108623244	NW_017130860.1	+	62528	65505	4322.835938	3039.404053	6146.137695
gene-LOC108623171	LOC108623171	NW_017130860.1	-	66097	69619	183.106552	128.742981	260.337921
gene-LOC108629049	LOC108629049	NW_017130860.1	+	70301	83339	13.731942	13.157708	26.606890
gene-LOC108623909	LOC108623909	NW_017130860.1	+	83888	85703	39.989288	28.116636	56.856117
gene-LOC108623975	LOC108623975	NW_017130860.1	+	85813	90294	12.182110	9.905222	20.029867
gene-LOC113464111	LOC113464111	NW_017130860.1	-	87215	91814	2.238712	1.605579	3.246726
gene-LOC108623775	LOC108623775	NW_017130860.1	-	92002	169494	20.903368	14.717413	29.760847
gene-LOC108628026	LOC108628026	NW_017130860.1	+	170226	185184	9.213931	13.130120	26.551102
gene-LOC108621989	LOC108621989	NW_017130860.1	-	187129	189742	2.078697	1.461541	2.955457
gene-LOC108621903	LOC108621903	NW_017130860.1	+	188947	191843	7.639726	5.371523	10.862038
gene-LOC108632655	LOC108632655	NW_017130860.1	+	192216	196208	59.795063	73.274147	148.171478
gene-LOC108621901	LOC108621901	NW_017130860.1	-	196064	199135	2.150490	1.512019	3.057532
gene-LOC108628565	LOC108628565	NW_017130860.1	+	201818	248592	7.461056	6.652517	13.452403
gene-LOC108629258	LOC108629258	NW_017130860.1	+	249974	252704	92.587311	65.098526	131.639130
gene-LOC108629202	LOC108629202	NW_017130860.1	-	252555	256559	11.127611	7.823870	15.821055
gene-LOC108627083	LOC108627083	NW_017130860.1	+	256681	306297	8.299171	6.280749	12.700630
gene-LOC108627004	LOC108627004	NW_017130860.1	-	269663	306284	2.644727	2.251859	4.553602
gene-LOC108628353	LOC108628353	NW_017130860.1	+	307693	314731	2.402147	1.688960	3.415334
gene-LOC108628416	LOC108628416	NW_017130860.1	-	315541	336625	139.001953	97.732857	197.630707
gene-LOC108632576	LOC108632576	NW_017130860.1	+	337280	338782	20.686806	14.544979	29.412163
gene-LOC108631138	LOC108631138	NW_017130860.1	-	339002	343470	8.703911	6.119756	12.375079
gene-LOC108632424	LOC108632424	NW_017130860.1	+	343604	345501	22.195223	15.605554	31.556805
gene-LOC108632128	LOC108632128	NW_017130860.1	-	345633	347521	1.093067	0.768540	1.554105
gene-LOC108632360	LOC108632360	NW_017130860.1	-	347613	350580	22.935223	16.125851	32.608925
gene-LOC108629173	LOC108629173	NW_017130860.1	-	352629	354918	0.000000	0.000000	0.000000
gene-LOC108627746	LOC108627746	NW_017130860.1	-	358855	373382	3.536452	2.486494	5.028070
gene-LOC108632186	LOC108632186	NW_017130860.1	+	373288	378287	26.076761	23.421038	47.360905
gene-LOC108632491	LOC108632491	NW_017130860.1	-	374086	375382	30.074501	21.145508	42.759438
gene-LOC108632051	LOC108632051	NW_017130860.1	-	378394	382396	88.850334	62.471043	126.325958
gene-LOC108631880	LOC108631880	NW_017130860.1	+	382509	385106	113.890175	80.076660	161.927200
gene-LOC108625488	LOC108625488	NW_017130860.1	-	385172	404588	3.796410	2.669898	5.398941
gene-LOC108629411	LOC108629411	NW_017130860.1	-	409582	418418	8.006115	5.915395	11.961829
