Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC108630137	LOC108630137	NW_017130860.1	+	286	3617	17.342335	10.564270	20.523670
gene-LOC108630204	LOC108630204	NW_017130860.1	-	3549	6660	26.200344	22.811466	44.316837
gene-LOC108630428	LOC108630428	NW_017130860.1	-	7427	11883	21.063183	14.731520	28.619570
gene-LOC108625126	LOC108625126	NW_017130860.1	+	12234	14837	5.704503	3.474960	6.750957
gene-LOC108625517	LOC108625517	NW_017130860.1	-	15084	17835	1.719738	1.047597	2.035213
gene-LOC108625314	LOC108625314	NW_017130860.1	-	20656	24430	33.156017	21.364801	41.506340
gene-LOC108625655	LOC108625655	NW_017130860.1	+	24468	25921	87.372726	53.224037	103.400681
gene-LOC108625598	LOC108625598	NW_017130860.1	-	25865	26815	22.798227	13.887786	26.980413
gene-LOC108625203	LOC108625203	NW_017130860.1	+	26825	29170	7.173348	4.532473	8.805434
gene-LOC108625396	LOC108625396	NW_017130860.1	-	28945	30817	33.961395	24.916325	48.406040
gene-LOC108625064	LOC108625064	NW_017130860.1	+	30825	39932	15.059882	9.173889	17.822517
gene-LOC108630323	LOC108630323	NW_017130860.1	+	39083	44531	55.170399	69.055466	134.157089
gene-LOC113463976	LOC113463976	NW_017130860.1	-	44590	45256	0.000000	0.000000	0.000000
gene-LOC108629901	LOC108629901	NW_017130860.1	+	45188	50950	24.706360	15.237407	29.602379
gene-LOC108623485	LOC108623485	NW_017130860.1	+	51768	55934	21.921307	13.436556	26.103786
gene-LOC108623319	LOC108623319	NW_017130860.1	-	56230	62443	1.317340	0.891316	1.731599
gene-LOC108623244	LOC108623244	NW_017130860.1	+	62528	65505	6073.222168	3699.568848	7187.314941
gene-LOC108623171	LOC108623171	NW_017130860.1	-	66097	69619	254.863785	155.253021	301.616882
gene-LOC108629049	LOC108629049	NW_017130860.1	+	70301	83339	12.584808	10.372043	20.150223
gene-LOC108623909	LOC108623909	NW_017130860.1	+	83888	85703	50.934689	31.027416	60.278320
gene-LOC108623975	LOC108623975	NW_017130860.1	+	85813	90294	12.607918	8.830342	17.155094
gene-LOC113464111	LOC113464111	NW_017130860.1	-	87215	91814	2.834844	1.726876	3.354877
gene-LOC108623775	LOC108623775	NW_017130860.1	-	92002	169494	20.591330	12.560416	24.401672
gene-LOC108628026	LOC108628026	NW_017130860.1	+	170226	185184	7.267446	8.648923	16.802643
gene-LOC108621989	LOC108621989	NW_017130860.1	-	187129	189742	1.271751	0.774701	1.505045
gene-LOC108621903	LOC108621903	NW_017130860.1	+	188947	191843	7.791422	4.746229	9.220707
gene-LOC108632655	LOC108632655	NW_017130860.1	+	192216	196208	50.128895	49.658623	96.473984
gene-LOC108621901	LOC108621901	NW_017130860.1	-	196064	199135	0.802830	0.489053	0.950104
gene-LOC108628565	LOC108628565	NW_017130860.1	+	201818	248592	5.270398	4.071379	7.909646
gene-LOC108629258	LOC108629258	NW_017130860.1	+	249974	252704	112.028160	68.243164	132.578995
gene-LOC108629202	LOC108629202	NW_017130860.1	-	252555	256559	9.912439	6.038270	11.730811
gene-LOC108627083	LOC108627083	NW_017130860.1	+	256681	306297	6.319156	4.102447	7.970004
gene-LOC108627004	LOC108627004	NW_017130860.1	-	269663	306284	1.504239	1.085752	2.109338
gene-LOC108628353	LOC108628353	NW_017130860.1	+	307693	314731	1.705222	1.038754	2.018034
gene-LOC108628416	LOC108628416	NW_017130860.1	-	315541	336625	163.147369	99.382980	193.075684
gene-LOC108632576	LOC108632576	NW_017130860.1	+	337280	338782	14.422915	8.785874	17.068705
gene-LOC108631138	LOC108631138	NW_017130860.1	-	339002	343470	10.891062	6.634408	12.888956
gene-LOC108632424	LOC108632424	NW_017130860.1	+	343604	345501	30.162548	18.373842	35.695667
gene-LOC108632128	LOC108632128	NW_017130860.1	-	345633	347521	0.000000	0.000000	0.000000
gene-LOC108632360	LOC108632360	NW_017130860.1	-	347613	350580	23.527666	14.332131	27.843662
gene-LOC108629173	LOC108629173	NW_017130860.1	-	352629	354918	0.000000	0.000000	0.000000
gene-LOC108627746	LOC108627746	NW_017130860.1	-	358855	373382	3.012341	1.835174	3.565274
gene-LOC108632186	LOC108632186	NW_017130860.1	+	373288	378287	45.648434	35.395004	68.763428
gene-LOC108632491	LOC108632491	NW_017130860.1	-	374086	375382	46.756897	28.482468	55.334141
gene-LOC108632051	LOC108632051	NW_017130860.1	-	378394	382396	110.378662	67.238350	130.626907
gene-LOC108631880	LOC108631880	NW_017130860.1	+	382509	385106	134.932083	82.195335	159.684479
gene-LOC108625488	LOC108625488	NW_017130860.1	-	385172	404588	3.403706	2.098784	4.077401
gene-LOC108629411	LOC108629411	NW_017130860.1	-	409582	418418	5.561014	3.621369	7.035394
gene-LOC108633029	LOC108633029	NW_017130860.1	-	418629	421560	45.314800	27.604000	53.627502
gene-LOC108627766	LOC108627766	NW_017130860.1	+	422327	424287	15.584903	9.718446	18.880451
