Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC108630137	LOC108630137	NW_017130860.1	+	286	3617	21.382380	10.504263	21.258341
gene-LOC108630204	LOC108630204	NW_017130860.1	-	3549	6660	34.818291	24.446796	49.474995
gene-LOC108630428	LOC108630428	NW_017130860.1	-	7427	11883	23.025667	11.364465	22.999205
gene-LOC108625126	LOC108625126	NW_017130860.1	+	12234	14837	2.115422	1.039218	2.103151
gene-LOC108625517	LOC108625517	NW_017130860.1	-	15084	17835	4.380641	2.152024	4.355229
gene-LOC108625314	LOC108625314	NW_017130860.1	-	20656	24430	39.434776	20.551224	41.591202
gene-LOC108625655	LOC108625655	NW_017130860.1	+	24468	25921	87.677315	43.072170	87.168701
gene-LOC108625598	LOC108625598	NW_017130860.1	-	25865	26815	40.640476	19.964954	40.404720
gene-LOC108625203	LOC108625203	NW_017130860.1	+	26825	29170	11.329236	5.731395	11.599095
gene-LOC108625396	LOC108625396	NW_017130860.1	-	28945	30817	34.455097	21.534201	43.580536
gene-LOC108625064	LOC108625064	NW_017130860.1	+	30825	39932	24.865431	12.215340	24.721186
gene-LOC108630323	LOC108630323	NW_017130860.1	+	39083	44531	48.598183	49.088535	99.344505
gene-LOC113463976	LOC113463976	NW_017130860.1	-	44590	45256	1.928254	0.947270	1.917068
gene-LOC108629901	LOC108629901	NW_017130860.1	+	45188	50950	32.618233	16.138628	32.661072
gene-LOC108623485	LOC108623485	NW_017130860.1	+	51768	55934	36.121929	17.880468	36.186176
gene-LOC108623319	LOC108623319	NW_017130860.1	-	56230	62443	1.529782	1.300213	2.631348
gene-LOC108623244	LOC108623244	NW_017130860.1	+	62528	65505	8404.407227	4128.731445	8355.653320
gene-LOC108623171	LOC108623171	NW_017130860.1	-	66097	69619	254.582352	125.065590	253.105530
gene-LOC108629049	LOC108629049	NW_017130860.1	+	70301	83339	21.373053	13.756166	27.839483
gene-LOC108623909	LOC108623909	NW_017130860.1	+	83888	85703	59.108124	29.037331	58.765240
gene-LOC108623975	LOC108623975	NW_017130860.1	+	85813	90294	16.202305	9.204672	18.628254
gene-LOC113464111	LOC113464111	NW_017130860.1	-	87215	91814	4.116712	2.062879	4.174819
gene-LOC108623775	LOC108623775	NW_017130860.1	-	92002	169494	35.256924	17.344997	35.102501
gene-LOC108628026	LOC108628026	NW_017130860.1	+	170226	185184	10.123972	9.612345	19.453293
gene-LOC108621989	LOC108621989	NW_017130860.1	-	187129	189742	2.981433	1.464652	2.964138
gene-LOC108621903	LOC108621903	NW_017130860.1	+	188947	191843	9.556327	4.694621	9.500891
gene-LOC108632655	LOC108632655	NW_017130860.1	+	192216	196208	53.379494	40.993111	82.961136
gene-LOC108621901	LOC108621901	NW_017130860.1	-	196064	199135	4.800969	2.358514	4.773118
gene-LOC108628565	LOC108628565	NW_017130860.1	+	201818	248592	7.685873	4.788162	9.690198
gene-LOC108629258	LOC108629258	NW_017130860.1	+	249974	252704	156.552612	76.907707	155.644455
gene-LOC108629202	LOC108629202	NW_017130860.1	-	252555	256559	13.017600	6.394999	12.942085
gene-LOC108627083	LOC108627083	NW_017130860.1	+	256681	306297	11.183635	5.585557	11.303950
gene-LOC108627004	LOC108627004	NW_017130860.1	-	269663	306284	2.476985	1.458102	2.950880
gene-LOC108628353	LOC108628353	NW_017130860.1	+	307693	314731	3.235237	1.589336	3.216470
gene-LOC108628416	LOC108628416	NW_017130860.1	-	315541	336625	216.639709	106.425972	215.382996
gene-LOC108632576	LOC108632576	NW_017130860.1	+	337280	338782	17.307291	8.502343	17.206892
gene-LOC108631138	LOC108631138	NW_017130860.1	-	339002	343470	15.884459	7.803366	15.792314
gene-LOC108632424	LOC108632424	NW_017130860.1	+	343604	345501	43.921471	21.576769	43.666683
gene-LOC108632128	LOC108632128	NW_017130860.1	-	345633	347521	0.000000	0.000000	0.000000
gene-LOC108632360	LOC108632360	NW_017130860.1	-	347613	350580	40.239563	19.768003	40.006134
gene-LOC108629173	LOC108629173	NW_017130860.1	-	352629	354918	0.835106	0.410252	0.830262
gene-LOC108627746	LOC108627746	NW_017130860.1	-	358855	373382	4.825705	2.370666	4.797711
gene-LOC108632186	LOC108632186	NW_017130860.1	+	373288	378287	57.615402	34.810329	70.448540
gene-LOC108632491	LOC108632491	NW_017130860.1	-	374086	375382	55.370411	27.201151	55.049210
gene-LOC108632051	LOC108632051	NW_017130860.1	-	378394	382396	139.147720	68.357414	138.340530
gene-LOC108631880	LOC108631880	NW_017130860.1	+	382509	385106	170.918839	83.965225	169.927338
gene-LOC108625488	LOC108625488	NW_017130860.1	-	385172	404588	5.074803	2.500474	5.060415
gene-LOC108629411	LOC108629411	NW_017130860.1	-	409582	418418	9.573920	5.329602	10.785954
gene-LOC108633029	LOC108633029	NW_017130860.1	-	418629	421560	77.817963	38.228687	77.366539
gene-LOC108627766	LOC108627766	NW_017130860.1	+	422327	424287	19.964546	10.054026	20.347160
gene-LOC108627942	LOC108627942	NW_017130860.1	-	424171	426249	21.657455	10.639396	21.531822
