Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC108630137	LOC108630137	NW_017130860.1	+	286	3617	22.641981	9.782855	20.520332
gene-LOC108630204	LOC108630204	NW_017130860.1	-	3549	6660	30.733700	18.979151	39.810307
gene-LOC108630428	LOC108630428	NW_017130860.1	-	7427	11883	26.853901	11.699844	24.541372
gene-LOC108625126	LOC108625126	NW_017130860.1	+	12234	14837	5.882663	2.541705	5.331433
gene-LOC108625517	LOC108625517	NW_017130860.1	-	15084	17835	13.071700	5.647851	11.846827
gene-LOC108625314	LOC108625314	NW_017130860.1	-	20656	24430	45.687801	20.883244	43.804295
gene-LOC108625655	LOC108625655	NW_017130860.1	+	24468	25921	84.060112	36.319611	76.183327
gene-LOC108625598	LOC108625598	NW_017130860.1	-	25865	26815	30.653915	13.244549	27.781515
gene-LOC108625203	LOC108625203	NW_017130860.1	+	26825	29170	12.715097	5.676854	11.907661
gene-LOC108625396	LOC108625396	NW_017130860.1	-	28945	30817	44.209595	24.185711	50.731487
gene-LOC108625064	LOC108625064	NW_017130860.1	+	30825	39932	19.445576	8.401793	17.623444
gene-LOC108630323	LOC108630323	NW_017130860.1	+	39083	44531	49.218925	43.674099	91.609970
gene-LOC113463976	LOC113463976	NW_017130860.1	-	44590	45256	1.719910	0.743117	1.558747
gene-LOC108629901	LOC108629901	NW_017130860.1	+	45188	50950	30.344189	13.280478	27.856876
gene-LOC108623485	LOC108623485	NW_017130860.1	+	51768	55934	44.385380	19.315786	40.516426
gene-LOC108623319	LOC108623319	NW_017130860.1	-	56230	62443	3.438761	2.649783	5.558135
gene-LOC108623244	LOC108623244	NW_017130860.1	+	62528	65505	7640.503418	3301.210205	6924.556152
gene-LOC108623171	LOC108623171	NW_017130860.1	-	66097	69619	297.236542	128.426132	269.384216
gene-LOC108629049	LOC108629049	NW_017130860.1	+	70301	83339	19.551434	11.182706	23.456633
gene-LOC108623909	LOC108623909	NW_017130860.1	+	83888	85703	69.182503	29.891485	62.699814
gene-LOC108623975	LOC108623975	NW_017130860.1	+	85813	90294	25.873648	12.927986	27.117498
gene-LOC113464111	LOC113464111	NW_017130860.1	-	87215	91814	4.032133	1.777051	3.727509
gene-LOC108623775	LOC108623775	NW_017130860.1	-	92002	169494	31.942612	13.855145	29.062292
gene-LOC108628026	LOC108628026	NW_017130860.1	+	170226	185184	13.180903	11.187785	23.467285
