Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC108630137	LOC108630137	NW_017130860.1	+	286	3617	21.463238	10.762844	21.225094
gene-LOC108630204	LOC108630204	NW_017130860.1	-	3549	6660	36.922375	26.462852	52.186630
gene-LOC108630428	LOC108630428	NW_017130860.1	-	7427	11883	19.884748	10.003395	19.727409
gene-LOC108625126	LOC108625126	NW_017130860.1	+	12234	14837	0.000000	0.000000	0.000000
gene-LOC108625517	LOC108625517	NW_017130860.1	-	15084	17835	1.775622	0.890394	1.755921
gene-LOC108625314	LOC108625314	NW_017130860.1	-	20656	24430	36.628975	19.379570	38.217896
gene-LOC108625655	LOC108625655	NW_017130860.1	+	24468	25921	106.903572	53.607307	105.717438
gene-LOC108625598	LOC108625598	NW_017130860.1	-	25865	26815	23.741446	11.905262	23.478024
gene-LOC108625203	LOC108625203	NW_017130860.1	+	26825	29170	9.073031	4.680052	9.229397
gene-LOC108625396	LOC108625396	NW_017130860.1	-	28945	30817	34.848965	20.815092	41.048843
gene-LOC108625064	LOC108625064	NW_017130860.1	+	30825	39932	18.927399	9.491235	18.717390
gene-LOC108630323	LOC108630323	NW_017130860.1	+	39083	44531	41.115753	42.317532	83.453186
gene-LOC113463976	LOC113463976	NW_017130860.1	-	44590	45256	0.000000	0.000000	0.000000
gene-LOC108629901	LOC108629901	NW_017130860.1	+	45188	50950	31.989563	16.191185	31.930172
gene-LOC108623485	LOC108623485	NW_017130860.1	+	51768	55934	34.866100	17.590204	34.689137
gene-LOC108623319	LOC108623319	NW_017130860.1	-	56230	62443	5.303360	2.887488	5.694333
gene-LOC108623244	LOC108623244	NW_017130860.1	+	62528	65505	7675.346680	3848.839355	7590.185059
gene-LOC108623171	LOC108623171	NW_017130860.1	-	66097	69619	312.307587	156.608124	308.842407
gene-LOC108629049	LOC108629049	NW_017130860.1	+	70301	83339	29.088085	19.734566	38.917969
gene-LOC108623909	LOC108623909	NW_017130860.1	+	83888	85703	63.360626	31.772490	62.657616
gene-LOC108623975	LOC108623975	NW_017130860.1	+	85813	90294	20.406923	11.833994	23.337479
gene-LOC113464111	LOC113464111	NW_017130860.1	-	87215	91814	2.497854	1.252561	2.470139
gene-LOC108623775	LOC108623775	NW_017130860.1	-	92002	169494	22.810869	11.455707	22.591469
gene-LOC108628026	LOC108628026	NW_017130860.1	+	170226	185184	10.318316	10.120263	19.957878
gene-LOC108621989	LOC108621989	NW_017130860.1	-	187129	189742	2.156928	1.081602	2.132996
gene-LOC108621903	LOC108621903	NW_017130860.1	+	188947	191843	14.081232	7.061101	13.924994
gene-LOC108632655	LOC108632655	NW_017130860.1	+	192216	196208	70.691673	56.961033	112.331223
gene-LOC108621901	LOC108621901	NW_017130860.1	-	196064	199135	5.676702	2.846609	5.613717
gene-LOC108628565	LOC108628565	NW_017130860.1	+	201818	248592	8.287478	5.270117	10.393046
gene-LOC108629258	LOC108629258	NW_017130860.1	+	249974	252704	119.462303	59.904945	118.136818
gene-LOC108629202	LOC108629202	NW_017130860.1	-	252555	256559	19.773405	9.915468	19.554012
gene-LOC108627083	LOC108627083	NW_017130860.1	+	256681	306297	9.879948	4.981121	9.823125
gene-LOC108627004	LOC108627004	NW_017130860.1	-	269663	306284	2.262447	1.344287	2.651030
gene-LOC108628353	LOC108628353	NW_017130860.1	+	307693	314731	4.183992	2.098083	4.137569
gene-LOC108628416	LOC108628416	NW_017130860.1	-	315541	336625	170.181335	85.338242	168.293091
gene-LOC108632576	LOC108632576	NW_017130860.1	+	337280	338782	16.853472	8.451254	16.666475
gene-LOC108631138	LOC108631138	NW_017130860.1	-	339002	343470	15.280091	7.662275	15.110552
gene-LOC108632424	LOC108632424	NW_017130860.1	+	343604	345501	45.101593	22.616409	44.601170
gene-LOC108632128	LOC108632128	NW_017130860.1	-	345633	347521	0.000000	0.000000	0.000000
gene-LOC108632360	LOC108632360	NW_017130860.1	-	347613	350580	30.618984	15.354036	30.279253
gene-LOC108629173	LOC108629173	NW_017130860.1	-	352629	354918	0.412614	0.206907	0.408036
gene-LOC108627746	LOC108627746	NW_017130860.1	-	358855	373382	3.809367	1.910483	3.767608
gene-LOC108632186	LOC108632186	NW_017130860.1	+	373288	378287	66.482979	41.260578	81.368797
gene-LOC108632491	LOC108632491	NW_017130860.1	-	374086	375382	54.542496	27.350595	53.937325
gene-LOC108632051	LOC108632051	NW_017130860.1	-	378394	382396	124.889412	62.626396	123.503708
gene-LOC108631880	LOC108631880	NW_017130860.1	+	382509	385106	153.003372	76.724274	151.305740
gene-LOC108625488	LOC108625488	NW_017130860.1	-	385172	404588	4.361742	2.188040	4.314971
gene-LOC108629411	LOC108629411	NW_017130860.1	-	409582	418418	7.695721	4.416770	8.710184
gene-LOC108633029	LOC108633029	NW_017130860.1	-	418629	421560	47.837852	23.988520	47.307072
gene-LOC108627766	LOC108627766	NW_017130860.1	+	422327	424287	17.819576	9.270298	18.281687
gene-LOC108627942	LOC108627942	NW_017130860.1	-	424171	426249	15.273174	7.658806	15.103711
gene-LOC108627871	LOC108627871	NW_017130860.1	+	426196	430099	35.001820	17.551830	34.613461
gene-LOC108630888	LOC108630888	NW_017130860.1	-	434320	437969	16.801905	8.425395	16.615480
gene-LOC108622114	LOC108622114	NW_017130860.1	-	438089	439329	127.280769	63.825550	125.868530
gene-LOC108624081	LOC108624081	NW_017130860.1	+	439472	444589	2.052373	1.029172	2.029601
gene-LOC108632874	LOC108632874	NW_017130860.1	-	444686	449142	3.812435	1.911764	3.770134
gene-LOC108630695	LOC108630695	NW_017130860.1	+	449262	453135	253.725403	127.231819	250.910217
gene-LOC108622330	LOC108622330	NW_017130860.1	+	453552	466073	3.607122	1.808809	3.567099
gene-LOC108622926	LOC108622926	NW_017130860.1	-	466121	468673	22.494543	13.265275	26.160069
gene-LOC108622402	LOC108622402	NW_017130860.1	+	468726	475508	7.953197	3.988169	7.864953
gene-LOC108623040	LOC108623040	NW_017130860.1	-	476044	478509	39.743176	21.550140	42.498409
gene-LOC108622642	LOC108622642	NW_017130860.1	+	478592	480988	29.365376	30.654953	60.453754
gene-LOC108622480	LOC108622480	NW_017130860.1	-	481047	489465	11.858826	6.116730	12.062627
gene-LOC108632423	LOC108632423	NW_017130860.1	-	490084	492409	0.000000	0.000000	0.000000
gene-LOC108624795	LOC108624795	NW_017130860.1	+	492654	495598	7.744427	3.883480	7.658499
gene-LOC108630566	LOC108630566	NW_017130860.1	-	497202	512791	24.187771	12.192667	24.044807
gene-LOC108628628	LOC108628628	NW_017130860.1	+	514342	518287	69.534454	34.868385	68.762939
gene-LOC108628721	LOC108628721	NW_017130860.1	+	518378	520827	2.821206	1.414707	2.789903
gene-LOC108633090	LOC108633090	NW_017130860.1	+	521162	523422	2100.043945	1053.077148	2076.742920
gene-LOC108627702	LOC108627702	NW_017130860.1	+	523724	530500	535.067322	559.483521	1103.341431
gene-LOC108627519	LOC108627519	NW_017130860.1	+	530497	538333	17.852663	10.020426	19.760996
gene-LOC108629612	LOC108629612	NW_017130860.1	+	619523	695838	10.821100	5.750552	11.340497
gene-LOC108621902	LOC108621902	NW_017130860.1	+	732987	779236	5.316906	2.884098	5.687646
gene-LOC108624944	LOC108624944	NW_017130860.1	-	775785	779216	41.954208	24.952984	49.209061
gene-LOC108624749	LOC108624749	NW_017130860.1	+	779153	781901	20.937046	11.827931	23.325523
gene-LOC108624517	LOC108624517	NW_017130860.1	-	781604	791220	0.749328	0.375754	0.741014
gene-LOC113464297	LOC113464297	NW_017130860.1	+	785088	828098	3.864801	1.938023	3.821919
gene-LOC108624675	LOC108624675	NW_017130860.1	-	796824	802328	7.874932	3.948922	7.787556
gene-LOC108624604	LOC108624604	NW_017130860.1	-	808987	822667	1.549753	0.777131	1.532558
gene-LOC108624870	LOC108624870	NW_017130860.1	-	828265	846897	24.166981	12.131507	23.924198
