Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC108630137	LOC108630137	NW_017130860.1	+	286	3617	48.128635	12.006100	21.445820
gene-LOC108630204	LOC108630204	NW_017130860.1	-	3549	6660	65.870880	23.485201	41.950291
gene-LOC108630428	LOC108630428	NW_017130860.1	-	7427	11883	34.857105	8.756137	15.640596
gene-LOC108625126	LOC108625126	NW_017130860.1	+	12234	14837	5.017241	1.251594	2.235651
gene-LOC108625517	LOC108625517	NW_017130860.1	-	15084	17835	1.725011	0.430319	0.768654
gene-LOC108625314	LOC108625314	NW_017130860.1	-	20656	24430	57.326767	15.158751	27.077221
gene-LOC108625655	LOC108625655	NW_017130860.1	+	24468	25921	229.872635	57.343693	102.429817
gene-LOC108625598	LOC108625598	NW_017130860.1	-	25865	26815	54.972832	13.713443	24.495550
gene-LOC108625203	LOC108625203	NW_017130860.1	+	26825	29170	26.171150	6.777436	12.106152
gene-LOC108625396	LOC108625396	NW_017130860.1	-	28945	30817	81.699821	25.416988	45.400936
gene-LOC108625064	LOC108625064	NW_017130860.1	+	30825	39932	28.485914	7.106055	12.693146
gene-LOC108630323	LOC108630323	NW_017130860.1	+	39083	44531	74.511734	38.209091	68.250755
gene-LOC113463976	LOC113463976	NW_017130860.1	-	44590	45256	2.422015	0.604192	1.079235
gene-LOC108629901	LOC108629901	NW_017130860.1	+	45188	50950	45.828850	11.557240	20.644047
gene-LOC108623485	LOC108623485	NW_017130860.1	+	51768	55934	48.801384	12.244239	21.871195
gene-LOC108623319	LOC108623319	NW_017130860.1	-	56230	62443	2.893624	1.078668	1.926764
gene-LOC108623244	LOC108623244	NW_017130860.1	+	62528	65505	7827.798340	1952.711182	3488.018311
gene-LOC108623171	LOC108623171	NW_017130860.1	-	66097	69619	443.142090	110.545578	197.461349
gene-LOC108629049	LOC108629049	NW_017130860.1	+	70301	83339	14.129288	4.614942	8.243411
gene-LOC108623909	LOC108623909	NW_017130860.1	+	83888	85703	124.179649	30.977676	55.333675
gene-LOC108623975	LOC108623975	NW_017130860.1	+	85813	90294	39.718349	11.430418	20.417513
gene-LOC113464111	LOC113464111	NW_017130860.1	-	87215	91814	5.318395	1.347418	2.406816
gene-LOC108623775	LOC108623775	NW_017130860.1	-	92002	169494	54.957966	13.728075	24.521688
gene-LOC108628026	LOC108628026	NW_017130860.1	+	170226	185184	20.911882	10.546556	18.838720
gene-LOC108621989	LOC108621989	NW_017130860.1	-	187129	189742	4.287594	1.069577	1.910525
gene-LOC108621903	LOC108621903	NW_017130860.1	+	188947	191843	16.172480	4.034363	7.206356
gene-LOC108632655	LOC108632655	NW_017130860.1	+	192216	196208	72.694183	27.533842	49.182156
gene-LOC108621901	LOC108621901	NW_017130860.1	-	196064	199135	8.119314	2.025432	3.617916
gene-LOC108628565	LOC108628565	NW_017130860.1	+	201818	248592	21.987886	7.002043	12.507355
gene-LOC108629258	LOC108629258	NW_017130860.1	+	249974	252704	158.360672	39.504421	70.564529
gene-LOC108629202	LOC108629202	NW_017130860.1	-	252555	256559	28.974648	7.227973	12.910922
gene-LOC108627083	LOC108627083	NW_017130860.1	+	256681	306297	20.658941	5.237288	9.355074
gene-LOC108627004	LOC108627004	NW_017130860.1	-	269663	306284	8.596741	2.971817	5.308389
gene-LOC108628353	LOC108628353	NW_017130860.1	+	307693	314731	7.570145	1.888438	3.373209
gene-LOC108628416	LOC108628416	NW_017130860.1	-	315541	336625	470.877533	117.464432	209.820099
gene-LOC108632576	LOC108632576	NW_017130860.1	+	337280	338782	42.286121	10.548635	18.842432
gene-LOC108631138	LOC108631138	NW_017130860.1	-	339002	343470	29.078621	7.253911	12.957252
gene-LOC108632424	LOC108632424	NW_017130860.1	+	343604	345501	47.458549	11.838941	21.147232
gene-LOC108632128	LOC108632128	NW_017130860.1	-	345633	347521	1.956902	0.488166	0.871983
gene-LOC108632360	LOC108632360	NW_017130860.1	-	347613	350580	58.186256	14.515059	25.927433
gene-LOC108629173	LOC108629173	NW_017130860.1	-	352629	354918	0.000000	0.000000	0.000000
gene-LOC108627746	LOC108627746	NW_017130860.1	-	358855	373382	7.043872	1.762957	3.149071
gene-LOC108632186	LOC108632186	NW_017130860.1	+	373288	378287	154.398071	47.129395	84.184586
gene-LOC108632491	LOC108632491	NW_017130860.1	-	374086	375382	72.128014	17.992949	32.139793
gene-LOC108632051	LOC108632051	NW_017130860.1	-	378394	382396	194.622910	48.550350	86.722755
gene-LOC108631880	LOC108631880	NW_017130860.1	+	382509	385106	289.779877	72.288071	129.124100
gene-LOC108625488	LOC108625488	NW_017130860.1	-	385172	404588	9.314706	2.323636	4.150580
gene-LOC108629411	LOC108629411	NW_017130860.1	-	409582	418418	14.976472	3.808876	6.803581
gene-LOC108633029	LOC108633029	NW_017130860.1	-	418629	421560	52.135345	13.005608	23.231184
gene-LOC108627766	LOC108627766	NW_017130860.1	+	422327	424287	35.600689	9.195549	16.425491
gene-LOC108627942	LOC108627942	NW_017130860.1	-	424171	426249	38.625999	9.635586	17.211504
gene-LOC108627871	LOC108627871	NW_017130860.1	+	426196	430099	51.018406	12.726978	22.733482
gene-LOC108630888	LOC108630888	NW_017130860.1	-	434320	437969	34.892826	8.704313	15.548026
gene-LOC108622114	LOC108622114	NW_017130860.1	-	438089	439329	223.379547	55.723942	99.536537
gene-LOC108624081	LOC108624081	NW_017130860.1	+	439472	444589	1.608545	0.401265	0.716758
gene-LOC108632874	LOC108632874	NW_017130860.1	-	444686	449142	4.800181	1.197446	2.138931
gene-LOC108630695	LOC108630695	NW_017130860.1	+	449262	453135	417.733704	104.207245	186.139526
gene-LOC108622330	LOC108622330	NW_017130860.1	+	453552	466073	13.885836	3.463940	6.187442
gene-LOC108622926	LOC108622926	NW_017130860.1	-	466121	468673	45.811497	13.277203	23.716320
