Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC108630137	LOC108630137	NW_017130860.1	+	286	3617	48.265083	14.640795	31.937550
gene-LOC108630204	LOC108630204	NW_017130860.1	-	3549	6660	45.669926	19.800230	43.192383
gene-LOC108630428	LOC108630428	NW_017130860.1	-	7427	11883	44.300350	13.541740	29.540060
gene-LOC108625126	LOC108625126	NW_017130860.1	+	12234	14837	3.552683	1.077676	2.350850
gene-LOC108625517	LOC108625517	NW_017130860.1	-	15084	17835	3.620624	1.098285	2.395808
gene-LOC108625314	LOC108625314	NW_017130860.1	-	20656	24430	70.622749	22.784967	49.703312
gene-LOC108625655	LOC108625655	NW_017130860.1	+	24468	25921	138.398239	41.981903	91.579674
gene-LOC108625598	LOC108625598	NW_017130860.1	-	25865	26815	28.869591	8.757340	19.103333
gene-LOC108625203	LOC108625203	NW_017130860.1	+	26825	29170	9.910517	3.103637	6.770298
gene-LOC108625396	LOC108625396	NW_017130860.1	-	28945	30817	56.266567	21.777964	47.506626
gene-LOC108625064	LOC108625064	NW_017130860.1	+	30825	39932	26.672464	8.090860	17.649469
gene-LOC108630323	LOC108630323	NW_017130860.1	+	39083	44531	103.869492	64.732758	141.208557
gene-LOC113463976	LOC113463976	NW_017130860.1	-	44590	45256	0.000000	0.000000	0.000000
gene-LOC108629901	LOC108629901	NW_017130860.1	+	45188	50950	53.202084	16.335888	35.635242
gene-LOC108623485	LOC108623485	NW_017130860.1	+	51768	55934	33.968586	10.379829	22.642645
gene-LOC108623319	LOC108623319	NW_017130860.1	-	56230	62443	2.814858	1.382993	3.016871
gene-LOC108623244	LOC108623244	NW_017130860.1	+	62528	65505	10204.818359	3095.542969	6752.643066
gene-LOC108623171	LOC108623171	NW_017130860.1	-	66097	69619	502.643250	152.472473	332.604706
gene-LOC108629049	LOC108629049	NW_017130860.1	+	70301	83339	23.438919	9.396729	20.498100
gene-LOC108623909	LOC108623909	NW_017130860.1	+	83888	85703	82.847504	25.131073	54.821125
gene-LOC108623975	LOC108623975	NW_017130860.1	+	85813	90294	28.477852	9.989893	21.792034
gene-LOC113464111	LOC113464111	NW_017130860.1	-	87215	91814	4.104273	1.269936	2.770248
gene-LOC108623775	LOC108623775	NW_017130860.1	-	92002	169494	48.006321	14.582742	31.810913
gene-LOC108628026	LOC108628026	NW_017130860.1	+	170226	185184	24.114563	14.370988	31.348988
gene-LOC108621989	LOC108621989	NW_017130860.1	-	187129	189742	1.927864	0.584801	1.275689
gene-LOC108621903	LOC108621903	NW_017130860.1	+	188947	191843	8.142326	2.469904	5.387869
gene-LOC108632655	LOC108632655	NW_017130860.1	+	192216	196208	69.095200	31.011887	67.649574
gene-LOC108621901	LOC108621901	NW_017130860.1	-	196064	199135	4.635031	1.405996	3.067052
gene-LOC108628565	LOC108628565	NW_017130860.1	+	201818	248592	10.155551	3.906620	8.521933
gene-LOC108629258	LOC108629258	NW_017130860.1	+	249974	252704	166.782501	50.592026	110.361855
