Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC108630137	LOC108630137	NW_017130860.1	+	286	3617	22.924698	9.341811	17.305710
gene-LOC108630204	LOC108630204	NW_017130860.1	-	3549	6660	44.688370	26.027531	48.216011
gene-LOC108630428	LOC108630428	NW_017130860.1	-	7427	11883	23.956072	10.396240	19.259039
gene-LOC108625126	LOC108625126	NW_017130860.1	+	12234	14837	40.211926	16.386354	30.355726
gene-LOC108625517	LOC108625517	NW_017130860.1	-	15084	17835	5.164909	2.104700	3.898957
gene-LOC108625314	LOC108625314	NW_017130860.1	-	20656	24430	36.942966	15.822550	29.311277
gene-LOC108625655	LOC108625655	NW_017130860.1	+	24468	25921	137.324142	55.959568	103.665123
gene-LOC108625598	LOC108625598	NW_017130860.1	-	25865	26815	46.253910	18.848463	34.916786
gene-LOC108625203	LOC108625203	NW_017130860.1	+	26825	29170	10.348097	4.379954	8.113868
gene-LOC108625396	LOC108625396	NW_017130860.1	-	28945	30817	40.974056	20.402239	37.795158
gene-LOC108625064	LOC108625064	NW_017130860.1	+	30825	39932	17.830198	7.265804	13.459904
gene-LOC108630323	LOC108630323	NW_017130860.1	+	39083	44531	53.036064	44.366917	82.189728
gene-LOC113463976	LOC113463976	NW_017130860.1	-	44590	45256	0.000000	0.000000	0.000000
gene-LOC108629901	LOC108629901	NW_017130860.1	+	45188	50950	31.405239	12.923040	23.939938
gene-LOC108623485	LOC108623485	NW_017130860.1	+	51768	55934	38.838104	15.938854	29.526733
gene-LOC108623319	LOC108623319	NW_017130860.1	-	56230	62443	3.330245	1.586751	2.939456
gene-LOC108623244	LOC108623244	NW_017130860.1	+	62528	65505	9013.081055	3672.829346	6803.917969
gene-LOC108623171	LOC108623171	NW_017130860.1	-	66097	69619	391.295868	159.453018	295.386780
gene-LOC108629049	LOC108629049	NW_017130860.1	+	70301	83339	45.662815	25.621634	47.464088
gene-LOC108623909	LOC108623909	NW_017130860.1	+	83888	85703	73.364151	29.895882	55.382133
gene-LOC108623975	LOC108623975	NW_017130860.1	+	85813	90294	23.604801	11.123714	20.606686
gene-LOC113464111	LOC113464111	NW_017130860.1	-	87215	91814	2.655527	1.091617	2.022221
gene-LOC108623775	LOC108623775	NW_017130860.1	-	92002	169494	23.800421	9.711946	17.991383
gene-LOC108628026	LOC108628026	NW_017130860.1	+	170226	185184	10.599736	8.632075	15.990923
gene-LOC108621989	LOC108621989	NW_017130860.1	-	187129	189742	4.586195	1.868874	3.462090
gene-LOC108621903	LOC108621903	NW_017130860.1	+	188947	191843	11.350530	4.625340	8.568443
gene-LOC108632655	LOC108632655	NW_017130860.1	+	192216	196208	81.013306	56.138542	103.996674
gene-LOC108621901	LOC108621901	NW_017130860.1	-	196064	199135	1.591535	0.648550	1.201440
gene-LOC108628565	LOC108628565	NW_017130860.1	+	201818	248592	6.874403	3.552455	6.580925
gene-LOC108629258	LOC108629258	NW_017130860.1	+	249974	252704	136.712082	55.710155	103.203087
gene-LOC108629202	LOC108629202	NW_017130860.1	-	252555	256559	19.582230	7.979756	14.782501
gene-LOC108627083	LOC108627083	NW_017130860.1	+	256681	306297	10.106452	4.131015	7.652708
gene-LOC108627004	LOC108627004	NW_017130860.1	-	269663	306284	2.162736	1.056998	1.958089
gene-LOC108628353	LOC108628353	NW_017130860.1	+	307693	314731	5.368268	2.187568	4.052472
gene-LOC108628416	LOC108628416	NW_017130860.1	-	315541	336625	167.816238	68.385094	126.683418
gene-LOC108632576	LOC108632576	NW_017130860.1	+	337280	338782	26.558332	10.822517	20.048717
gene-LOC108631138	LOC108631138	NW_017130860.1	-	339002	343470	16.118515	6.568293	12.167765
gene-LOC108632424	LOC108632424	NW_017130860.1	+	343604	345501	41.855576	17.056141	31.596510
gene-LOC108632128	LOC108632128	NW_017130860.1	-	345633	347521	0.672080	0.273873	0.507349
gene-LOC108632360	LOC108632360	NW_017130860.1	-	347613	350580	28.010862	11.414423	21.145222
gene-LOC108629173	LOC108629173	NW_017130860.1	-	352629	354918	0.288398	0.117522	0.217710
gene-LOC108627746	LOC108627746	NW_017130860.1	-	358855	373382	3.707059	1.510626	2.798435
gene-LOC108632186	LOC108632186	NW_017130860.1	+	373288	378287	67.738998	36.613564	67.826637
gene-LOC108632491	LOC108632491	NW_017130860.1	-	374086	375382	60.989590	24.853251	46.040653
gene-LOC108632051	LOC108632051	NW_017130860.1	-	378394	382396	155.785233	63.482460	117.601288
gene-LOC108631880	LOC108631880	NW_017130860.1	+	382509	385106	214.675995	87.480438	162.057556
gene-LOC108625488	LOC108625488	NW_017130860.1	-	385172	404588	5.626746	2.320635	4.298978
gene-LOC108629411	LOC108629411	NW_017130860.1	-	409582	418418	7.406878	3.318836	6.148145
gene-LOC108633029	LOC108633029	NW_017130860.1	-	418629	421560	42.717476	17.407366	32.247150
gene-LOC108627766	LOC108627766	NW_017130860.1	+	422327	424287	19.644579	8.158590	15.113792
gene-LOC108627942	LOC108627942	NW_017130860.1	-	424171	426249	7.291925	2.971458	5.504628
gene-LOC108627871	LOC108627871	NW_017130860.1	+	426196	430099	34.918457	14.229267	26.359722
gene-LOC108630888	LOC108630888	NW_017130860.1	-	434320	437969	22.137323	9.020956	16.711327
gene-LOC108622114	LOC108622114	NW_017130860.1	-	438089	439329	123.545296	50.344692	93.263565
gene-LOC108624081	LOC108624081	NW_017130860.1	+	439472	444589	1.190593	0.485166	0.898771
gene-LOC108632874	LOC108632874	NW_017130860.1	-	444686	449142	0.000000	0.000000	0.000000
gene-LOC108630695	LOC108630695	NW_017130860.1	+	449262	453135	301.535278	122.875580	227.627060
gene-LOC108622330	LOC108622330	NW_017130860.1	+	453552	466073	3.534386	1.440262	2.668086
gene-LOC108622926	LOC108622926	NW_017130860.1	-	466121	468673	21.209377	10.031492	18.583344
gene-LOC108622402	LOC108622402	NW_017130860.1	+	468726	475508	9.497129	3.870079	7.169322
gene-LOC108623040	LOC108623040	NW_017130860.1	-	476044	478509	52.523464	23.238003	43.048412
gene-LOC108622642	LOC108622642	NW_017130860.1	+	478592	480988	46.319069	39.595284	73.350273
gene-LOC108622480	LOC108622480	NW_017130860.1	-	481047	489465	11.613782	4.800170	8.892317
gene-LOC108632423	LOC108632423	NW_017130860.1	-	490084	492409	0.000000	0.000000	0.000000
gene-LOC108624795	LOC108624795	NW_017130860.1	+	492654	495598	8.842298	3.603235	6.674995
gene-LOC108630566	LOC108630566	NW_017130860.1	-	497202	512791	40.083118	16.463604	30.498831
gene-LOC108628628	LOC108628628	NW_017130860.1	+	514342	518287	85.489502	34.836960	64.535484
gene-LOC108628721	LOC108628721	NW_017130860.1	+	518378	520827	2.643976	1.077420	1.995921
gene-LOC108633090	LOC108633090	NW_017130860.1	+	521162	523422	2103.473633	857.165222	1587.898926
gene-LOC108627702	LOC108627702	NW_017130860.1	+	523724	530500	588.778687	499.005554	924.408020
gene-LOC108627519	LOC108627519	NW_017130860.1	+	530497	538333	19.737652	8.945992	16.572454
gene-LOC108629612	LOC108629612	NW_017130860.1	+	619523	695838	17.292856	7.572693	14.028417
gene-LOC108621902	LOC108621902	NW_017130860.1	+	732987	779236	5.393528	2.384288	4.416894
gene-LOC108624944	LOC108624944	NW_017130860.1	-	775785	779216	51.590267	25.079704	46.460163
gene-LOC108624749	LOC108624749	NW_017130860.1	+	779153	781901	31.723480	14.331337	26.548807
gene-LOC108624517	LOC108624517	NW_017130860.1	-	781604	791220	0.637365	0.259726	0.481143
gene-LOC113464297	LOC113464297	NW_017130860.1	+	785088	828098	4.387832	1.788041	3.312347
gene-LOC108624675	LOC108624675	NW_017130860.1	-	796824	802328	9.926634	4.045102	7.493553
gene-LOC108624604	LOC108624604	NW_017130860.1	-	808987	822667	3.201452	1.304591	2.416756
gene-LOC108624870	LOC108624870	NW_017130860.1	-	828265	846897	20.686649	8.429807	15.616221
gene-LOC113464209	LOC113464209	NW_017130860.1	+	832642	836817	0.000000	0.000000	0.000000
gene-LOC108629412	LOC108629412	NW_017130860.1	+	847376	852509	38.137821	17.614088	32.630104
gene-LOC108629335	LOC108629335	NW_017130860.1	+	852605	855350	17.873095	7.283284	13.492286
gene-LOC108629527	LOC108629527	NW_017130860.1	-	854619	856622	19.267923	7.851676	14.545234
gene-LOC108624050	LOC108624050	NW_017130860.1	-	859430	861679	10.884845	4.465840	8.272971
gene-LOC108624145	LOC108624145	NW_017130860.1	+	862146	864124	84.263008	34.388584	63.704868
gene-LOC108624450	LOC108624450	NW_017130860.1	-	865509	867015	12.967410	5.284218	9.789016
gene-LOC113464749	LOC113464749	NW_017130860.1	-	867220	868206	0.000000	0.000000	0.000000
gene-LOC108624386	LOC108624386	NW_017130860.1	+	868348	869643	61.176830	24.929550	46.182003
gene-LOC108624216	LOC108624216	NW_017130860.1	-	869646	889754	70.767052	58.404018	108.193459
gene-LOC108626876	LOC108626876	NW_017130860.1	+	890048	922420	7.299112	4.102468	7.599823
gene-LOC108626552	LOC108626552	NW_017130860.1	-	890209	918729	78.551682	42.574455	78.869194
gene-LOC108622262	LOC108622262	NW_017130860.1	+	922528	927418	2.684113	1.093776	2.026220
gene-LOC108622641	LOC108622641	NW_017130860.1	-	927430	929241	1243.375977	506.675537	938.616638
gene-LOC113464890	LOC113464890	NW_017130860.1	-	929954	931006	47.353840	19.296682	35.747112
gene-LOC108625728	LOC108625728	NW_017130860.1	+	931058	938529	4.319390	1.760151	3.260680
gene-LOC108625800	LOC108625800	NW_017130860.1	+	943891	947356	67.323784	27.462971	50.875164
gene-LOC108625921	LOC108625921	NW_017130860.1	+	952516	958311	25.072681	10.273355	19.031395
gene-LOC108626057	LOC108626057	NW_017130860.1	-	961532	979583	25.211372	12.850848	23.806202
gene-LOC108626424	LOC108626424	NW_017130860.1	+	980488	982415	51.625641	22.792446	42.223019
gene-LOC108626123	LOC108626123	NW_017130860.1	-	983750	991704	30.269754	17.527702	32.470074
gene-LOC108626192	LOC108626192	NW_017130860.1	+	991765	998539	58.484356	26.650600	49.370247
gene-LOC108628488	LOC108628488	NW_017130860.1	+	1005147	1047464	9.418009	3.837837	7.109595
gene-LOC108630764	LOC108630764	NW_017130860.1	+	1100258	1152041	2.359756	2.583274	4.785517
gene-LOC108629783	LOC108629783	NW_017130860.1	+	1214963	1271539	14.607814	5.991423	11.099113
gene-LOC108632945	LOC108632945	NW_017130860.1	+	1296678	1329313	4.637414	1.889746	3.500754
