Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC108630137	LOC108630137	NW_017130860.1	+	286	3617	10.758653	8.266087	15.452184
gene-LOC108630204	LOC108630204	NW_017130860.1	-	3549	6660	21.073872	23.140051	43.256786
gene-LOC108630428	LOC108630428	NW_017130860.1	-	7427	11883	13.219646	10.277909	19.212980
gene-LOC108625126	LOC108625126	NW_017130860.1	+	12234	14837	2.685664	2.063449	3.857302
gene-LOC108625517	LOC108625517	NW_017130860.1	-	15084	17835	1.422606	1.093016	2.043227
gene-LOC108625314	LOC108625314	NW_017130860.1	-	20656	24430	22.481806	18.299099	34.207367
gene-LOC108625655	LOC108625655	NW_017130860.1	+	24468	25921	63.445629	48.746536	91.124191
gene-LOC108625598	LOC108625598	NW_017130860.1	-	25865	26815	20.002060	15.367980	28.728086
gene-LOC108625203	LOC108625203	NW_017130860.1	+	26825	29170	5.957942	4.754416	8.887653
gene-LOC108625396	LOC108625396	NW_017130860.1	-	28945	30817	31.532345	29.709778	55.537884
gene-LOC108625064	LOC108625064	NW_017130860.1	+	30825	39932	9.555877	7.341970	13.724689
gene-LOC108630323	LOC108630323	NW_017130860.1	+	39083	44531	30.562281	48.166607	90.040100
gene-LOC113463976	LOC113463976	NW_017130860.1	-	44590	45256	4.963930	3.813886	7.129476
gene-LOC108629901	LOC108629901	NW_017130860.1	+	45188	50950	16.882338	13.056547	24.407219
gene-LOC108623485	LOC108623485	NW_017130860.1	+	51768	55934	15.839191	12.264555	22.926708
gene-LOC108623319	LOC108623319	NW_017130860.1	-	56230	62443	1.695866	1.405692	2.627726
gene-LOC108623244	LOC108623244	NW_017130860.1	+	62528	65505	3592.929688	2760.519287	5160.368164
gene-LOC108623171	LOC108623171	NW_017130860.1	-	66097	69619	203.694763	156.502731	292.557922
gene-LOC108629049	LOC108629049	NW_017130860.1	+	70301	83339	10.915545	11.824657	22.104387
gene-LOC108623909	LOC108623909	NW_017130860.1	+	83888	85703	35.827499	27.526979	51.457474
gene-LOC108623975	LOC108623975	NW_017130860.1	+	85813	90294	12.443654	11.056356	20.668165
gene-LOC113464111	LOC113464111	NW_017130860.1	-	87215	91814	1.651101	1.268574	2.371404
gene-LOC108623775	LOC108623775	NW_017130860.1	-	92002	169494	11.289560	8.685715	16.236612
gene-LOC108628026	LOC108628026	NW_017130860.1	+	170226	185184	5.450583	8.272323	15.463840
gene-LOC108621989	LOC108621989	NW_017130860.1	-	187129	189742	2.256907	1.734026	3.241497
gene-LOC108621903	LOC108621903	NW_017130860.1	+	188947	191843	10.158967	7.805336	14.590881
gene-LOC108632655	LOC108632655	NW_017130860.1	+	192216	196208	57.185120	78.392975	146.543671
gene-LOC108621901	LOC108621901	NW_017130860.1	-	196064	199135	1.505260	1.156521	2.161939
gene-LOC108628565	LOC108628565	NW_017130860.1	+	201818	248592	2.763762	2.692829	5.033832
gene-LOC108629258	LOC108629258	NW_017130860.1	+	249974	252704	96.764740	74.346268	138.978973
gene-LOC108629202	LOC108629202	NW_017130860.1	-	252555	256559	11.644746	8.946889	16.724840
gene-LOC108627083	LOC108627083	NW_017130860.1	+	256681	306297	4.004430	3.868275	7.231149
gene-LOC108627004	LOC108627004	NW_017130860.1	-	269663	306284	1.433405	1.304946	2.439397
gene-LOC108628353	LOC108628353	NW_017130860.1	+	307693	314731	2.494875	1.916862	3.583280
gene-LOC108628416	LOC108628416	NW_017130860.1	-	315541	336625	139.844330	107.445183	200.852325
gene-LOC108632576	LOC108632576	NW_017130860.1	+	337280	338782	17.842361	13.708641	25.626205
gene-LOC108631138	LOC108631138	NW_017130860.1	-	339002	343470	9.050660	6.953802	12.999068
gene-LOC108632424	LOC108632424	NW_017130860.1	+	343604	345501	23.231192	17.848986	33.365948
gene-LOC108632128	LOC108632128	NW_017130860.1	-	345633	347521	0.000000	0.000000	0.000000
gene-LOC108632360	LOC108632360	NW_017130860.1	-	347613	350580	16.840755	12.939087	24.187643
gene-LOC108629173	LOC108629173	NW_017130860.1	-	352629	354918	1.386018	1.064905	1.990677
gene-LOC108627746	LOC108627746	NW_017130860.1	-	358855	373382	1.503634	1.155272	2.159604
gene-LOC108632186	LOC108632186	NW_017130860.1	+	373288	378287	33.951126	33.105709	61.886051
gene-LOC108632491	LOC108632491	NW_017130860.1	-	374086	375382	32.924450	25.296509	47.287952
gene-LOC108632051	LOC108632051	NW_017130860.1	-	378394	382396	72.196564	55.470051	103.692772
gene-LOC108631880	LOC108631880	NW_017130860.1	+	382509	385106	105.811897	81.297379	151.973007
gene-LOC108625488	LOC108625488	NW_017130860.1	-	385172	404588	2.573302	1.977119	3.695921
gene-LOC108629411	LOC108629411	NW_017130860.1	-	409582	418418	2.479737	2.149754	4.018635
gene-LOC108633029	LOC108633029	NW_017130860.1	-	418629	421560	29.709932	22.826731	42.671078
gene-LOC108627766	LOC108627766	NW_017130860.1	+	422327	424287	10.498033	8.354121	15.616752
gene-LOC108627942	LOC108627942	NW_017130860.1	-	424171	426249	13.079038	10.048884	18.784851
gene-LOC108627871	LOC108627871	NW_017130860.1	+	426196	430099	13.482774	10.359082	19.364719
gene-LOC108630888	LOC108630888	NW_017130860.1	-	434320	437969	11.345823	8.717221	16.295511
gene-LOC108622114	LOC108622114	NW_017130860.1	-	438089	439329	85.307693	65.543594	122.523720
gene-LOC108624081	LOC108624081	NW_017130860.1	+	439472	444589	0.536768	0.412410	0.770936
gene-LOC108632874	LOC108632874	NW_017130860.1	-	444686	449142	1.430470	1.099059	2.054522
gene-LOC108630695	LOC108630695	NW_017130860.1	+	449262	453135	160.753067	123.509781	230.882629
gene-LOC108622330	LOC108622330	NW_017130860.1	+	453552	466073	2.015127	1.548262	2.894239
gene-LOC108622926	LOC108622926	NW_017130860.1	-	466121	468673	16.833656	15.188830	28.393192
gene-LOC108622402	LOC108622402	NW_017130860.1	+	468726	475508	4.519896	3.472726	6.491729
gene-LOC108623040	LOC108623040	NW_017130860.1	-	476044	478509	13.025598	10.827989	20.241268
gene-LOC108622642	LOC108622642	NW_017130860.1	+	478592	480988	27.696640	43.989517	82.231667
gene-LOC108622480	LOC108622480	NW_017130860.1	-	481047	489465	7.616718	5.852076	10.939560
gene-LOC108632423	LOC108632423	NW_017130860.1	-	490084	492409	0.000000	0.000000	0.000000
gene-LOC108624795	LOC108624795	NW_017130860.1	+	492654	495598	3.126057	2.401812	4.489820
gene-LOC108630566	LOC108630566	NW_017130860.1	-	497202	512791	13.945686	10.799986	20.188921
gene-LOC108628628	LOC108628628	NW_017130860.1	+	514342	518287	47.720242	36.664410	68.538498
gene-LOC108628721	LOC108628721	NW_017130860.1	+	518378	520827	1.354715	1.040854	1.945718
gene-LOC108633090	LOC108633090	NW_017130860.1	+	521162	523422	1132.158203	869.859680	1626.069458
gene-LOC108627702	LOC108627702	NW_017130860.1	+	523724	530500	173.944931	278.096161	519.858154
gene-LOC108627519	LOC108627519	NW_017130860.1	+	530497	538333	8.551090	7.307505	13.660263
gene-LOC108629612	LOC108629612	NW_017130860.1	+	619523	695838	5.709517	4.392051	8.210268
gene-LOC108621902	LOC108621902	NW_017130860.1	+	732987	779236	1.746750	1.451750	2.713825
gene-LOC108624944	LOC108624944	NW_017130860.1	-	775785	779216	43.691738	40.661785	76.010979
gene-LOC108624749	LOC108624749	NW_017130860.1	+	779153	781901	17.529184	14.951261	27.949093
gene-LOC108624517	LOC108624517	NW_017130860.1	-	781604	791220	0.451064	0.346561	0.647844
gene-LOC113464297	LOC113464297	NW_017130860.1	+	785088	828098	4.307081	3.309216	6.186072
gene-LOC108624675	LOC108624675	NW_017130860.1	-	796824	802328	3.882107	2.982700	5.575701
