Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC107064227	LOC107064227	NW_015148970.1	-	213	1628	46.562672	18.935638	39.572445
gene-LOC107064169	LOC107064169	NW_015148970.1	+	245	20600	14.927977	25.974636	54.282818
gene-LOC107064158	LOC107064158	NW_015148970.1	-	22402	26415	362.873260	171.907669	359.259430
gene-LOC107072482	LOC107072482	NW_015148970.1	+	30077	32737	41.020012	27.660624	57.806259
gene-LOC107071655	LOC107071655	NW_015148970.1	-	32034	209450	19.089182	36.413204	76.097755
gene-LOC107072269	LOC107072269	NW_015148970.1	-	238560	241497	32.370216	13.033657	27.238249
gene-LOC107072336	LOC107072336	NW_015148970.1	+	241769	245336	135.893753	57.475170	120.113869
gene-LOC107072717	LOC107072717	NW_015148970.1	-	246971	250215	306.589081	123.472534	258.037781
gene-LOC107072883	LOC107072883	NW_015148970.1	+	250329	251652	207.574402	83.578476	174.665604
gene-LOC107072648	LOC107072648	NW_015148970.1	-	252166	256708	23.664059	9.528179	19.912363
gene-LOC107072822	LOC107072822	NW_015148970.1	+	257745	258767	92.986076	37.440235	78.244087
gene-LOC107074074	LOC107074074	NW_015148970.1	+	259122	260413	1011.626282	407.324738	851.243286
gene-LOC107074082	LOC107074082	NW_015148970.1	-	260573	261284	34.637764	13.946670	29.146301
gene-LOC107074032	LOC107074032	NW_015148970.1	+	261381	270825	72.867325	29.695541	62.058918
gene-LOC107074088	LOC107074088	NW_015148970.1	-	271082	277051	301.635956	135.492630	283.157837
gene-LOC107074105	LOC107074105	NW_015148970.1	+	277666	279053	804.699768	328.603882	686.729370
gene-LOC107074112	LOC107074112	NW_015148970.1	+	280029	282148	221.739777	89.282074	186.585205
gene-LOC107074125	LOC107074125	NW_015148970.1	-	282693	284101	1141.654663	459.679810	960.656982
gene-LOC107074116	LOC107074116	NW_015148970.1	+	284331	286903	31.486961	12.678020	26.495026
gene-LOC107074132	LOC107074132	NW_015148970.1	-	287047	290398	48.490910	19.524549	40.803169
gene-LOC107064581	LOC107064581	NW_015148970.1	+	293459	296276	933.020935	385.263641	805.139221
gene-LOC107064597	LOC107064597	NW_015148970.1	+	296364	299356	53.986687	21.737387	45.427650
gene-LOC107074670	LOC107074670	NW_015148970.1	+	302860	333006	15.248013	6.143727	12.839402
gene-LOC107074348	LOC107074348	NW_015148970.1	+	345011	402521	15.215247	17.683836	36.956379
gene-LOC107074685	LOC107074685	NW_015148970.1	+	513288	562918	54.025028	21.752825	45.459911
gene-LOC107074693	LOC107074693	NW_015148970.1	-	570371	589983	475.972198	191.647110	400.511658
gene-LOC107065609	LOC107065609	NW_015148970.1	-	591157	592561	0.000000	0.000000	0.000000
gene-LOC107063673	LOC107063673	NW_015148970.1	-	593055	604104	106.505402	43.587612	91.091103
gene-LOC107063696	LOC107063696	NW_015148970.1	-	604703	608312	5.217305	2.100714	4.390155
gene-LOC107063613	LOC107063613	NW_015148970.1	-	608295	623014	9.964190	4.012016	8.384470
gene-LOC107065295	LOC107065295	NW_015148970.1	-	623652	628773	6.689516	2.693490	5.628962
gene-LOC107065289	LOC107065289	NW_015148970.1	-	624803	628941	3.025068	1.218024	2.545475
gene-LOC107063717	LOC107063717	NW_015148970.1	-	633913	638572	0.247245	0.099552	0.208047
gene-LOC107063734	LOC107063734	NW_015148970.1	+	638269	640419	175.450455	70.643982	147.634567
gene-LOC107063725	LOC107063725	NW_015148970.1	+	640529	642618	408.381592	164.432190	343.636871
gene-LOC107063753	LOC107063753	NW_015148970.1	+	645320	649358	20.277521	8.164612	17.062729
gene-LOC107063742	LOC107063742	NW_015148970.1	-	649847	651317	24.499588	9.907910	20.705942
gene-LOC107063735	LOC107063735	NW_015148970.1	+	650994	653549	34.026939	16.271957	34.005779
gene-LOC107064754	LOC107064754	NW_015148970.1	+	654486	921827	72.394951	29.149355	60.917473
gene-LOC107064846	LOC107064846	NW_015148970.1	-	926294	997828	42.625633	20.320557	42.466702
gene-LOC107064988	LOC107064988	NW_015148970.1	+	1002540	1026217	2.681964	1.170756	2.446691
gene-LOC107064999	LOC107064999	NW_015148970.1	-	1026280	1028338	454.284546	182.914703	382.262390
gene-LOC107070209	LOC107070209	NW_015148970.1	+	1037304	1042751	1.677535	0.675449	1.411579
gene-LOC107074068	LOC107074068	NW_015148970.1	-	1049328	1058258	0.000000	0.000000	0.000000
gene-LOC107065217	LOC107065217	NW_015148970.1	+	1059138	1062968	3.002624	1.208987	2.526589
gene-LOC107065223	LOC107065223	NW_015148970.1	-	1063165	1064617	85.130692	34.277317	71.634087
gene-LOC107064600	LOC107064600	NW_015148970.1	+	1065171	1074149	51.564255	20.909197	43.696865
gene-LOC107065208	LOC107065208	NW_015148970.1	+	1075036	1079428	49.775032	20.081825	41.967789
gene-LOC107064039	LOC107064039	NW_015148970.1	-	1080377	1087242	19.036221	7.664811	16.018223
gene-LOC107064056	LOC107064056	NW_015148970.1	+	1087443	1092288	45.795486	18.439255	38.535084
gene-LOC107064048	LOC107064048	NW_015148970.1	-	1088294	1090964	25.667183	10.334723	21.597914
gene-LOC107064060	LOC107064060	NW_015148970.1	+	1092749	1094361	52.272217	21.047068	43.984989
gene-LOC107065285	LOC107065285	NW_015148970.1	+	1095600	1098760	50.928463	20.506014	42.854279
gene-LOC107064316	LOC107064316	NW_015148970.1	-	1099921	1101472	67.441422	27.489372	57.448376
gene-LOC107064137	LOC107064137	NW_015148970.1	+	1102219	1103415	443.271729	178.480484	372.995544
gene-LOC107065301	LOC107065301	NW_015148970.1	-	1104014	1107787	66.731148	26.868862	56.151608
gene-LOC107073937	LOC107073937	NW_015148970.1	+	1108448	1112467	16.642788	6.701110	14.004244
gene-LOC107073946	LOC107073946	NW_015148970.1	+	1112506	1113491	84.003601	33.823502	70.685692
gene-LOC107073961	LOC107073961	NW_015148970.1	-	1113567	1114402	663.536011	267.168457	558.339172
gene-LOC107073955	LOC107073955	NW_015148970.1	+	1115180	1117945	1146.258423	461.533508	964.530884
gene-LOC107073967	LOC107073967	NW_015148970.1	+	1118333	1122597	18.550436	7.469212	15.609454
gene-LOC107073978	LOC107073978	NW_015148970.1	+	1123212	1178070	35.144878	14.150857	29.573019
gene-LOC107074002	LOC107074002	NW_015148970.1	-	1184280	1186995	129.422546	52.156174	108.998024
gene-LOC107073993	LOC107073993	NW_015148970.1	-	1187102	1189539	40.117172	16.152918	33.757004
gene-LOC107074019	LOC107074019	NW_015148970.1	+	1189601	1190509	147.187500	59.264088	123.852432
gene-LOC107074025	LOC107074025	NW_015148970.1	+	1190535	1191119	95.736755	38.547783	80.558670
gene-LOC107073986	LOC107073986	NW_015148970.1	+	1192136	1195833	89.744202	36.134918	75.516174
gene-LOC107064696	LOC107064696	NW_015148970.1	-	1199146	1203444	54.373096	21.892973	45.752796
gene-LOC107063614	LOC107063614	NW_015148970.1	-	1203316	1204987	31.796329	12.802586	26.755346
gene-LOC107064702	LOC107064702	NW_015148970.1	+	1205088	1206111	556.025879	223.880203	467.873657
gene-LOC107064635	LOC107064635	NW_015148970.1	-	1206798	1207933	24.685040	9.939270	20.771479
gene-LOC107064296	LOC107064296	NW_015148970.1	-	1211124	1213671	80.382301	32.365410	67.638512
gene-LOC107064325	LOC107064325	NW_015148970.1	-	1214864	1221512	36.514343	18.622335	38.917690
gene-LOC107065728	LOC107065728	NW_015148970.1	+	1221994	1223023	0.315162	0.126898	0.265196
gene-LOC107065050	LOC107065050	NW_015148970.1	+	1224323	1311943	6.580714	2.677761	5.596091
gene-LOC107064068	LOC107064068	NW_015148970.1	-	1317651	1323352	156.444656	62.991421	131.641953
