Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC107064227	LOC107064227	NW_015148970.1	-	213	1628	27.874084	13.828859	32.554970
gene-LOC107064169	LOC107064169	NW_015148970.1	+	245	20600	25.444868	53.412571	125.740273
gene-LOC107064158	LOC107064158	NW_015148970.1	-	22402	26415	336.911407	193.776138	456.174744
gene-LOC107072482	LOC107072482	NW_015148970.1	+	30077	32737	41.459126	36.292622	85.437660
gene-LOC107071655	LOC107071655	NW_015148970.1	-	32034	209450	12.755934	28.042009	66.014618
gene-LOC107072269	LOC107072269	NW_015148970.1	-	238560	241497	25.597284	12.558783	29.565041
gene-LOC107072336	LOC107072336	NW_015148970.1	+	241769	245336	92.017708	47.417629	111.627396
gene-LOC107072717	LOC107072717	NW_015148970.1	-	246971	250215	194.338547	95.363716	224.498856
gene-LOC107072883	LOC107072883	NW_015148970.1	+	250329	251652	150.771896	73.973137	174.142593
gene-LOC107072648	LOC107072648	NW_015148970.1	-	252166	256708	15.765037	7.734792	18.208727
gene-LOC107072822	LOC107072822	NW_015148970.1	+	257745	258767	78.352669	38.442131	90.497879
gene-LOC107074074	LOC107074074	NW_015148970.1	+	259122	260413	802.888550	393.920807	927.341858
gene-LOC107074082	LOC107074082	NW_015148970.1	-	260573	261284	27.894028	13.685633	32.217796
gene-LOC107074032	LOC107074032	NW_015148970.1	+	261381	270825	67.772636	33.634060	79.179047
gene-LOC107074088	LOC107074088	NW_015148970.1	-	271082	277051	237.016769	129.763184	305.479767
gene-LOC107074105	LOC107074105	NW_015148970.1	+	277666	279053	334.391541	166.073669	390.959503
gene-LOC107074112	LOC107074112	NW_015148970.1	+	280029	282148	161.272095	79.124847	186.270386
gene-LOC107074125	LOC107074125	NW_015148970.1	-	282693	284101	897.778564	440.476654	1036.940430
gene-LOC107074116	LOC107074116	NW_015148970.1	+	284331	286903	16.985006	8.333344	19.617800
gene-LOC107074132	LOC107074132	NW_015148970.1	-	287047	290398	6.379021	3.129736	7.367814
gene-LOC107064581	LOC107064581	NW_015148970.1	+	293459	296276	313.069946	157.809860	371.505371
gene-LOC107064597	LOC107064597	NW_015148970.1	+	296364	299356	15.746549	7.725721	18.187374
gene-LOC107074670	LOC107074670	NW_015148970.1	+	302860	333006	2.017544	0.989867	2.330277
gene-LOC107074348	LOC107074348	NW_015148970.1	+	345011	402521	15.729338	21.629333	50.918320
gene-LOC107074685	LOC107074685	NW_015148970.1	+	513288	562918	34.001949	16.682358	39.272488
gene-LOC107074693	LOC107074693	NW_015148970.1	-	570371	589983	424.893280	208.465179	490.754700
gene-LOC107065609	LOC107065609	NW_015148970.1	-	591157	592561	0.000000	0.000000	0.000000
gene-LOC107063673	LOC107063673	NW_015148970.1	-	593055	604104	98.762901	49.148834	115.702888
gene-LOC107063696	LOC107063696	NW_015148970.1	-	604703	608312	4.613756	2.263645	5.328920
gene-LOC107063613	LOC107063613	NW_015148970.1	-	608295	623014	4.658747	2.285719	5.380885
gene-LOC107065295	LOC107065295	NW_015148970.1	-	623652	628773	5.643903	2.769065	6.518747
gene-LOC107065289	LOC107065289	NW_015148970.1	-	624803	628941	2.707819	1.328536	3.127550
