Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC107064227	LOC107064227	NW_015148970.1	-	213	1628	26.500706	10.574395	24.075300
gene-LOC107064169	LOC107064169	NW_015148970.1	+	245	20600	23.397062	40.847221	92.999084
gene-LOC107064158	LOC107064158	NW_015148970.1	-	22402	26415	449.116760	211.288895	481.052917
gene-LOC107072482	LOC107072482	NW_015148970.1	+	30077	32737	39.617241	27.884802	63.486839
gene-LOC107071655	LOC107071655	NW_015148970.1	-	32034	209450	15.433154	27.778208	63.244152
gene-LOC107072269	LOC107072269	NW_015148970.1	-	238560	241497	32.573017	12.997389	29.591860
gene-LOC107072336	LOC107072336	NW_015148970.1	+	241769	245336	113.455566	47.552452	108.265259
gene-LOC107072717	LOC107072717	NW_015148970.1	-	246971	250215	285.582733	113.991043	259.529602
gene-LOC107072883	LOC107072883	NW_015148970.1	+	250329	251652	194.971695	77.798225	177.127441
gene-LOC107072648	LOC107072648	NW_015148970.1	-	252166	256708	17.467237	6.969832	15.868596
gene-LOC107072822	LOC107072822	NW_015148970.1	+	257745	258767	103.400230	41.259087	93.936806
gene-LOC107074074	LOC107074074	NW_015148970.1	+	259122	260413	1177.928711	470.020844	1070.121948
gene-LOC107074082	LOC107074082	NW_015148970.1	-	260573	261284	30.067438	11.997603	27.315596
gene-LOC107074032	LOC107074032	NW_015148970.1	+	261381	270825	70.224312	28.346996	64.539146
gene-LOC107074088	LOC107074088	NW_015148970.1	-	271082	277051	295.788239	131.302933	298.944519
gene-LOC107074105	LOC107074105	NW_015148970.1	+	277666	279053	501.260834	202.636917	461.354431
gene-LOC107074112	LOC107074112	NW_015148970.1	+	280029	282148	217.353516	86.729088	197.460815
gene-LOC107074125	LOC107074125	NW_015148970.1	-	282693	284101	1175.128540	468.903473	1067.578125
gene-LOC107074116	LOC107074116	NW_015148970.1	+	284331	286903	26.903521	10.735128	24.441248
gene-LOC107074132	LOC107074132	NW_015148970.1	-	287047	290398	30.165733	12.036826	27.404896
gene-LOC107064581	LOC107064581	NW_015148970.1	+	293459	296276	606.995056	248.919128	566.727722
gene-LOC107064597	LOC107064597	NW_015148970.1	+	296364	299356	44.236687	17.651463	40.188046
gene-LOC107074670	LOC107074670	NW_015148970.1	+	302860	333006	9.669966	3.861200	8.791004
gene-LOC107074348	LOC107074348	NW_015148970.1	+	345011	402521	27.520514	31.155533	70.933487
gene-LOC107074685	LOC107074685	NW_015148970.1	+	513288	562918	49.378315	19.703091	44.859097
gene-LOC107074693	LOC107074693	NW_015148970.1	-	570371	589983	412.981689	164.789261	375.184662
gene-LOC107065609	LOC107065609	NW_015148970.1	-	591157	592561	0.000000	0.000000	0.000000
gene-LOC107063673	LOC107063673	NW_015148970.1	-	593055	604104	112.942886	45.610096	103.842979
gene-LOC107063696	LOC107063696	NW_015148970.1	-	604703	608312	4.340819	1.732087	3.943537
gene-LOC107063613	LOC107063613	NW_015148970.1	-	608295	623014	5.925162	2.364277	5.382877
gene-LOC107065295	LOC107065295	NW_015148970.1	-	623652	628773	9.552917	3.811835	8.678612
gene-LOC107065289	LOC107065289	NW_015148970.1	-	624803	628941	2.942683	1.174199	2.673362
gene-LOC107063717	LOC107063717	NW_015148970.1	-	633913	638572	1.683328	0.691411	1.574174
gene-LOC107063734	LOC107063734	NW_015148970.1	+	638269	640419	84.094704	33.555737	76.398163
gene-LOC107063725	LOC107063725	NW_015148970.1	+	640529	642618	215.098923	85.829445	195.412582
gene-LOC107063753	LOC107063753	NW_015148970.1	+	645320	649358	6.217253	2.480828	5.648236
gene-LOC107063742	LOC107063742	NW_015148970.1	-	649847	651317	19.691010	7.883338	17.948425
