Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC107064227	LOC107064227	NW_015148970.1	-	213	1628	26.177860	10.534353	22.634005
gene-LOC107064169	LOC107064169	NW_015148970.1	+	245	20600	19.616512	32.916164	70.723343
gene-LOC107064158	LOC107064158	NW_015148970.1	-	22402	26415	481.803986	225.220352	483.906189
gene-LOC107072482	LOC107072482	NW_015148970.1	+	30077	32737	14.198971	10.292419	22.114187
gene-LOC107071655	LOC107071655	NW_015148970.1	-	32034	209450	19.692606	35.628914	76.551926
gene-LOC107072269	LOC107072269	NW_015148970.1	-	238560	241497	27.598108	10.983891	23.599878
gene-LOC107072336	LOC107072336	NW_015148970.1	+	241769	245336	128.890579	54.222832	116.502632
gene-LOC107072717	LOC107072717	NW_015148970.1	-	246971	250215	336.398621	133.928101	287.756592
gene-LOC107072883	LOC107072883	NW_015148970.1	+	250329	251652	229.098190	91.179794	195.907974
gene-LOC107072648	LOC107072648	NW_015148970.1	-	252166	256708	19.436491	7.735614	16.620663
gene-LOC107072822	LOC107072822	NW_015148970.1	+	257745	258767	76.197212	30.326063	65.158272
gene-LOC107074074	LOC107074074	NW_015148970.1	+	259122	260413	1005.295044	400.101776	859.654602
gene-LOC107074082	LOC107074082	NW_015148970.1	-	260573	261284	38.911369	15.486506	33.274147
gene-LOC107074032	LOC107074032	NW_015148970.1	+	261381	270825	79.670006	32.122398	69.017860
gene-LOC107074088	LOC107074088	NW_015148970.1	-	271082	277051	361.473328	159.853149	343.458862
gene-LOC107074105	LOC107074105	NW_015148970.1	+	277666	279053	853.429077	343.724762	738.523560
gene-LOC107074112	LOC107074112	NW_015148970.1	+	280029	282148	247.540100	98.519569	211.678131
gene-LOC107074125	LOC107074125	NW_015148970.1	-	282693	284101	1012.155334	402.832123	865.520996
gene-LOC107074116	LOC107074116	NW_015148970.1	+	284331	286903	49.243156	19.598499	42.109135
gene-LOC107074132	LOC107074132	NW_015148970.1	-	287047	290398	21.185314	8.431636	18.116127
gene-LOC107064581	LOC107064581	NW_015148970.1	+	293459	296276	778.301147	317.764038	682.744629
gene-LOC107064597	LOC107064597	NW_015148970.1	+	296364	299356	48.101578	19.144157	41.132942
gene-LOC107074670	LOC107074670	NW_015148970.1	+	302860	333006	7.057783	2.814701	6.047638
gene-LOC107074348	LOC107074348	NW_015148970.1	+	345011	402521	27.099022	30.939831	66.477013
gene-LOC107074685	LOC107074685	NW_015148970.1	+	513288	562918	45.709244	18.192020	39.087193
gene-LOC107074693	LOC107074693	NW_015148970.1	-	570371	589983	522.069824	207.780853	446.435822
