Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC107064227	LOC107064227	NW_015148970.1	-	213	1628	31.139025	14.914750	33.377487
gene-LOC107064169	LOC107064169	NW_015148970.1	+	245	20600	11.417530	23.947214	53.591103
gene-LOC107064158	LOC107064158	NW_015148970.1	-	22402	26415	296.549561	166.283630	372.123566
gene-LOC107072482	LOC107072482	NW_015148970.1	+	30077	32737	25.425974	21.185463	47.410622
gene-LOC107071655	LOC107071655	NW_015148970.1	-	32034	209450	15.699836	34.331032	76.828880
gene-LOC107072269	LOC107072269	NW_015148970.1	-	238560	241497	23.656521	11.253110	25.183161
gene-LOC107072336	LOC107072336	NW_015148970.1	+	241769	245336	81.964188	40.935780	91.609558
gene-LOC107072717	LOC107072717	NW_015148970.1	-	246971	250215	210.657257	100.256142	224.361664
gene-LOC107072883	LOC107072883	NW_015148970.1	+	250329	251652	145.422958	69.175873	154.807632
gene-LOC107072648	LOC107072648	NW_015148970.1	-	252166	256708	17.167160	8.166203	18.275019
gene-LOC107072822	LOC107072822	NW_015148970.1	+	257745	258767	68.390953	32.532719	72.804466
gene-LOC107074074	LOC107074074	NW_015148970.1	+	259122	260413	675.336426	321.249054	718.918335
gene-LOC107074082	LOC107074082	NW_015148970.1	-	260573	261284	29.682081	14.119393	31.597574
gene-LOC107074032	LOC107074032	NW_015148970.1	+	261381	270825	76.162033	36.730022	82.197556
gene-LOC107074088	LOC107074088	NW_015148970.1	-	271082	277051	249.805847	131.698914	294.726929
gene-LOC107074105	LOC107074105	NW_015148970.1	+	277666	279053	640.039978	308.768402	690.988098
gene-LOC107074112	LOC107074112	NW_015148970.1	+	280029	282148	180.706223	85.959686	192.367844
gene-LOC107074125	LOC107074125	NW_015148970.1	-	282693	284101	878.304138	417.798279	934.984253
gene-LOC107074116	LOC107074116	NW_015148970.1	+	284331	286903	26.907431	12.799527	28.643864
gene-LOC107074132	LOC107074132	NW_015148970.1	-	287047	290398	16.198601	7.705471	17.243956
gene-LOC107064581	LOC107064581	NW_015148970.1	+	293459	296276	660.666626	323.052490	722.954163
gene-LOC107064597	LOC107064597	NW_015148970.1	+	296364	299356	43.465298	20.675896	46.270267
gene-LOC107074670	LOC107074670	NW_015148970.1	+	302860	333006	7.418558	3.537670	7.916898
gene-LOC107074348	LOC107074348	NW_015148970.1	+	345011	402521	9.043113	12.230303	27.370007
gene-LOC107074685	LOC107074685	NW_015148970.1	+	513288	562918	38.502537	18.315172	40.987244
gene-LOC107074693	LOC107074693	NW_015148970.1	-	570371	589983	378.869049	180.223251	403.318848
gene-LOC107065609	LOC107065609	NW_015148970.1	-	591157	592561	0.000000	0.000000	0.000000
gene-LOC107063673	LOC107063673	NW_015148970.1	-	593055	604104	96.217438	46.479050	104.014755
gene-LOC107063696	LOC107063696	NW_015148970.1	-	604703	608312	0.000000	0.000000	0.000000
gene-LOC107063613	LOC107063613	NW_015148970.1	-	608295	623014	3.382843	1.609176	3.601150
gene-LOC107065295	LOC107065295	NW_015148970.1	-	623652	628773	7.987514	3.799560	8.502977
gene-LOC107065289	LOC107065289	NW_015148970.1	-	624803	628941	5.171588	2.460060	5.505329
gene-LOC107063717	LOC107063717	NW_015148970.1	-	633913	638572	0.000000	0.000000	0.000000
gene-LOC107063734	LOC107063734	NW_015148970.1	+	638269	640419	20.770315	9.880177	22.110699
gene-LOC107063725	LOC107063725	NW_015148970.1	+	640529	642618	55.129200	26.224268	58.686886
gene-LOC107063753	LOC107063753	NW_015148970.1	+	645320	649358	3.607097	1.715851	3.839876
gene-LOC107063742	LOC107063742	NW_015148970.1	-	649847	651317	11.192986	5.346001	11.963734
gene-LOC107063735	LOC107063735	NW_015148970.1	+	650994	653549	31.286177	17.474873	39.106754
gene-LOC107064754	LOC107064754	NW_015148970.1	+	654486	921827	48.576363	23.107166	51.711170
gene-LOC107064846	LOC107064846	NW_015148970.1	-	926294	997828	19.943312	11.462797	25.652418
gene-LOC107064988	LOC107064988	NW_015148970.1	+	1002540	1026217	2.412284	1.244064	2.784073
gene-LOC107064999	LOC107064999	NW_015148970.1	-	1026280	1028338	380.701019	181.094696	405.269043
gene-LOC107070209	LOC107070209	NW_015148970.1	+	1037304	1042751	0.593794	0.282460	0.632114
gene-LOC107074068	LOC107074068	NW_015148970.1	-	1049328	1058258	0.000000	0.000000	0.000000
gene-LOC107065217	LOC107065217	NW_015148970.1	+	1059138	1062968	3.612185	1.718271	3.845292
gene-LOC107065223	LOC107065223	NW_015148970.1	-	1063165	1064617	66.900673	31.823811	71.218010
gene-LOC107064600	LOC107064600	NW_015148970.1	+	1065171	1074149	41.477875	19.895826	44.524567
gene-LOC107065208	LOC107065208	NW_015148970.1	+	1075036	1079428	43.504028	20.694321	46.311501
gene-LOC107064039	LOC107064039	NW_015148970.1	-	1080377	1087242	18.399725	8.752519	19.587124
gene-LOC107064056	LOC107064056	NW_015148970.1	+	1087443	1092288	33.913677	16.132311	36.102249
gene-LOC107064048	LOC107064048	NW_015148970.1	-	1088294	1090964	22.084768	10.505446	23.509977
gene-LOC107064060	LOC107064060	NW_015148970.1	+	1092749	1094361	40.358280	19.197927	42.962746
gene-LOC107065285	LOC107065285	NW_015148970.1	+	1095600	1098760	35.607544	16.938061	37.905426
gene-LOC107064316	LOC107064316	NW_015148970.1	-	1099921	1101472	66.345718	31.934139	71.464920
gene-LOC107064137	LOC107064137	NW_015148970.1	+	1102219	1103415	326.709351	155.411530	347.793060
gene-LOC107065301	LOC107065301	NW_015148970.1	-	1104014	1107787	49.139366	23.374981	52.310509
gene-LOC107073937	LOC107073937	NW_015148970.1	+	1108448	1112467	13.356549	6.353543	14.218495
gene-LOC107073946	LOC107073946	NW_015148970.1	+	1112506	1113491	55.635059	26.464899	59.225391
gene-LOC107073961	LOC107073961	NW_015148970.1	-	1113567	1114402	522.869385	248.722397	556.612000
gene-LOC107073955	LOC107073955	NW_015148970.1	+	1115180	1117945	471.340729	224.210876	501.758057
gene-LOC107073967	LOC107073967	NW_015148970.1	+	1118333	1122597	16.497173	7.847498	17.561794
gene-LOC107073978	LOC107073978	NW_015148970.1	+	1123212	1178070	14.560318	6.926161	15.499948
gene-LOC107074002	LOC107074002	NW_015148970.1	-	1184280	1186995	104.193909	49.605331	111.011009
gene-LOC107073993	LOC107073993	NW_015148970.1	-	1187102	1189539	36.265282	17.250940	38.605610
gene-LOC107074019	LOC107074019	NW_015148970.1	+	1189601	1190509	96.789070	46.041344	103.035217
gene-LOC107074025	LOC107074025	NW_015148970.1	+	1190535	1191119	59.611973	28.356667	63.458946
gene-LOC107073986	LOC107073986	NW_015148970.1	+	1192136	1195833	100.725761	47.913979	107.225960
gene-LOC107064696	LOC107064696	NW_015148970.1	-	1199146	1203444	57.430641	27.319036	61.136845
gene-LOC107063614	LOC107063614	NW_015148970.1	-	1203316	1204987	35.823364	17.040726	38.135174
gene-LOC107064702	LOC107064702	NW_015148970.1	+	1205088	1206111	418.926758	199.278198	445.961609
gene-LOC107064635	LOC107064635	NW_015148970.1	-	1206798	1207933	22.672667	10.785103	24.135815
gene-LOC107064296	LOC107064296	NW_015148970.1	-	1211124	1213671	53.589737	25.491966	57.048077
gene-LOC107064325	LOC107064325	NW_015148970.1	-	1214864	1221512	31.232523	19.012468	42.547710
gene-LOC107065728	LOC107065728	NW_015148970.1	+	1221994	1223023	0.000000	0.000000	0.000000
gene-LOC107065050	LOC107065050	NW_015148970.1	+	1224323	1311943	6.849091	3.266382	7.309787
gene-LOC107064068	LOC107064068	NW_015148970.1	-	1317651	1323352	19.425669	9.240547	20.679276
gene-LOC107064075	LOC107064075	NW_015148970.1	+	1324545	1334071	203.736420	106.233955	237.739349
gene-LOC107064201	LOC107064201	NW_015148970.1	-	1336978	1338804	23.466356	11.162651	24.980724
gene-LOC107065449	LOC107065449	NW_015148970.1	+	1341747	1345171	3.711810	1.854264	4.149629
gene-LOC107069159	LOC107069159	NW_015148970.1	-	1356958	1544934	1.725469	7.300194	16.336992
gene-LOC107069605	LOC107069605	NW_015148970.1	+	1498446	1500477	1.112680	0.529288	1.184485
gene-LOC107069818	LOC107069818	NW_015148970.1	-	1547697	1584297	55.145741	26.641384	59.620342
gene-LOC107069649	LOC107069649	NW_015148970.1	+	1565081	1572070	58.481415	32.660488	73.090401
gene-LOC107065170	LOC107065170	NW_015148970.1	+	1584700	1587678	323.952942	158.114227	353.841370
gene-Trnaq-cug	Trnaq-cug	NW_015148970.1	+	1588324	1588395	2.000000	0.951375	2.129067
gene-LOC107073109	LOC107073109	NW_015148970.1	+	1588816	1590785	49.421192	23.509041	52.610519
gene-LOC107072948	LOC107072948	NW_015148970.1	-	1590886	1597834	40.320332	19.549776	43.750145
gene-LOC107073176	LOC107073176	NW_015148970.1	-	1603907	1604848	0.246451	0.117234	0.262355
gene-LOC107073803	LOC107073803	NW_015148970.1	-	1605163	1632743	2.210649	1.466781	3.282486
gene-LOC107073655	LOC107073655	NW_015148970.1	+	1608459	1625420	140.110596	66.648849	149.152435
gene-LOC107073220	LOC107073220	NW_015148970.1	+	1629626	1744374	3.913168	21.782278	48.746220
gene-LOC107073721	LOC107073721	NW_015148970.1	-	1719648	1723451	20.567091	10.712881	23.974192
gene-LOC107064825	LOC107064825	NW_015148970.1	+	1747536	1749850	29.291609	13.933650	31.181902
gene-LOC107064841	LOC107064841	NW_015148970.1	+	1749974	1805148	48.941189	23.280708	52.099541
gene-LOC107065410	LOC107065410	NW_015148970.1	+	1830908	1937104	0.299940	3.227533	7.222846
gene-LOC107065463	LOC107065463	NW_015148970.1	+	1989882	2040260	0.000000	0.000000	0.000000
gene-LOC107064907	LOC107064907	NW_015148970.1	-	2041476	2044832	8.493914	4.040448	9.042057
gene-LOC107065373	LOC107065373	NW_015148970.1	+	2100512	2178609	3.905638	1.981112	4.433500
gene-LOC107065381	LOC107065381	NW_015148970.1	-	2180511	2182296	2.392844	1.138246	2.547263
gene-LOC107065385	LOC107065385	NW_015148970.1	+	2183001	2185272	61.037281	29.034668	64.976234
gene-LOC107074525	LOC107074525	NW_015148970.1	-	2187239	2218629	23.526300	22.256573	49.807640
gene-LOC107074556	LOC107074556	NW_015148970.1	-	2220282	2221950	134.864014	64.153114	143.567276
gene-LOC107065005	LOC107065005	NW_015148970.1	+	2222574	2224770	36.168591	21.425507	47.947811
gene-LOC107065023	LOC107065023	NW_015148970.1	+	2225366	2228750	13.014688	6.190924	13.854572
gene-LOC107074269	LOC107074269	NW_015148970.1	-	2230895	2274521	27.415462	13.041191	29.184681
gene-LOC107074276	LOC107074276	NW_015148970.1	-	2274656	2276618	244.978012	116.532967	260.787323
gene-LOC107074283	LOC107074283	NW_015148970.1	-	2280683	2335994	383.108429	182.239868	407.831787
gene-LOC107063760	LOC107063760	NW_015148970.1	+	2338338	2343131	39.994411	19.082193	42.703747
gene-LOC107063787	LOC107063787	NW_015148970.1	-	2343203	2344665	31.077120	14.782996	33.082638
gene-LOC107063777	LOC107063777	NW_015148970.1	+	2344130	2346115	87.793625	41.762325	93.459267
gene-LOC107063771	LOC107063771	NW_015148970.1	-	2346194	2349617	28.571884	13.591287	30.415731
gene-LOC107063797	LOC107063797	NW_015148970.1	+	2351572	2353634	3.230066	1.536502	3.438514
gene-LOC107063802	LOC107063802	NW_015148970.1	+	2355751	2357327	0.000000	0.000000	0.000000
gene-LOC107064270	LOC107064270	NW_015148970.1	+	2372250	2390680	0.716236	0.340704	0.762457
gene-LOC107065554	LOC107065554	NW_015148970.1	-	2391336	2394159	0.000000	0.000000	0.000000
gene-LOC107064275	LOC107064275	NW_015148970.1	+	2403787	2472353	26.098864	12.414902	27.783117
gene-LOC107065146	LOC107065146	NW_015148970.1	-	2473076	2508533	7.998091	3.804592	8.514236
gene-LOC107063811	LOC107063811	NW_015148970.1	+	2509986	2512509	92.690048	44.091492	98.671669
gene-LOC107063818	LOC107063818	NW_015148970.1	-	2516212	2518347	26.482635	13.391568	29.968782
gene-LOC107063836	LOC107063836	NW_015148970.1	-	2547603	2793112	3.847168	1.830050	4.095439
gene-LOC107064665	LOC107064665	NW_015148970.1	+	2855895	2857435	26.507881	12.609466	28.218531
gene-LOC107064659	LOC107064659	NW_015148970.1	+	2861199	2862457	262.997681	125.104698	279.969879
gene-LOC107064654	LOC107064654	NW_015148970.1	-	2863640	2864623	83.879738	39.900539	89.292801
gene-LOC107073823	LOC107073823	NW_015148970.1	+	2867828	2869272	38.795155	18.454367	41.298748
gene-LOC107073831	LOC107073831	NW_015148970.1	+	2870349	2934520	6.094682	21.966274	49.157986
gene-LOC107073856	LOC107073856	NW_015148970.1	-	2874631	2889346	3.709550	1.764586	3.948941
gene-LOC107073851	LOC107073851	NW_015148970.1	-	2892000	2895856	3.477487	1.654197	3.701902
gene-LOC107066223	LOC107066223	NW_015148970.1	+	2914279	2914970	16.861210	8.020666	17.949326
gene-LOC107066885	LOC107066885	NW_015148970.1	-	2949915	2957253	5.377909	2.558204	5.724965
gene-LOC107063629	LOC107063629	NW_015148970.1	-	2988688	3034293	4.785351	2.276331	5.094167
gene-LOC107063640	LOC107063640	NW_015148970.1	+	3155125	3296355	35.517113	24.684183	55.240353
gene-LOC107064670	LOC107064670	NW_015148970.1	+	3298286	3305327	3.542354	1.685053	3.770955
gene-LOC107064676	LOC107064676	NW_015148970.1	+	3305348	3314382	7.072381	3.364243	7.528787
gene-LOC107065538	LOC107065538	NW_015148970.1	+	3369254	3375852	1.619988	0.770608	1.724532
gene-LOC107063699	LOC107063699	NW_015148970.1	+	3431892	3441421	5.785654	2.752163	6.159023
gene-LOC107063708	LOC107063708	NW_015148970.1	+	3443575	3446014	2.078392	0.988665	2.212518
gene-LOC107063714	LOC107063714	NW_015148970.1	+	3447040	3454492	8.833548	4.202007	9.403608
gene-LOC107065307	LOC107065307	NW_015148970.1	-	3493766	3495378	61.666218	29.333845	65.645760
gene-LOC107065035	LOC107065035	NW_015148970.1	+	3496563	3501876	31.947943	18.603214	41.631847
gene-LOC107064488	LOC107064488	NW_015148970.1	+	3503872	3507384	35.949409	17.235302	38.570621
gene-LOC107064494	LOC107064494	NW_015148970.1	-	3508214	3510214	79.849144	37.983234	85.002098
gene-LOC107064503	LOC107064503	NW_015148970.1	+	3510541	3511568	33.183495	16.551853	37.041138
gene-LOC107064498	LOC107064498	NW_015148970.1	-	3511524	3512875	25.624443	12.189226	27.278082
gene-LOC107064691	LOC107064691	NW_015148970.1	+	3513223	3514462	118.263748	56.256580	125.895737
gene-LOC107064911	LOC107064911	NW_015148970.1	-	3515040	3528251	107.706734	51.234741	114.657440
gene-LOC107064622	LOC107064622	NW_015148970.1	+	3530041	3534317	11.807359	12.643503	28.294701
gene-LOC107064642	LOC107064642	NW_015148970.1	-	3536765	3540038	37.415611	17.798138	39.830177
