Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Caust.v2_000001	-	scaffold_802	-	566	4710	17.526016	9.025158	28.896660
Caust.v2_000002	-	scaffold_802	+	2091	7701	24.806545	12.774323	40.900700
Caust.v2_000003	-	scaffold_802	-	6437	7171	198.316284	102.124512	326.981232
Caust.v2_000004	-	scaffold_802	-	10279	34986	76.625610	39.458954	126.339272
Caust.v2_000005	-	scaffold_802	-	35289	37359	82.760155	42.617985	136.453827
Caust.v2_000007	-	scaffold_802	-	37615	44757	17.330271	8.924357	28.573915
Caust.v2_000006	-	scaffold_802	+	37615	46066	20.721231	10.670560	34.164890
Caust.v2_000008	-	scaffold_802	-	45658	46839	0.105663	0.054412	0.174216
Caust.v2_000009	-	scaffold_802	-	54367	61434	7.044053	3.681841	11.788481
Caust.v2_000010	-	scaffold_802	+	61937	64315	7.597870	3.912582	12.527266
Caust.v2_000011	-	scaffold_802	-	64364	69084	71.103287	36.615189	117.234146
Caust.v2_000012	-	scaffold_802	+	64780	66881	1.431847	0.737341	2.360810
Caust.v2_000013	-	scaffold_802	-	70404	71557	24.203653	12.463860	39.906658
Caust.v2_000014	-	scaffold_802	-	72475	75847	20.587795	10.601845	33.944881
Caust.v2_000015	-	scaffold_802	-	76438	85325	26.862869	13.833243	44.291138
Caust.v2_000016	-	scaffold_802	+	77562	81204	0.000000	0.000000	0.000000
Caust.v2_000018	-	scaffold_802	-	85452	94249	21.895403	11.275208	36.100845
Caust.v2_000017	-	scaffold_802	+	85452	101652	24.544716	50.391861	161.344162
Caust.v2_000019	-	scaffold_802	+	101730	103625	1.133333	0.583619	1.868624
Caust.v2_000020	-	scaffold_802	-	106921	112895	22.164421	11.721464	37.529663
Caust.v2_000021	-	scaffold_802	-	113302	129313	0.308836	0.159038	0.509205
Caust.v2_000022	-	scaffold_802	+	113378	118327	22.383368	11.526489	36.905396
Caust.v2_000023	-	scaffold_802	+	124256	134281	0.000000	0.000000	0.000000
Caust.v2_000024	-	scaffold_802	-	129569	134848	1.313889	0.676597	2.166322
Caust.v2_000025	-	scaffold_802	-	135788	160306	0.000000	0.000000	0.000000
Caust.v2_000026	-	scaffold_802	+	171231	222104	7.679229	3.954479	12.661409
Caust.v2_000027	-	scaffold_802	-	171940	181526	15.264746	7.860699	25.168308
Caust.v2_000028	-	scaffold_802	-	201782	209788	5.093939	2.623163	8.398818
Caust.v2_000029	-	scaffold_802	+	222769	230834	11.921948	6.139300	19.656748
Caust.v2_000030	-	scaffold_802	+	234605	246392	34.035099	17.526640	56.116615
Caust.v2_000031	-	scaffold_802	-	236319	250669	13.281043	7.080594	22.670572
Caust.v2_000032	-	scaffold_802	+	247875	250435	0.000000	0.000000	0.000000
Caust.v2_000033	-	scaffold_802	-	251893	253604	2.454776	1.264106	4.047402
Caust.v2_000034	-	scaffold_802	+	253771	255167	0.000000	0.000000	0.000000
Caust.v2_000035	-	scaffold_802	-	255955	258387	76.131126	39.204315	125.523979
Caust.v2_000036	-	scaffold_802	+	258157	261514	2.219386	1.142890	3.659294
Caust.v2_000037	-	scaffold_802	-	261737	263182	162.886459	83.879646	268.565002
Caust.v2_000038	-	scaffold_802	+	263361	265651	65.612038	33.787430	108.180244
Caust.v2_000039	-	scaffold_802	-	264197	265134	1012.202271	521.241455	1668.905396
Caust.v2_000040	-	scaffold_802	+	265839	267913	20.338427	10.473431	33.533722
Caust.v2_000041	-	scaffold_802	-	268187	271091	19.885866	10.240382	32.787548
Caust.v2_000042	-	scaffold_802	+	271280	274436	12.432356	6.402139	20.498301
Caust.v2_000043	-	scaffold_802	-	272844	274436	81.611336	42.026390	134.559677
Caust.v2_000044	-	scaffold_802	-	274546	277029	24.312563	12.519943	40.086224
Caust.v2_000045	-	scaffold_802	-	277740	280249	47.529903	24.475893	78.366669
Caust.v2_000046	-	scaffold_802	-	281547	286944	22.153988	11.408368	36.527199
Caust.v2_000047	-	scaffold_802	+	286398	290815	86.669724	44.631248	142.899872
Caust.v2_000048	-	scaffold_802	+	291595	307744	99.117371	70.603271	226.056808
Caust.v2_000049	-	scaffold_802	-	291881	302511	4.064513	2.093053	6.701515
Caust.v2_000050	-	scaffold_802	+	309703	314870	17.765575	9.148520	29.291643
Caust.v2_000051	-	scaffold_802	-	310543	321412	9.981930	5.140272	16.458073
Caust.v2_000052	-	scaffold_802	+	320010	320442	0.000000	0.000000	0.000000
Caust.v2_000053	-	scaffold_802	+	320629	322739	0.000000	0.000000	0.000000
Caust.v2_000054	-	scaffold_802	-	332444	334830	261.493805	134.658264	431.147461
Caust.v2_000055	-	scaffold_802	-	339007	344723	17.910715	9.223262	29.530949
Caust.v2_000056	-	scaffold_802	-	344800	347940	5.811896	2.992881	9.582576
Caust.v2_000057	-	scaffold_802	+	350959	354604	0.000000	0.000000	0.000000
Caust.v2_000058	-	scaffold_802	-	351590	357172	3.367580	1.734161	5.552421
Caust.v2_000059	-	scaffold_802	+	357286	358258	53.507118	27.553905	88.221817
Caust.v2_000061	-	scaffold_802	+	359003	369712	8.076880	5.567114	17.824732
Caust.v2_000060	-	scaffold_802	-	359509	366552	0.686427	0.353481	1.131772
Caust.v2_000062	-	scaffold_802	-	369971	371421	159.550949	82.162003	263.065460
Caust.v2_000063	-	scaffold_802	-	372112	374461	215.674179	111.063095	355.600677
Caust.v2_000064	-	scaffold_802	+	375315	377707	28.992519	14.929924	47.802479
Caust.v2_000065	-	scaffold_802	-	376075	382869	19.412825	9.996784	32.007603
Caust.v2_000066	-	scaffold_802	+	383775	385541	40.380035	20.794012	66.578064
Caust.v2_000067	-	scaffold_802	-	386389	392176	44.856594	23.099253	73.958954
Caust.v2_000068	-	scaffold_802	+	390102	391975	107.344612	55.277943	176.988358
Caust.v2_000069	-	scaffold_802	+	392859	404565	31.154928	16.043472	51.367828
Caust.v2_000070	-	scaffold_802	-	405690	406070	274.299225	141.252518	452.260895
Caust.v2_000071	-	scaffold_802	-	406992	414020	61.161678	37.164417	118.992645
Caust.v2_000072	-	scaffold_802	+	413095	418568	30.209723	15.556731	49.809383
Caust.v2_000073	-	scaffold_802	-	415009	418423	37.551151	19.412624	62.155136
Caust.v2_000074	-	scaffold_802	+	418690	436053	50.513317	31.825445	101.898384
Caust.v2_000075	-	scaffold_802	-	427087	439218	10.821511	6.860486	21.965834
Caust.v2_000076	-	scaffold_802	-	439700	448060	107.512825	55.364563	177.265701
Caust.v2_000077	-	scaffold_802	+	445888	451675	19.186852	9.880419	31.635023
Caust.v2_000078	-	scaffold_802	-	453039	457821	117.815697	60.670109	194.252930
Caust.v2_000079	-	scaffold_802	+	456742	457470	18.643019	9.600367	30.738358
Caust.v2_000080	-	scaffold_802	+	457680	464691	1.272362	0.655213	2.097853
Caust.v2_000081	-	scaffold_802	-	464579	466339	0.748650	0.385523	1.234364
Caust.v2_000082	-	scaffold_802	+	467986	471868	14.937517	7.692191	24.628777
Caust.v2_000083	-	scaffold_802	+	472454	473050	25.712719	13.240965	42.394783
Caust.v2_000084	-	scaffold_802	-	473262	475424	8.383315	4.317053	13.822297
Caust.v2_000085	-	scaffold_802	+	473619	474741	17.477543	9.000196	28.816736
Caust.v2_000086	-	scaffold_802	+	474848	475893	0.000000	0.000000	0.000000
Caust.v2_000087	-	scaffold_802	+	476570	479002	126.250473	65.013664	208.160080
Caust.v2_000088	-	scaffold_802	+	481266	487447	0.000000	0.000000	0.000000
Caust.v2_000089	-	scaffold_802	-	486575	487129	0.000000	0.000000	0.000000
Caust.v2_000090	-	scaffold_802	+	488865	494516	22.385735	11.527707	36.909298
Caust.v2_000091	-	scaffold_802	-	492712	493208	52.195461	26.878460	86.059174
Caust.v2_000092	-	scaffold_802	-	493552	497441	36.644619	18.870432	60.419155
Caust.v2_000093	-	scaffold_802	-	497556	506435	23.341028	13.536513	43.341072
Caust.v2_000094	-	scaffold_802	+	498029	500323	0.185876	0.095718	0.306470
Caust.v2_000095	-	scaffold_802	+	507469	515205	36.495117	18.793446	60.172657
Caust.v2_000096	-	scaffold_802	-	513611	518539	0.943028	0.485620	1.554852
Caust.v2_000097	-	scaffold_802	+	515665	515934	20.311922	10.459783	33.490025
