Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Lflavo2a002763	-	C2532838	-	277	468	0.916667	0.212025	0.460821
Lflavo2a011143	-	C2532896	-	14	406	2.781170	0.643286	1.398131
Lflavo2a012446	-	C2532978	+	16	505	143.262543	33.136677	72.019981
Lflavo2a013879	-	C2533306	-	12	494	24.396284	5.724025	12.440722
Lflavo2a013569	-	C2533474	-	2	500	21.666332	5.011430	10.891953
Lflavo2a000748	-	C2533820	+	4	535	83.306389	19.268797	41.879230
Lflavo2a001212	-	C2533924	+	145	391	2.854251	0.660189	1.434870
Lflavo2a000186	-	C2534132	-	5	562	171.173721	39.592541	86.051308
Lflavo2a007945	-	C2534852	-	3	582	190.965515	44.170387	96.000900
Lflavo2a007773	-	C2534930	-	30	254	19.066668	4.410127	9.585067
Lflavo2a004339	-	C2534980	+	13	561	20.715847	4.791583	10.414132
Lflavo2a007481	-	C2535116	-	134	427	2.518708	0.582578	1.266188
Lflavo2a012238	-	C2535124	-	184	565	3.149215	0.728414	1.583152
Lflavo2a003508	-	C2535130	+	267	527	59.214287	13.696284	29.767809
Lflavo2a004988	-	C2535370	+	28	225	1.712121	0.396014	0.860706
Lflavo2a002492	-	C2535872	+	45	404	3.952778	0.914279	1.987114
Lflavo2a001247	-	C2536414	-	51	627	541.142334	125.166405	272.039429
Lflavo2a008415	-	C2536812	-	3	635	72.204689	16.700970	36.298256
Lflavo2a002493	-	C2537078	+	1	647	95.961884	22.196016	48.241310
Lflavo2a010327	-	C2538924	+	172	534	0.545455	0.126164	0.274207
Lflavo2a009812	-	C2539016	-	18	378	0.000000	0.000000	0.000000
Lflavo2a012382	-	C2539054	+	4	708	71.958862	16.644110	36.174675
Lflavo2a011593	-	C2539554	+	4	731	65.813210	17.285748	37.569225
Lflavo2a006731	-	C2539584	+	12	732	282.910706	65.437347	142.222977
Lflavo2a006548	-	C2541210	+	14	784	42.657837	10.591524	23.019850
Lflavo2a012920	-	C2541380	+	11	788	189.868942	43.916752	95.449638
Lflavo2a003511	-	C2541782	+	11	813	213.938187	51.777966	112.535378
Lflavo2a009905	-	C2541966	-	169	795	7.816479	1.807954	3.929448
Lflavo2a011054	-	C2543650	-	376	873	234.742020	54.295910	118.007927
