Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Lflavo2a011143	-	C2532896	-	14	406	1.936387	0.408058	0.829077
Lflavo2a012446	-	C2532978	+	16	505	115.064896	24.247793	49.265831
Lflavo2a013879	-	C2533306	-	12	494	18.030958	3.847660	7.817542
Lflavo2a013569	-	C2533474	-	2	500	11.301603	2.381603	4.838860
Lflavo2a000748	-	C2533820	+	4	535	78.558273	16.554699	33.635265
Lflavo2a001212	-	C2533924	+	145	391	1.271255	0.267893	0.544297
Lflavo2a000186	-	C2534132	-	5	562	179.127121	37.747719	76.694511
Lflavo2a007945	-	C2534852	-	3	582	181.056900	38.154385	77.520760
Lflavo2a007773	-	C2534930	-	30	254	29.253334	6.164598	12.525017
Lflavo2a004339	-	C2534980	+	13	561	5.211293	1.098183	2.231251
Lflavo2a007481	-	C2535116	-	134	427	0.183673	0.038706	0.078641
Lflavo2a012238	-	C2535124	-	184	565	9.976439	2.102350	4.271482
Lflavo2a003508	-	C2535130	+	267	527	97.869049	20.624086	41.903309
Lflavo2a004988	-	C2535370	+	28	225	0.409091	0.086208	0.175155
Lflavo2a002492	-	C2535872	+	45	404	3.483333	0.734048	1.491413
Lflavo2a001247	-	C2536414	-	51	627	399.000000	84.081856	170.834610
Lflavo2a008415	-	C2536812	-	3	635	42.846481	9.029102	18.345016
Lflavo2a002493	-	C2537078	+	1	647	90.789238	19.132149	38.872040
Lflavo2a002666	-	C2537174	-	144	598	0.325275	0.068546	0.139269
Lflavo2a010327	-	C2538924	+	172	534	0.349862	0.073727	0.149796
Lflavo2a009812	-	C2539016	-	18	378	4.097315	0.863433	1.754294
Lflavo2a012382	-	C2539054	+	4	708	42.072342	8.865966	18.013563
Lflavo2a011593	-	C2539554	+	4	731	29.292454	7.009919	14.242512
Lflavo2a006731	-	C2539584	+	12	732	135.117340	28.473475	57.851425
Lflavo2a006548	-	C2541210	+	14	784	37.115662	8.439620	17.147327
Lflavo2a012920	-	C2541380	+	11	788	96.795334	20.397823	41.443592
Lflavo2a003511	-	C2541782	+	11	813	215.285721	46.957676	95.406982
Lflavo2a009905	-	C2541966	-	169	795	1.488764	0.313729	0.637425
Lflavo2a011054	-	C2543650	-	376	873	89.398033	18.838978	38.276386
Lflavo2a003899	-	C2544558	+	22	910	33.132732	6.982109	14.186008
Lflavo2a000727	-	C2545164	+	19	176	2.170886	0.457474	0.929480
Lflavo2a004695	-	C2545322	+	4	957	143.410736	33.083824	67.218582
Lflavo2a006702	-	C2545864	+	4	978	129.146484	27.215227	55.294960
Lflavo2a001749	-	C2547650	-	208	897	0.637681	0.134379	0.273028
Lflavo2a010369	-	C2549374	+	63	982	112.984932	23.809481	48.375278
Lflavo2a008747	-	C2550876	+	667	1212	42.642857	8.986192	18.257833
Lflavo2a001735	-	C2552312	-	42	1278	5.328213	1.122822	2.281311
Lflavo2a010807	-	C2552502	+	356	1289	23.153105	4.879087	9.913161
Lflavo2a008903	-	C2553074	+	2	1288	22.043695	5.495063	11.164680
Lflavo2a002221	-	C2553306	+	7	1331	97.910652	20.715851	42.089748
Lflavo2a008170	-	C2554786	-	13	1369	11.592164	2.442834	4.963265
Lflavo2a005366	-	C2554900	+	29	1428	130.348633	27.468557	55.809666
Lflavo2a003900	-	C2555424	+	196	567	29.567204	6.230740	12.659403
Lflavo2a002769	-	C2556478	-	496	1496	479.157318	100.973526	205.154510
Lflavo2a009451	-	C2556702	-	2	1525	120.578560	25.409695	51.626545
Lflavo2a009000	-	C2556706	+	178	1413	0.385922	0.081326	0.165235
Lflavo2a001322	-	C2557918	+	6	890	1625.868164	342.621582	696.126709
Lflavo2a007944	-	C2560130	-	196	1726	201.652740	42.494579	86.339012
Lflavo2a008513	-	C2560174	+	262	615	3.593220	0.757205	1.538462
Lflavo2a008512	-	C2560174	+	686	1558	2.422680	0.510535	1.037287
Lflavo2a001750	-	C2561518	-	762	1397	6.048780	1.274668	2.589827
Lflavo2a009426	-	C2562808	+	1	1889	212.521759	44.785023	90.992661
Lflavo2a005771	-	C2564172	-	13	1978	52.893089	11.146238	22.646542
Lflavo2a009904	-	C2565782	-	21	2037	0.000000	0.000000	0.000000
Lflavo2a004250	-	C2565792	-	10	2074	41.120308	8.665343	17.605944
Lflavo2a013375	-	C2565906	+	1463	1615	3.692811	0.778191	1.581102
Lflavo2a000473	-	C2566898	+	1267	2105	0.868421	0.183004	0.371820
Lflavo2a009903	-	C2566930	+	196	2160	345.101440	72.723732	147.757568
Lflavo2a006664	-	C2572254	+	11	2556	42.222836	8.943282	18.170650
Lflavo2a001321	-	C2574554	-	7	1142	1.725610	0.363640	0.738832
Lflavo2a001296	-	C2574806	+	2	2734	112.217628	24.460999	49.699017
Lflavo2a003510	-	C2586130	-	1819	3176	1.629213	0.343326	0.697559
Lflavo2a013181	-	C2586826	-	81	2843	22.539419	4.749765	9.650409
Lflavo2a008185	-	C2589692	+	492	4211	50.406296	10.622192	21.581804
Lflavo2a010481	-	C2596020	+	33	5007	30.152300	6.354038	12.909916
Lflavo2a002187	-	C2596024	-	5	5027	84.226891	17.749256	36.062325
Lflavo2a007390	-	C2603782	-	4	1719	23.025623	6.766382	13.747703
Lflavo2a007389	-	C2603782	+	2172	6274	32.328583	7.019153	14.261272
Lflavo2a000750	-	C2607958	+	10	6302	29.406857	6.196950	12.590749
Lflavo2a000749	-	C2607958	-	1590	7113	16.172440	3.408042	6.924342
Lflavo2a002224	-	C2626548	+	1	2701	63.869080	14.448278	29.355513
Lflavo2a002222	-	C2626548	+	3135	7454	42.511162	10.673038	21.685110
Lflavo2a002223	-	C2626548	+	7723	15578	0.646711	0.136282	0.276894
Lflavo2a002245	-	C2630722	-	561	1824	730.972656	154.038940	312.971008
Lflavo2a002242	-	C2630722	+	2742	4524	72.749344	15.330575	31.148134
Lflavo2a002244	-	C2630722	-	4821	5324	211.995041	44.674023	90.767143
Lflavo2a002243	-	C2630722	+	5803	7542	25.652056	5.405695	10.983105
Lflavo2a002246	-	C2630722	-	10664	20674	56.331863	11.870895	24.118877
Lflavo2a007941	-	scaffold1001	-	28634	102910	5.272212	1.111021	2.257334
Lflavo2a007872	-	scaffold1001	+	64162	64482	0.473520	0.099786	0.202741
Lflavo2a007900	-	scaffold1001	+	152526	159770	0.000000	0.000000	0.000000
Lflavo2a007875	-	scaffold1001	-	233914	234207	0.000000	0.000000	0.000000
Lflavo2a007920	-	scaffold1001	-	326861	328117	780.640320	200.606613	407.585602
Lflavo2a007942	-	scaffold1001	+	328920	332108	33.479244	7.901039	16.053059
Lflavo2a007905	-	scaffold1001	+	333923	336869	68.620140	14.460423	29.380188
Lflavo2a007884	-	scaffold1001	-	338264	343727	166.072235	39.478050	80.210144
Lflavo2a007926	-	scaffold1001	+	344143	349376	33.378994	7.034004	14.291447
Lflavo2a007892	-	scaffold1001	+	350515	355780	51.407303	11.044624	22.440086
Lflavo2a007878	-	scaffold1001	-	351779	364765	71.971321	21.483543	43.649521
Lflavo2a007943	-	scaffold1001	+	363167	365348	60.209663	12.688070	25.779184
Lflavo2a007911	-	scaffold1001	+	365892	372059	92.349121	19.460865	39.539913
Lflavo2a007940	-	scaffold1001	-	392591	396523	0.000000	0.000000	0.000000
Lflavo2a007871	-	scaffold1001	+	425706	435636	0.971063	0.204634	0.415767
Lflavo2a007898	-	scaffold1001	+	438845	440460	0.000000	0.000000	0.000000
Lflavo2a007903	-	scaffold1001	+	461021	469046	0.000000	0.000000	0.000000
Lflavo2a007901	-	scaffold1001	-	508542	557682	1.597005	0.336539	0.683769
Lflavo2a007873	-	scaffold1001	-	566906	569399	78.427643	16.527172	33.579334
Lflavo2a007931	-	scaffold1001	-	570619	573481	103.687500	21.850220	44.394520
Lflavo2a007927	-	scaffold1001	+	574302	577149	2191.648926	461.849365	938.369690
Lflavo2a007918	-	scaffold1001	-	577579	580599	89.180794	18.793198	38.183372
Lflavo2a007882	-	scaffold1001	-	582734	584873	152.778381	32.195210	65.413124
Lflavo2a007881	-	scaffold1001	+	585253	588070	43.407906	9.938047	20.191782
Lflavo2a007922	-	scaffold1001	-	588194	590608	139.188293	29.331352	59.594429
Lflavo2a007880	-	scaffold1001	+	589912	599294	4.258811	0.897465	1.823439
Lflavo2a007935	-	scaffold1001	+	601451	611244	197.820740	41.687054	84.698318
Lflavo2a007934	-	scaffold1001	+	616300	617403	2.186594	0.460784	0.936205
Lflavo2a007938	-	scaffold1001	+	624026	631196	0.656206	0.138283	0.280959
Lflavo2a007888	-	scaffold1001	+	632056	632754	339.012207	71.440544	145.150406
Lflavo2a007876	-	scaffold1001	-	633160	634088	11.689798	2.463408	5.005068
Lflavo2a007870	-	scaffold1001	+	633723	637006	48.265945	10.171153	20.665398
Lflavo2a007879	-	scaffold1001	+	639406	646040	39.105927	8.247191	16.756359
Lflavo2a007921	-	scaffold1001	-	644209	664363	9.724657	2.049291	4.163679
Lflavo2a007932	-	scaffold1001	-	665899	670044	30.033827	6.329072	12.859190
Lflavo2a007930	-	scaffold1001	+	672571	673891	236.417267	49.820557	101.223686
Lflavo2a007937	-	scaffold1001	-	677521	678398	47.254166	9.957940	20.232197
Lflavo2a007869	-	scaffold1001	-	679080	686338	72.958504	15.374652	31.237688
Lflavo2a007877	-	scaffold1001	-	688195	691291	137.701096	29.017954	58.957672
Lflavo2a007897	-	scaffold1001	-	693030	696674	66.034225	13.915489	28.273008
Lflavo2a007902	-	scaffold1001	+	697137	700678	28.751610	6.058869	12.310201
Lflavo2a007923	-	scaffold1001	+	731552	740783	7.210894	1.519562	3.087394
