Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Lflavo2a011143	-	C2532896	-	14	406	3.081425	0.602646	1.368277
Lflavo2a012446	-	C2532978	+	16	505	145.191742	28.395685	64.470993
Lflavo2a003427	-	C2532994	+	124	303	0.983333	0.192314	0.436640
Lflavo2a013879	-	C2533306	-	12	494	28.752321	5.744586	13.042797
Lflavo2a013569	-	C2533474	-	2	500	20.325651	3.975163	9.025410
Lflavo2a000748	-	C2533820	+	4	535	140.845871	27.545748	62.541248
Lflavo2a000186	-	C2534132	-	5	562	194.830505	38.103722	86.512604
Lflavo2a007945	-	C2534852	-	3	582	192.560349	37.659737	85.504562
Lflavo2a007773	-	C2534930	-	30	254	39.093334	7.645627	17.359018
Lflavo2a004339	-	C2534980	+	13	561	16.459017	3.218951	7.308467
Lflavo2a007481	-	C2535116	-	134	427	1.605442	0.313982	0.712881
Lflavo2a012238	-	C2535124	-	184	565	5.979058	1.169346	2.654943
Lflavo2a003508	-	C2535130	+	267	527	78.988098	15.447994	35.073902
Lflavo2a004988	-	C2535370	+	28	225	0.893939	0.174831	0.396945
Lflavo2a002492	-	C2535872	+	45	404	1.283333	0.250986	0.569852
Lflavo2a001247	-	C2536414	-	51	627	653.950195	127.895454	290.380280
Lflavo2a008415	-	C2536812	-	3	635	51.782516	10.127298	22.993526
Lflavo2a002493	-	C2537078	+	1	647	135.221970	26.445860	60.044006
Lflavo2a010327	-	C2538924	+	172	534	0.545455	0.106677	0.242204
Lflavo2a009812	-	C2539016	-	18	378	0.000000	0.000000	0.000000
Lflavo2a012382	-	C2539054	+	4	708	48.072342	9.401686	21.346058
Lflavo2a011593	-	C2539554	+	4	731	50.434906	11.170133	25.361231
Lflavo2a006731	-	C2539584	+	12	732	134.913269	26.385487	59.906929
Lflavo2a006548	-	C2541210	+	14	784	62.929596	13.116380	29.780087
Lflavo2a012920	-	C2541380	+	11	788	149.947937	29.325872	66.582932
Lflavo2a003511	-	C2541782	+	11	813	278.976654	56.793434	128.946671
Lflavo2a009905	-	C2541966	-	169	795	0.000000	0.000000	0.000000
Lflavo2a011054	-	C2543650	-	376	873	126.044228	24.650934	55.968719
Lflavo2a003899	-	C2544558	+	22	910	45.122608	8.824795	20.036259
Lflavo2a000727	-	C2545164	+	19	176	7.930380	1.550974	3.521409
Lflavo2a004695	-	C2545322	+	4	957	192.911530	41.303005	93.776421
Lflavo2a006702	-	C2545864	+	4	978	204.561264	40.006802	90.833450
Lflavo2a007338	-	C2547574	-	17	643	0.594896	0.116346	0.264158
Lflavo2a001749	-	C2547650	-	208	897	0.284058	0.055554	0.126133
Lflavo2a010369	-	C2549374	+	63	982	408.129944	79.819473	181.226166
Lflavo2a008747	-	C2550876	+	667	1212	56.020409	10.956119	24.875320
Lflavo2a001735	-	C2552312	-	42	1278	2.962813	0.579448	1.315609
Lflavo2a010807	-	C2552502	+	356	1289	33.197002	6.492460	14.740808
Lflavo2a008903	-	C2553074	+	2	1288	33.218475	7.539249	17.117489
Lflavo2a002221	-	C2553306	+	7	1331	159.158203	31.188295	70.811478
Lflavo2a008170	-	C2554786	-	13	1369	18.330364	3.584937	8.139421
Lflavo2a001751	-	C2554852	+	1036	1348	0.539936	0.105597	0.239753
Lflavo2a005366	-	C2554900	+	29	1428	162.396408	31.760464	72.110558
Lflavo2a003900	-	C2555424	+	196	567	34.946236	6.834564	15.517538
Lflavo2a002769	-	C2556478	-	496	1496	352.768005	68.992142	156.643219
Lflavo2a009451	-	C2556702	-	2	1525	153.679688	30.055704	68.239975
Lflavo2a009000	-	C2556706	+	178	1413	0.586570	0.114718	0.260461
Lflavo2a001322	-	C2557918	+	6	890	1374.022339	268.722626	610.121338
Lflavo2a007944	-	C2560130	-	196	1726	291.128235	56.937027	129.272675
Lflavo2a008513	-	C2560174	+	262	615	3.977401	0.777875	1.766127
Lflavo2a008512	-	C2560174	+	686	1558	1.009164	0.197366	0.448110
Lflavo2a001750	-	C2561518	-	762	1397	16.114983	3.151667	7.155703
Lflavo2a009426	-	C2562808	+	1	1889	190.712646	37.298374	84.684105
Lflavo2a005771	-	C2564172	-	13	1978	136.527176	26.701124	60.623569
Lflavo2a009904	-	C2565782	-	21	2037	18.878706	3.785879	8.595650
Lflavo2a004250	-	C2565792	-	10	2074	37.903225	7.412874	16.830561
Lflavo2a013375	-	C2565906	+	1463	1615	0.941176	0.184069	0.417920
Lflavo2a000473	-	C2566898	+	1267	2105	0.000000	0.000000	0.000000
Lflavo2a009903	-	C2566930	+	196	2160	446.789185	87.380211	198.392410
Lflavo2a006664	-	C2572254	+	11	2556	72.835526	14.332318	32.540817
Lflavo2a001296	-	C2574806	+	2	2734	147.341858	30.186138	68.536125
Lflavo2a003510	-	C2586130	-	1819	3176	0.258427	0.050542	0.114752
Lflavo2a013181	-	C2586826	-	81	2843	31.356846	6.132574	13.923704
Lflavo2a008185	-	C2589692	+	492	4211	81.855049	16.008694	36.346943
Lflavo2a010481	-	C2596020	+	33	5007	184.426910	36.134472	82.041519
Lflavo2a002187	-	C2596024	-	5	5027	86.870964	16.989676	38.574215
Lflavo2a007390	-	C2603782	-	4	1719	32.010983	8.706216	19.767031
Lflavo2a007389	-	C2603782	+	2172	6274	49.943676	10.032327	22.777897
Lflavo2a000750	-	C2607958	+	10	6302	31.713926	6.202410	14.082262
Lflavo2a000749	-	C2607958	-	1590	7113	55.180222	10.791800	24.502243
Lflavo2a002224	-	C2626548	+	1	2701	82.079941	17.162939	38.967598
Lflavo2a002222	-	C2626548	+	3135	7454	44.573719	10.254813	23.283041
Lflavo2a002223	-	C2626548	+	7723	15578	1.670540	0.326714	0.741787
Lflavo2a002245	-	C2630722	-	561	1824	855.240417	167.262527	379.761261
Lflavo2a002242	-	C2630722	+	2742	4524	84.322777	16.491318	37.442715
Lflavo2a002244	-	C2630722	-	4821	5324	251.111115	49.110725	111.503464
Lflavo2a002243	-	C2630722	+	5803	7542	38.987213	7.624874	17.311895
Lflavo2a002246	-	C2630722	-	10664	20674	60.463818	11.825131	26.848373
Lflavo2a007941	-	scaffold1001	-	28634	102910	8.688090	1.699162	3.857862
Lflavo2a007872	-	scaffold1001	+	64162	64482	0.000000	0.000000	0.000000
Lflavo2a007900	-	scaffold1001	+	152526	159770	0.000000	0.000000	0.000000
Lflavo2a007875	-	scaffold1001	-	233914	234207	0.000000	0.000000	0.000000
Lflavo2a007920	-	scaffold1001	-	326861	328117	698.245239	172.385071	391.391724
Lflavo2a007942	-	scaffold1001	+	328920	332108	31.407204	6.805841	15.452323
Lflavo2a007905	-	scaffold1001	+	333923	336869	81.467651	15.932930	36.174923
Lflavo2a007884	-	scaffold1001	-	338264	343727	204.792282	45.215611	102.659798
Lflavo2a007926	-	scaffold1001	+	344143	349376	45.168758	8.833821	20.056751
Lflavo2a007892	-	scaffold1001	+	350515	355780	59.401993	11.653762	26.459288
Lflavo2a007878	-	scaffold1001	-	351779	364765	132.845840	37.457748	85.045959
Lflavo2a007943	-	scaffold1001	+	363167	365348	88.378723	17.284552	39.243717
Lflavo2a007911	-	scaffold1001	+	365892	372059	123.535881	24.160368	54.854912
Lflavo2a007940	-	scaffold1001	-	392591	396523	0.000000	0.000000	0.000000
Lflavo2a007871	-	scaffold1001	+	425706	435636	0.000000	0.000000	0.000000
Lflavo2a007898	-	scaffold1001	+	438845	440460	0.000000	0.000000	0.000000
Lflavo2a007903	-	scaffold1001	+	461021	469046	0.000000	0.000000	0.000000
Lflavo2a007901	-	scaffold1001	-	508542	557682	1.738027	0.339912	0.771754
Lflavo2a007873	-	scaffold1001	-	566906	569399	93.796974	18.344221	41.649639
Lflavo2a007931	-	scaffold1001	-	570619	573481	116.664268	22.816462	51.803642
Lflavo2a007927	-	scaffold1001	+	574302	577149	6420.850586	1255.749512	2851.116699
Lflavo2a007918	-	scaffold1001	-	577579	580599	117.840126	23.046429	52.325771
Lflavo2a007882	-	scaffold1001	-	582734	584873	188.564713	36.878296	83.730339
Lflavo2a007881	-	scaffold1001	+	585253	588070	50.181293	10.662403	24.208456
Lflavo2a007922	-	scaffold1001	-	588194	590608	101.318840	19.815298	44.989651
Lflavo2a007880	-	scaffold1001	+	589912	599294	24.083143	4.710029	10.693888
Lflavo2a007935	-	scaffold1001	+	601451	611244	325.310791	63.622231	144.451111
Lflavo2a007934	-	scaffold1001	+	616300	617403	3.317935	0.648901	1.473297
Lflavo2a007938	-	scaffold1001	+	624026	631196	1.943762	0.380149	0.863109
Lflavo2a007888	-	scaffold1001	+	632056	632754	360.047699	70.415855	159.875702
Lflavo2a007876	-	scaffold1001	-	633160	634088	22.305893	4.362446	9.904716
Lflavo2a007870	-	scaffold1001	+	633723	637006	55.669117	10.887415	24.719334
Lflavo2a007879	-	scaffold1001	+	639406	646040	89.332771	17.485870	39.700802
Lflavo2a007921	-	scaffold1001	-	644209	664363	16.168848	3.162201	7.179621
Lflavo2a007932	-	scaffold1001	-	665899	670044	39.784748	7.780850	17.666033
Lflavo2a007930	-	scaffold1001	+	672571	673891	295.876129	57.865585	131.380936
Lflavo2a007937	-	scaffold1001	-	677521	678398	61.162498	11.961776	27.158617
Lflavo2a007869	-	scaffold1001	-	679080	686338	77.968338	15.248555	34.621086
Lflavo2a007877	-	scaffold1001	-	688195	691291	136.017838	26.601511	60.397408
Lflavo2a007897	-	scaffold1001	-	693030	696674	63.345238	12.388662	28.127840
Lflavo2a007902	-	scaffold1001	+	697137	700678	36.574547	7.153019	16.240574
Lflavo2a007923	-	scaffold1001	+	731552	740783	7.580102	1.482469	3.365871
Lflavo2a007910	-	scaffold1001	+	740890	741060	0.625731	0.122377	0.277850
Lflavo2a007895	-	scaffold1001	-	745662	746858	3.654971	0.714816	1.622954
Lflavo2a007924	-	scaffold1001	-	747733	748160	3.073746	0.601144	1.364867
Lflavo2a007914	-	scaffold1001	-	750527	763363	19.112429	3.737888	8.486689
Lflavo2a007928	-	scaffold1001	+	764040	785957	18.426710	3.603780	8.182202
Lflavo2a007906	-	scaffold1001	-	790302	847294	5.200232	1.017029	2.309113
Lflavo2a007915	-	scaffold1001	-	867460	871935	9.026456	1.765337	4.008111
Lflavo2a007890	-	scaffold1001	-	872964	874558	121.718391	23.804914	54.047874
Lflavo2a007936	-	scaffold1001	+	875072	882329	11.156479	2.252712	5.114671
Lflavo2a007886	-	scaffold1001	+	882634	885339	46.759041	9.609898	21.818794
Lflavo2a007885	-	scaffold1001	+	887987	894603	57.488323	11.243203	25.527134
Lflavo2a007889	-	scaffold1001	+	895185	946610	151.770752	29.682367	67.392334
Lflavo2a007893	-	scaffold1001	-	946323	948881	162.427460	32.799652	74.469978
Lflavo2a007939	-	scaffold1001	-	952568	955513	24.902090	4.870194	11.057532
Lflavo2a007912	-	scaffold1001	-	1007080	1007613	1.200374	0.234762	0.533014
Lflavo2a007925	-	scaffold1001	+	1020689	1037240	0.000000	0.000000	0.000000
Lflavo2a007896	-	scaffold1001	-	1055844	1056197	3.477401	0.680088	1.544106
Lflavo2a007913	-	scaffold1001	+	1057394	1075047	0.000000	0.000000	0.000000
Lflavo2a007917	-	scaffold1001	+	1158452	1160181	41.688728	8.153218	18.511477
Lflavo2a007933	-	scaffold1001	+	1165295	1167222	17.628521	3.447675	7.827774
Lflavo2a007899	-	scaffold1001	+	1167695	1169458	22.512472	4.402847	9.996446
Lflavo2a007887	-	scaffold1001	+	1169963	1171840	25.761972	5.038364	11.439355
Lflavo2a007907	-	scaffold1001	+	1210795	1219147	27.577660	5.393465	12.245593
Lflavo2a007894	-	scaffold1001	+	1220306	1222443	22.705410	4.440581	10.082118
Lflavo2a007919	-	scaffold1001	+	1222756	1225319	50.116425	9.801454	22.253714
Lflavo2a007908	-	scaffold1001	-	1225574	1266606	88.233154	17.256084	39.179077
Lflavo2a007909	-	scaffold1001	+	1266703	1301460	2.983011	0.583398	1.324577
Lflavo2a007874	-	scaffold1001	-	1313973	1331654	9.944895	1.944960	4.415935
Lflavo2a007929	-	scaffold1001	-	1333932	1338261	465.066956	90.954857	206.508484
Lflavo2a007916	-	scaffold1001	+	1340082	1341663	1.368209	0.267586	0.607540
