Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Lflavo2a011143	-	C2532896	-	14	406	1.073791	0.236966	0.537636
Lflavo2a012446	-	C2532978	+	16	505	155.117996	34.231770	77.666016
Lflavo2a013879	-	C2533306	-	12	494	16.848297	3.783923	8.585073
Lflavo2a013569	-	C2533474	-	2	500	13.927855	3.073628	6.973536
Lflavo2a000748	-	C2533820	+	4	535	79.943619	17.642128	40.026962
Lflavo2a001212	-	C2533924	+	145	391	0.781377	0.172436	0.391228
Lflavo2a000186	-	C2534132	-	5	562	155.830505	34.389008	78.022766
Lflavo2a007945	-	C2534852	-	3	582	206.604309	45.593876	103.444687
Lflavo2a007773	-	C2534930	-	30	254	32.635555	7.202084	16.340294
Lflavo2a004339	-	C2534980	+	13	561	8.265938	1.824145	4.138671
Lflavo2a007481	-	C2535116	-	134	427	1.659864	0.366302	0.831077
Lflavo2a003508	-	C2535130	+	267	527	97.464287	21.508625	48.799385
Lflavo2a004988	-	C2535370	+	28	225	0.924242	0.203964	0.462759
Lflavo2a002492	-	C2535872	+	45	404	0.561111	0.123827	0.280943
Lflavo2a001247	-	C2536414	-	51	627	521.281128	115.037430	261.000183
Lflavo2a008415	-	C2536812	-	3	635	31.490402	6.949369	15.766926
Lflavo2a002493	-	C2537078	+	1	647	139.298203	30.740625	69.745201
Lflavo2a012382	-	C2539054	+	4	708	39.334751	8.680476	19.694513
Lflavo2a011593	-	C2539554	+	4	731	51.230186	12.865647	29.189947
Lflavo2a006731	-	C2539584	+	12	732	102.135201	22.539413	51.138062
Lflavo2a006548	-	C2541210	+	14	784	52.262932	12.596409	28.579090
Lflavo2a012920	-	C2541380	+	11	788	120.468582	26.585262	60.317402
Lflavo2a003511	-	C2541782	+	11	813	236.328293	54.377541	123.373314
Lflavo2a009905	-	C2541966	-	169	795	3.767790	0.831484	1.886494
Lflavo2a011054	-	C2543650	-	376	873	89.899261	19.839161	45.011654
Lflavo2a003899	-	C2544558	+	22	910	41.678852	9.197778	20.868179
Lflavo2a004695	-	C2545322	+	4	957	96.641380	23.319614	52.908207
Lflavo2a006702	-	C2545864	+	4	978	137.325348	30.305248	68.757408
