Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC117218713	LOC117218713	NW_022886868.1	+	157212	170821	0.000000	0.000000	0.000000
gene-LOC117221120	LOC117221120	NW_022886913.1	-	31741	32707	0.000000	0.000000	0.000000
gene-LOC117220716	LOC117220716	NW_022886913.1	-	51797	54370	3.513495	2.189306	6.016713
gene-LOC117221797	LOC117221797	NW_022886913.1	+	72046	73212	8.038350	5.008805	13.765337
gene-LOC117222501	LOC117222501	NW_022886913.1	+	73770	74502	0.000000	0.000000	0.000000
gene-LOC117224661	LOC117224661	NW_022886927.1	-	99960	101353	0.000000	0.000000	0.000000
gene-LOC117225180	LOC117225180	NW_022886933.1	-	10262	25069	0.000000	0.000000	0.000000
gene-LOC117227604	LOC117227604	NW_022886933.1	-	95081	96516	0.424769	0.264679	0.727399
gene-LOC117229484	LOC117229484	NW_022886975.1	+	7439	9994	0.000000	0.000000	0.000000
gene-LOC117229422	LOC117229422	NW_022886975.1	-	7876	11329	8.515139	5.305898	14.581819
gene-LOC117229831	LOC117229831	NW_022886975.1	+	11892	13179	0.000000	0.000000	0.000000
gene-LOC117229331	LOC117229331	NW_022886975.1	-	16329	27800	19.361088	12.064156	33.155052
gene-LOC117229605	LOC117229605	NW_022886975.1	+	37033	73701	0.853667	0.532838	1.464359
gene-LOC117229529	LOC117229529	NW_022886975.1	-	73779	95070	22.185471	13.824067	37.991688
gene-LOC117229782	LOC117229782	NW_022886975.1	+	91158	92434	0.322018	0.200654	0.551442
gene-LOC117230013	LOC117230013	NW_022887012.1	+	243689	244697	377.191833	235.033340	645.925232
gene-LOC117230074	LOC117230074	NW_022887012.1	+	246480	257427	74.782959	46.598274	128.062683
gene-LOC117217749	LOC117217749	NW_022887057.1	-	197252	320242	0.188894	0.117702	0.323473
gene-LOC117217425	LOC117217425	NW_022887057.1	+	366423	768851	11.749879	7.905758	21.726826
gene-LOC117217631	LOC117217631	NW_022887057.1	+	857230	875584	2.821258	1.757964	4.831286
gene-LOC117217700	LOC117217700	NW_022887057.1	-	870314	876267	13.768123	8.579103	23.577333
gene-LOC117217835	LOC117217835	NW_022887057.1	-	890125	921893	36.753922	33.370422	91.709526
gene-LOC117217951	LOC117217951	NW_022887057.1	-	906670	911363	1.339204	0.834476	2.293331
gene-LOC117218657	LOC117218657	NW_022887092.1	+	69324	376949	19.433105	12.109032	33.278378
gene-LOC117218754	LOC117218754	NW_022887092.1	+	389872	391332	12.688612	7.906446	21.728716
gene-LOC117218791	LOC117218791	NW_022887092.1	-	393268	397841	0.000000	0.000000	0.000000
gene-LOC117218604	LOC117218604	NW_022887092.1	-	643996	646390	0.000000	0.000000	0.000000
gene-LOC117218407	LOC117218407	NW_022887092.1	+	645575	662429	1.667194	3.066283	8.426846
gene-LOC117218114	LOC117218114	NW_022887092.1	-	736566	740731	26.546154	17.255701	47.422596
