Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC117218713	LOC117218713	NW_022886868.1	+	157212	170821	0.000000	0.000000	0.000000
gene-LOC117221120	LOC117221120	NW_022886913.1	-	31741	32707	0.000000	0.000000	0.000000
gene-LOC117220716	LOC117220716	NW_022886913.1	-	51797	54370	1.397530	0.878181	2.254033
gene-LOC117221797	LOC117221797	NW_022886913.1	+	72046	73212	10.450072	6.566626	16.854601
gene-LOC117222501	LOC117222501	NW_022886913.1	+	73770	74502	0.622980	0.391469	1.004785
gene-LOC117224661	LOC117224661	NW_022886927.1	-	99960	101353	0.000000	0.000000	0.000000
gene-LOC117225180	LOC117225180	NW_022886933.1	-	10262	25069	0.000000	0.000000	0.000000
gene-LOC117227604	LOC117227604	NW_022886933.1	-	95081	96516	0.265432	0.166792	0.428107
gene-LOC117229484	LOC117229484	NW_022886975.1	+	7439	9994	0.210289	0.132142	0.339169
gene-LOC117229422	LOC117229422	NW_022886975.1	-	7876	11329	7.677948	4.824676	12.383528
gene-LOC117229831	LOC117229831	NW_022886975.1	+	11892	13179	0.000000	0.000000	0.000000
gene-LOC117229331	LOC117229331	NW_022886975.1	-	16329	27800	11.988526	7.533360	19.335926
gene-LOC117229605	LOC117229605	NW_022886975.1	+	37033	73701	0.188043	0.118163	0.303289
gene-LOC117229529	LOC117229529	NW_022886975.1	-	73779	95070	12.529345	7.873200	20.208197
gene-LOC117229782	LOC117229782	NW_022886975.1	+	91158	92434	0.000000	0.000000	0.000000
gene-LOC117229883	LOC117229883	NW_022886994.1	+	10769	11211	0.000000	0.000000	0.000000
gene-LOC117230013	LOC117230013	NW_022887012.1	+	243689	244697	335.127899	210.587952	540.517517
gene-LOC117230074	LOC117230074	NW_022887012.1	+	246480	257427	45.336903	28.488842	73.122505
gene-LOC117217425	LOC117217425	NW_022887057.1	+	366423	768851	9.988697	6.435854	16.518950
gene-LOC117217631	LOC117217631	NW_022887057.1	+	857230	875584	4.152529	2.609370	6.697486
gene-LOC117217700	LOC117217700	NW_022887057.1	-	870314	876267	3.887935	2.443104	6.270731
gene-LOC117217835	LOC117217835	NW_022887057.1	-	890125	921893	26.628477	24.240807	62.219044
gene-LOC117217951	LOC117217951	NW_022887057.1	-	906670	911363	0.000000	0.000000	0.000000
gene-LOC117218657	LOC117218657	NW_022887092.1	+	69324	376949	18.142414	11.400346	29.261345
gene-LOC117218754	LOC117218754	NW_022887092.1	+	389872	391332	9.883986	6.210908	15.941579
gene-LOC117218791	LOC117218791	NW_022887092.1	-	393268	397841	0.000000	0.000000	0.000000
gene-LOC117218604	LOC117218604	NW_022887092.1	-	643996	646390	0.193983	0.121895	0.312869
gene-LOC117218407	LOC117218407	NW_022887092.1	+	645575	662429	1.183285	2.287637	5.871693
gene-LOC117218114	LOC117218114	NW_022887092.1	-	736566	740731	16.867558	11.063455	28.396643
