Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC117218713	LOC117218713	NW_022886868.1	+	157212	170821	0.000000	0.000000	0.000000
gene-LOC117220716	LOC117220716	NW_022886913.1	-	51797	54370	1.276304	0.777693	1.988957
gene-LOC117221797	LOC117221797	NW_022886913.1	+	72046	73212	9.018813	5.495454	14.054667
gene-LOC117222501	LOC117222501	NW_022886913.1	+	73770	74502	0.000000	0.000000	0.000000
gene-LOC117224661	LOC117224661	NW_022886927.1	-	99960	101353	0.000000	0.000000	0.000000
gene-LOC117225180	LOC117225180	NW_022886933.1	-	10262	25069	0.000000	0.000000	0.000000
gene-LOC117227604	LOC117227604	NW_022886933.1	-	95081	96516	0.068673	0.041845	0.107018
gene-LOC117229484	LOC117229484	NW_022886975.1	+	7439	9994	0.396432	0.241559	0.617789
gene-LOC117229422	LOC117229422	NW_022886975.1	-	7876	11329	6.233888	3.798509	9.714717
gene-LOC117229831	LOC117229831	NW_022886975.1	+	11892	13179	0.000000	0.000000	0.000000
gene-LOC117229331	LOC117229331	NW_022886975.1	-	16329	27800	14.682115	8.946286	22.880199
gene-LOC117229605	LOC117229605	NW_022886975.1	+	37033	73701	0.000000	0.000000	0.000000
gene-LOC117229529	LOC117229529	NW_022886975.1	-	73779	95070	11.583333	7.058098	18.051144
gene-LOC117229782	LOC117229782	NW_022886975.1	+	91158	92434	0.000000	0.000000	0.000000
gene-LOC117230013	LOC117230013	NW_022887012.1	+	243689	244697	227.896988	138.864975	355.148315
gene-LOC117230074	LOC117230074	NW_022887012.1	+	246480	257427	44.574574	27.160725	69.463768
gene-LOC117217749	LOC117217749	NW_022887057.1	-	197252	320242	0.459421	0.279940	0.715949
gene-LOC117217425	LOC117217425	NW_022887057.1	+	366423	768851	13.777164	8.866789	22.676884
gene-LOC117217631	LOC117217631	NW_022887057.1	+	857230	875584	5.075140	3.092447	7.908957
gene-LOC117217700	LOC117217700	NW_022887057.1	-	870314	876267	7.640414	4.655550	11.906609
gene-LOC117217835	LOC117217835	NW_022887057.1	-	890125	921893	19.463327	17.359201	44.396297
gene-LOC117217951	LOC117217951	NW_022887057.1	-	906670	911363	0.000000	0.000000	0.000000
gene-LOC117218657	LOC117218657	NW_022887092.1	+	69324	376949	15.041608	9.165337	23.440422
gene-LOC117218754	LOC117218754	NW_022887092.1	+	389872	391332	6.071174	3.699362	9.461148
gene-LOC117218791	LOC117218791	NW_022887092.1	-	393268	397841	0.000000	0.000000	0.000000
gene-LOC117218604	LOC117218604	NW_022887092.1	-	643996	646390	0.000000	0.000000	0.000000
gene-LOC117218407	LOC117218407	NW_022887092.1	+	645575	662429	1.707358	2.983032	7.629128
gene-LOC117218114	LOC117218114	NW_022887092.1	-	736566	740731	20.777592	13.289430	33.987823
gene-LOC117218248	LOC117218248	NW_022887092.1	+	741065	743345	13.521946	8.239357	21.072224
gene-LOC117218331	LOC117218331	NW_022887092.1	+	743793	745349	10.480410	6.386052	16.332378
gene-LOC117218836	LOC117218836	NW_022887092.1	+	745586	759016	14.375687	8.759569	22.402670
gene-LOC117221139	LOC117221139	NW_022887118.1	+	21050	81751	50.314678	30.658356	78.408997
gene-LOC117220439	LOC117220439	NW_022887118.1	+	90832	96400	11.316505	6.895512	17.635326
gene-LOC117220508	LOC117220508	NW_022887118.1	-	97895	102867	202.077240	140.441605	359.180511
gene-LOC117221398	LOC117221398	NW_022887118.1	+	107861	138822	5.186074	4.766847	12.191250
gene-LOC117221607	LOC117221607	NW_022887118.1	-	115433	118395	1.265802	0.778134	1.990083
gene-LOC117220691	LOC117220691	NW_022887118.1	+	143046	144378	0.000000	0.000000	0.000000
gene-LOC117222103	LOC117222103	NW_022887118.1	+	174500	176366	0.000000	0.000000	0.000000
gene-LOC117222034	LOC117222034	NW_022887118.1	+	182464	184330	0.000000	0.000000	0.000000
gene-LOC117221204	LOC117221204	NW_022887118.1	+	190819	208627	0.000000	0.000000	0.000000
gene-LOC117221673	LOC117221673	NW_022887118.1	-	211180	213323	11.169447	8.315313	21.266481
gene-LOC117220738	LOC117220738	NW_022887118.1	+	216821	226410	15.677034	9.559950	24.449650
gene-LOC117223098	LOC117223098	NW_022887118.1	-	235504	344258	3.483043	18.575624	47.507309
gene-LOC117223731	LOC117223731	NW_022887118.1	-	354517	361310	11.417573	7.763538	19.855310
gene-LOC117223947	LOC117223947	NW_022887118.1	+	362680	364852	12.735849	7.760364	19.847193
gene-LOC117221266	LOC117221266	NW_022887118.1	+	365159	373529	0.427652	0.260582	0.666441
gene-LOC117222296	LOC117222296	NW_022887118.1	+	373635	374759	0.000000	0.000000	0.000000
gene-LOC117222174	LOC117222174	NW_022887118.1	+	377749	385864	1.947995	2.403602	6.147233
gene-LOC117220381	LOC117220381	NW_022887118.1	+	389403	390522	6.718478	4.093785	10.469889
gene-LOC117221000	LOC117221000	NW_022887118.1	+	392744	398079	6.699832	8.620852	22.047895
gene-LOC117222476	LOC117222476	NW_022887118.1	-	410407	973276	30.629999	33.500809	85.678589
gene-LOC117222608	LOC117222608	NW_022887118.1	-	439707	973138	12.624724	10.286106	26.306803
gene-LOC117222347	LOC117222347	NW_022887118.1	-	674119	680812	0.867889	0.535243	1.368888
gene-LOC117222943	LOC117222943	NW_022887118.1	+	675084	676836	0.000000	0.000000	0.000000
gene-LOC117222997	LOC117222997	NW_022887118.1	+	681237	681579	0.000000	0.000000	0.000000
gene-LOC117223049	LOC117223049	NW_022887118.1	+	935466	936094	0.000000	0.000000	0.000000
