Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC117220716	LOC117220716	NW_022886913.1	-	51797	54370	1.954941	1.316495	3.724750
gene-LOC117221797	LOC117221797	NW_022886913.1	+	72046	73212	8.755427	5.896076	16.681717
gene-LOC117222501	LOC117222501	NW_022886913.1	+	73770	74502	0.000000	0.000000	0.000000
gene-LOC117224661	LOC117224661	NW_022886927.1	-	99960	101353	0.000000	0.000000	0.000000
gene-LOC117225180	LOC117225180	NW_022886933.1	-	10262	25069	0.000000	0.000000	0.000000
gene-LOC117227604	LOC117227604	NW_022886933.1	-	95081	96516	0.280093	0.188620	0.533661
gene-LOC117229484	LOC117229484	NW_022886975.1	+	7439	9994	0.000000	0.000000	0.000000
gene-LOC117229422	LOC117229422	NW_022886975.1	-	7876	11329	9.159685	6.168311	17.451950
gene-LOC117229831	LOC117229831	NW_022886975.1	+	11892	13179	0.463836	0.312356	0.883747
gene-LOC117229331	LOC117229331	NW_022886975.1	-	16329	27800	18.113949	12.198287	34.512508
gene-LOC117229605	LOC117229605	NW_022886975.1	+	37033	73701	0.862357	0.580728	1.643049
gene-LOC117229529	LOC117229529	NW_022886975.1	-	73779	95070	22.483047	15.140524	42.836956
gene-LOC117229782	LOC117229782	NW_022886975.1	+	91158	92434	0.000000	0.000000	0.000000
gene-LOC117229950	LOC117229950	NW_022886996.1	-	148	1296	0.000000	0.000000	0.000000
gene-LOC117230013	LOC117230013	NW_022887012.1	+	243689	244697	266.363220	179.374191	507.501892
gene-LOC117230074	LOC117230074	NW_022887012.1	+	246480	257427	56.160686	37.819702	107.002968
gene-LOC117217425	LOC117217425	NW_022887057.1	+	366423	768851	26.686682	18.849222	53.329945
gene-LOC117217631	LOC117217631	NW_022887057.1	+	857230	875584	4.204040	2.831083	8.009958
gene-LOC117217700	LOC117217700	NW_022887057.1	-	870314	876267	5.548589	3.736528	10.571728
gene-LOC117217835	LOC117217835	NW_022887057.1	-	890125	921893	29.918564	29.934248	84.692719
gene-LOC117217951	LOC117217951	NW_022887057.1	-	906670	911363	0.867795	0.584390	1.653410
gene-LOC117218657	LOC117218657	NW_022887092.1	+	69324	376949	20.890644	14.068168	39.802948
gene-LOC117218754	LOC117218754	NW_022887092.1	+	389872	391332	12.190747	8.209487	23.227034
gene-LOC117218791	LOC117218791	NW_022887092.1	-	393268	397841	0.000000	0.000000	0.000000
gene-LOC117218604	LOC117218604	NW_022887092.1	-	643996	646390	0.000000	0.000000	0.000000
gene-LOC117218407	LOC117218407	NW_022887092.1	+	645575	662429	2.834071	5.529940	15.645813
gene-LOC117218114	LOC117218114	NW_022887092.1	-	736566	740731	22.577257	15.931465	45.074760
gene-LOC117218248	LOC117218248	NW_022887092.1	+	741065	743345	17.783712	11.975899	33.883308
gene-LOC117218331	LOC117218331	NW_022887092.1	+	743793	745349	13.857006	9.331578	26.401756
gene-LOC117218836	LOC117218836	NW_022887092.1	+	745586	759016	26.676115	17.964216	50.826008
gene-LOC117221139	LOC117221139	NW_022887118.1	+	21050	81751	101.978630	68.674400	194.299911
gene-LOC117220439	LOC117220439	NW_022887118.1	+	90832	96400	16.360344	11.017375	31.171368
gene-LOC117220508	LOC117220508	NW_022887118.1	-	97895	102867	308.665924	237.353699	671.542786
gene-LOC117221398	LOC117221398	NW_022887118.1	+	107861	138822	6.060490	6.161850	17.433672
gene-LOC117221607	LOC117221607	NW_022887118.1	-	115433	118395	0.000000	0.000000	0.000000
gene-LOC117220691	LOC117220691	NW_022887118.1	+	143046	144378	0.000000	0.000000	0.000000
gene-LOC117222103	LOC117222103	NW_022887118.1	+	174500	176366	0.000000	0.000000	0.000000
gene-LOC117222034	LOC117222034	NW_022887118.1	+	182464	184330	0.000000	0.000000	0.000000
gene-LOC117221204	LOC117221204	NW_022887118.1	+	190819	208627	0.000000	0.000000	0.000000
gene-LOC117221673	LOC117221673	NW_022887118.1	-	211180	213323	21.849890	17.642206	49.914944
gene-LOC117220738	LOC117220738	NW_022887118.1	+	216821	226410	24.360216	16.414038	46.440102
gene-LOC117223098	LOC117223098	NW_022887118.1	-	235504	344258	5.062195	29.807117	84.333023
gene-LOC117223731	LOC117223731	NW_022887118.1	-	354517	361310	15.448022	11.550904	32.680874
gene-LOC117223947	LOC117223947	NW_022887118.1	+	362680	364852	18.022871	12.201703	34.522175
gene-LOC117221266	LOC117221266	NW_022887118.1	+	365159	373529	1.923106	1.295057	3.664094
gene-LOC117222296	LOC117222296	NW_022887118.1	+	373635	374759	0.000000	0.000000	0.000000
gene-LOC117222174	LOC117222174	NW_022887118.1	+	377749	385864	0.243542	0.333272	0.942924
gene-LOC117220381	LOC117220381	NW_022887118.1	+	389403	390522	8.459783	5.696983	16.118427
gene-LOC117221000	LOC117221000	NW_022887118.1	+	392744	398079	9.361703	13.023402	36.847000
gene-LOC117222476	LOC117222476	NW_022887118.1	-	410407	973276	66.723267	80.777374	228.542740
gene-LOC117222608	LOC117222608	NW_022887118.1	-	439707	973138	27.882944	25.731293	72.801331
gene-LOC117222347	LOC117222347	NW_022887118.1	-	674119	680812	3.121632	2.127649	6.019739
gene-LOC117222943	LOC117222943	NW_022887118.1	+	675084	676836	0.000000	0.000000	0.000000
gene-LOC117222997	LOC117222997	NW_022887118.1	+	681237	681579	0.770751	0.519039	1.468512
gene-LOC117223049	LOC117223049	NW_022887118.1	+	935466	936094	0.000000	0.000000	0.000000
gene-LOC117220307	LOC117220307	NW_022887118.1	+	974111	976371	2.091623	1.408540	3.985170
gene-LOC117221889	LOC117221889	NW_022887118.1	-	980524	1101314	3.027317	2.130732	6.028461
gene-Trnav-uac	Trnav-uac	NW_022887118.1	-	1049953	1050025	0.000000	0.000000	0.000000
gene-LOC117221329	LOC117221329	NW_022887118.1	-	1091851	1093017	0.311054	0.209470	0.592651
gene-Trnar-ucu	Trnar-ucu	NW_022887118.1	-	1124667	1124739	0.561644	0.378222	1.070100
gene-LOC117219502	LOC117219502	NW_022887118.1	+	1154760	1491519	1.705881	10.913681	30.877989
