Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC117218713	LOC117218713	NW_022886868.1	+	157212	170821	0.000000	0.000000	0.000000
gene-LOC117221120	LOC117221120	NW_022886913.1	-	31741	32707	1.049767	0.620314	1.681402
gene-LOC117220716	LOC117220716	NW_022886913.1	-	51797	54370	4.226670	2.497567	6.769817
gene-LOC117221797	LOC117221797	NW_022886913.1	+	72046	73212	12.280752	7.256778	19.669966
gene-LOC117222501	LOC117222501	NW_022886913.1	+	73770	74502	1.592460	0.940995	2.550628
gene-LOC117224661	LOC117224661	NW_022886927.1	-	99960	101353	0.239392	0.141458	0.383432
gene-LOC117225180	LOC117225180	NW_022886933.1	-	10262	25069	0.556984	0.329126	0.892116
gene-LOC117226313	LOC117226313	NW_022886933.1	+	42769	44528	0.151136	0.089307	0.242073
gene-LOC117227604	LOC117227604	NW_022886933.1	-	95081	96516	0.333719	0.197197	0.534515
gene-LOC117229484	LOC117229484	NW_022886975.1	+	7439	9994	0.392044	0.231661	0.627933
gene-LOC117229422	LOC117229422	NW_022886975.1	-	7876	11329	8.088877	4.779771	12.955877
gene-LOC117229831	LOC117229831	NW_022886975.1	+	11892	13179	1.533543	0.906181	2.456261
gene-LOC117229331	LOC117229331	NW_022886975.1	-	16329	27800	16.143082	9.539055	25.856222
gene-LOC117229605	LOC117229605	NW_022886975.1	+	37033	73701	2.020855	1.195080	3.239341
gene-LOC117229529	LOC117229529	NW_022886975.1	-	73779	95070	18.603704	10.993053	29.797377
gene-LOC117229782	LOC117229782	NW_022886975.1	+	91158	92434	0.000000	0.000000	0.000000
gene-LOC117230013	LOC117230013	NW_022887012.1	+	243689	244697	617.831238	365.080627	989.574463
gene-LOC117230074	LOC117230074	NW_022887012.1	+	246480	257427	56.202015	33.210148	90.018242
gene-LOC117217749	LOC117217749	NW_022887057.1	-	197252	320242	0.000000	0.000000	0.000000
gene-LOC117217425	LOC117217425	NW_022887057.1	+	366423	768851	12.935829	7.889216	21.384228
gene-LOC117217631	LOC117217631	NW_022887057.1	+	857230	875584	6.584482	3.890815	10.546303
gene-LOC117217700	LOC117217700	NW_022887057.1	-	870314	876267	4.512866	2.666682	7.228215
gene-LOC117217835	LOC117217835	NW_022887057.1	-	890125	921893	36.843704	32.860611	89.070793
gene-LOC117217951	LOC117217951	NW_022887057.1	-	906670	911363	0.000000	0.000000	0.000000
gene-LOC117218657	LOC117218657	NW_022887092.1	+	69324	376949	21.861797	12.918283	35.015835
gene-LOC117218754	LOC117218754	NW_022887092.1	+	389872	391332	17.071886	10.087892	27.343880
gene-LOC117218791	LOC117218791	NW_022887092.1	-	393268	397841	0.000000	0.000000	0.000000
gene-LOC117218604	LOC117218604	NW_022887092.1	-	643996	646390	0.566246	0.334599	0.906951
gene-LOC117218407	LOC117218407	NW_022887092.1	+	645575	662429	1.766004	3.053000	8.275353
gene-LOC117218114	LOC117218114	NW_022887092.1	-	736566	740731	25.940472	15.987233	43.334423
gene-LOC117218248	LOC117218248	NW_022887092.1	+	741065	743345	16.978319	10.032602	27.194016
gene-LOC117218331	LOC117218331	NW_022887092.1	+	743793	745349	14.960725	8.840392	23.962452
gene-LOC117218836	LOC117218836	NW_022887092.1	+	745586	759016	24.196833	14.298071	38.755836
gene-LOC117221139	LOC117221139	NW_022887118.1	+	21050	81751	49.575497	29.294493	79.404602
gene-LOC117220439	LOC117220439	NW_022887118.1	+	90832	96400	12.529323	7.403661	20.068098
gene-LOC117220508	LOC117220508	NW_022887118.1	-	97895	102867	197.056595	133.173950	360.976532
gene-LOC117221398	LOC117221398	NW_022887118.1	+	107861	138822	9.409071	8.394279	22.753233
gene-LOC117221607	LOC117221607	NW_022887118.1	-	115433	118395	0.389284	0.232070	0.629042
gene-LOC117220691	LOC117220691	NW_022887118.1	+	143046	144378	0.000000	0.000000	0.000000
gene-LOC117222103	LOC117222103	NW_022887118.1	+	174500	176366	0.000000	0.000000	0.000000
gene-LOC117222034	LOC117222034	NW_022887118.1	+	182464	184330	0.000000	0.000000	0.000000
