Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC117218713	LOC117218713	NW_022886868.1	+	157212	170821	0.000000	0.000000	0.000000
gene-LOC117221120	LOC117221120	NW_022886913.1	-	31741	32707	0.000000	0.000000	0.000000
gene-LOC117220716	LOC117220716	NW_022886913.1	-	51797	54370	2.215691	1.626555	4.695663
gene-LOC117221797	LOC117221797	NW_022886913.1	+	72046	73212	5.964544	4.378616	12.640522
gene-LOC117222501	LOC117222501	NW_022886913.1	+	73770	74502	0.493716	0.362441	1.046321
gene-LOC117225180	LOC117225180	NW_022886933.1	-	10262	25069	0.531908	0.390478	1.127261
gene-LOC117226313	LOC117226313	NW_022886933.1	+	42769	44528	0.253977	0.186446	0.538248
gene-LOC117227604	LOC117227604	NW_022886933.1	-	95081	96516	0.000000	0.000000	0.000000
gene-LOC117229484	LOC117229484	NW_022886975.1	+	7439	9994	0.000000	0.000000	0.000000
gene-LOC117229422	LOC117229422	NW_022886975.1	-	7876	11329	8.201991	6.021143	17.382292
gene-LOC117229831	LOC117229831	NW_022886975.1	+	11892	13179	0.000000	0.000000	0.000000
gene-LOC117229331	LOC117229331	NW_022886975.1	-	16329	27800	18.712936	13.737308	39.657898
gene-LOC117229605	LOC117229605	NW_022886975.1	+	37033	73701	1.138686	0.835918	2.413191
gene-LOC117229529	LOC117229529	NW_022886975.1	-	73779	95070	18.984045	13.936330	40.232456
gene-LOC117229782	LOC117229782	NW_022886975.1	+	91158	92434	0.000000	0.000000	0.000000
gene-LOC117230013	LOC117230013	NW_022887012.1	+	243689	244697	277.309052	203.574661	587.694763
gene-LOC117230074	LOC117230074	NW_022887012.1	+	246480	257427	56.082642	41.170689	118.854660
gene-LOC117217749	LOC117217749	NW_022887057.1	-	197252	320242	0.090650	0.066547	0.192112
gene-LOC117217425	LOC117217425	NW_022887057.1	+	366423	768851	24.340540	18.936415	54.667080
gene-LOC117217631	LOC117217631	NW_022887057.1	+	857230	875584	2.503077	1.837528	5.304714
gene-LOC117217700	LOC117217700	NW_022887057.1	-	870314	876267	11.542889	8.473722	24.462582
gene-LOC117217835	LOC117217835	NW_022887057.1	-	890125	921893	30.128729	32.048077	92.518822
gene-LOC117217951	LOC117217951	NW_022887057.1	-	906670	911363	0.000000	0.000000	0.000000
gene-LOC117218657	LOC117218657	NW_022887092.1	+	69324	376949	20.164362	14.802810	42.733871
gene-LOC117218754	LOC117218754	NW_022887092.1	+	389872	391332	13.992883	10.272281	29.654799
gene-LOC117218791	LOC117218791	NW_022887092.1	-	393268	397841	0.000000	0.000000	0.000000
gene-LOC117218604	LOC117218604	NW_022887092.1	-	643996	646390	0.000000	0.000000	0.000000
gene-LOC117218407	LOC117218407	NW_022887092.1	+	645575	662429	2.262808	4.945615	14.277375
gene-LOC117218114	LOC117218114	NW_022887092.1	-	736566	740731	19.339132	14.819337	42.781586
