Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Polyb2a001694	-	C2970450	+	1	510	66.294121	20.653549	41.384041
Polyb2a008875	-	C2971162	+	41	299	27.706564	8.631820	17.295797
Polyb2a007685	-	C2972054	-	11	444	2.629032	0.819060	1.641171
Polyb2a008874	-	C2973278	-	6	437	0.879630	0.274044	0.549108
Polyb2a003339	-	C2973406	-	93	351	4.938224	1.538475	3.082682
Polyb2a010027	-	C2974132	-	58	330	12.358974	3.850367	7.715078
Polyb2a001150	-	C2975858	+	1	587	236.160217	73.574348	147.422806
Polyb2a011921	-	C2975956	+	170	547	0.994709	0.309896	0.620946
Polyb2a010877	-	C2976768	+	9	601	8.857513	2.759507	5.529294
Polyb2a000568	-	C2977576	-	12	224	3.361502	1.047256	2.098414
Polyb2a002703	-	C2978500	+	1	622	74.710602	23.275656	46.638023
Polyb2a010407	-	C2979004	+	102	639	27.005577	8.413431	16.858208
Polyb2a012176	-	C2979018	-	29	546	9.645977	3.005148	6.021492
Polyb2a001693	-	C2979430	+	79	638	2.037940	0.634908	1.272182
Polyb2a010823	-	C2980230	-	82	654	38.147419	11.884607	23.813492
Polyb2a010299	-	C2981076	-	1	677	15692.985352	4889.058594	9796.331055
Polyb2a002157	-	C2981500	+	141	674	1558.862915	485.654694	973.118774
Polyb2a005639	-	C2982044	-	49	614	36.126564	11.255022	22.551973
Polyb2a005047	-	C2982162	+	1	698	139.161896	43.355080	86.871681
Polyb2a010695	-	C2982870	-	194	547	143.045197	44.564903	89.295830
Polyb2a000140	-	C2984316	-	23	740	3.012535	0.938538	1.880572
Polyb2a003742	-	C2985452	+	37	711	7.327407	2.282811	4.574127
Polyb2a009756	-	C2986562	+	21	695	9.826667	3.061441	6.134288
Polyb2a006793	-	C2987678	-	82	757	0.000000	0.000000	0.000000
Polyb2a008157	-	C2988006	+	100	350	84.127327	26.209381	52.516407
Polyb2a000326	-	C2989600	-	1	851	54.478836	16.972565	34.008362
Polyb2a009115	-	C2989842	+	1	857	702.563416	218.879562	438.574554
Polyb2a007939	-	C2991562	-	402	860	0.335512	0.104527	0.209443
Polyb2a007845	-	C2993896	-	289	956	6.818182	2.124165	4.256244
Polyb2a003326	-	C2996370	-	297	750	0.839207	0.261450	0.523874
Polyb2a011890	-	C2996664	-	5	934	18.574522	5.786785	11.595128
Polyb2a010516	-	C2997044	-	599	1040	14.502261	4.518095	9.053023
Polyb2a012160	-	C2999742	+	1	1116	20.453062	6.372033	12.767805
Polyb2a001966	-	C3002576	-	1	1169	1094.522583	340.992157	683.254700
Polyb2a008194	-	C3003922	-	45	1236	33.593121	10.465742	20.970474
Polyb2a002591	-	C3004490	+	92	1057	0.256729	0.079982	0.160263
Polyb2a008873	-	C3006760	+	174	581	1.544118	0.481061	0.963914
Polyb2a008444	-	C3007846	-	852	1229	12.026455	3.746772	7.507504
Polyb2a010010	-	C3009468	+	1	1420	83.953522	26.155233	52.407906
