Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Polyb2a002153	-	C2970098	+	87	501	1.744012	0.614395	1.307445
Polyb2a001694	-	C2970450	+	1	510	54.103920	19.060181	40.560455
Polyb2a008875	-	C2971162	+	41	299	38.057915	13.407360	28.531139
Polyb2a007685	-	C2972054	-	11	444	0.869816	0.306426	0.652081
Polyb2a003339	-	C2973406	-	93	351	7.023166	2.474180	5.265105
Polyb2a006303	-	C2973528	+	55	289	0.608511	0.214371	0.456187
Polyb2a010027	-	C2974132	-	58	330	3.706960	1.305919	2.779022
Polyb2a001150	-	C2975858	+	1	587	225.380951	79.399086	168.962875
Polyb2a010877	-	C2976768	+	9	601	4.000000	1.409153	2.998708
Polyb2a000568	-	C2977576	-	12	224	9.605634	3.383953	7.201121
Polyb2a002703	-	C2978500	+	1	622	49.651127	17.491512	37.222301
Polyb2a010407	-	C2979004	+	102	639	23.604090	8.315446	17.695440
Polyb2a012176	-	C2979018	-	29	546	7.935632	2.795631	5.949160
Polyb2a001693	-	C2979430	+	79	638	7.176152	2.528075	5.379795
Polyb2a010823	-	C2980230	-	82	654	34.914005	12.299797	26.174221
Polyb2a010299	-	C2981076	-	1	677	14864.622070	5236.632812	11143.663086
Polyb2a002157	-	C2981500	+	141	674	2261.988770	796.872253	1695.760742
Polyb2a005639	-	C2982044	-	49	614	39.526596	13.924760	29.632174
Polyb2a005047	-	C2982162	+	1	698	175.393280	61.789009	131.488281
Polyb2a010695	-	C2982870	-	194	547	14.604520	5.145002	10.948670
Polyb2a005359	-	C2983700	+	308	490	0.306011	0.107804	0.229409
Polyb2a000140	-	C2984316	-	23	740	12.714484	4.479165	9.531754
Polyb2a003742	-	C2985452	+	37	711	20.602962	7.258183	15.445563
Polyb2a009756	-	C2986562	+	21	695	16.254814	5.726382	12.185858
Polyb2a006793	-	C2987678	-	82	757	40.015999	14.097170	29.999069
Polyb2a008157	-	C2988006	+	100	350	78.863358	27.782642	59.122036
Polyb2a000326	-	C2989600	-	1	851	83.541008	29.430523	62.628761
Polyb2a009115	-	C2989842	+	1	857	853.010925	300.505829	639.482544
Polyb2a011638	-	C2990510	+	103	531	0.000000	0.000000	0.000000
Polyb2a007938	-	C2991562	-	87	336	0.000000	0.000000	0.000000
Polyb2a007939	-	C2991562	-	402	860	0.516340	0.181901	0.387088
Polyb2a003022	-	C2993512	-	329	711	2.137255	0.752930	1.602251
Polyb2a007845	-	C2993896	-	289	956	17.612440	6.204657	13.203639
Polyb2a003326	-	C2996370	-	297	750	0.169604	0.059750	0.127148
Polyb2a011890	-	C2996664	-	5	934	17.759872	6.256596	13.314165
Polyb2a010516	-	C2997044	-	599	1040	8.911765	3.139511	6.680944
Polyb2a012160	-	C2999742	+	1	1116	18.196939	6.410570	13.641825
Polyb2a008935	-	C3001236	-	783	1068	2.722028	0.958939	2.040641
Polyb2a001966	-	C3002576	-	1	1169	1211.428345	426.772095	908.179810
Polyb2a008194	-	C3003922	-	45	1236	24.421141	8.603283	18.307964
Polyb2a005363	-	C3004206	-	569	1084	0.102713	0.036185	0.077002
Polyb2a008873	-	C3006760	+	174	581	0.404412	0.142470	0.303178
Polyb2a008444	-	C3007846	-	852	1229	16.603174	5.849105	12.447016
Polyb2a010010	-	C3009468	+	1	1420	88.935913	31.331087	66.673195
Polyb2a000002	-	C3010104	-	1	1440	89.048431	31.370726	66.757545
Polyb2a006361	-	C3011168	+	1	1481	23.857672	8.404780	17.885544
Polyb2a007948	-	C3014528	+	1	1604	48.975082	17.253351	36.715488
Polyb2a000670	-	C3015478	+	1	1643	118.913910	42.354538	90.131325
Polyb2a006539	-	C3018894	-	1	1768	61.804073	23.692036	50.417141
Polyb2a008572	-	C3019342	-	979	1778	78.622063	27.697638	58.941143
Polyb2a001389	-	C3019584	-	62	1816	197.164230	69.458664	147.809448
Polyb2a006287	-	C3020988	-	12	1313	17.487831	6.160759	13.110223
Polyb2a003340	-	C3023530	-	1	509	7.555283	2.661638	5.664021
Polyb2a004917	-	C3023626	+	32	1998	70.396309	24.799799	52.774487
Polyb2a003768	-	C3024918	-	24	2003	1.984091	0.698972	1.487427
Polyb2a011194	-	C3027396	+	1182	1862	4.385756	1.545051	3.287900
Polyb2a000004	-	C3031940	-	54	857	817.994690	288.169983	613.231689
Polyb2a000005	-	C3031940	-	966	2424	177.627502	62.576096	133.163223
Polyb2a010026	-	C3033536	-	60	1792	0.000000	0.000000	0.000000
Polyb2a005621	-	C3035354	+	177	419	0.399177	0.140625	0.299254
Polyb2a008607	-	C3038046	-	1	1489	18.951422	7.198208	15.317934
Polyb2a002704	-	C3045280	-	935	3334	5.071495	1.786629	3.801982
Polyb2a001628	-	C3045934	+	1	3477	123.749832	43.711079	93.018074
Polyb2a001472	-	C3055174	+	470	2860	31.790737	13.942788	29.670540
Polyb2a001471	-	C3055174	+	3392	4449	25.992367	9.156808	19.485876
Polyb2a012175	-	C3055924	+	2599	2994	21.418270	7.545407	16.056782
Polyb2a010329	-	C3058218	+	2021	3643	39.777134	14.013021	29.819996
Polyb2a000651	-	C3065118	+	5505	6194	0.484574	0.170710	0.363274
Polyb2a009113	-	C3068154	-	1683	5303	0.000000	0.000000	0.000000
Polyb2a000003	-	C3071236	+	4193	6272	3.837500	1.351907	2.876885
Polyb2a010074	-	scaffold1	-	3225	4705	2.245902	0.791205	1.683701
Polyb2a010072	-	scaffold1	-	10462	13207	1.183299	0.416862	0.887092
Polyb2a010055	-	scaffold1	-	16471	38251	75.661049	26.654507	56.721336
Polyb2a010061	-	scaffold1	+	29158	31350	16.863739	5.940899	12.642356
Polyb2a010067	-	scaffold1	+	38896	43695	64.267258	22.640606	48.179676
Polyb2a010035	-	scaffold1	-	44998	53182	50.366364	17.743483	37.758499
Polyb2a010060	-	scaffold1	+	59845	61318	42.907738	15.115896	32.166935
Polyb2a010042	-	scaffold1	+	62320	64590	16.119181	5.678599	12.084177
Polyb2a010073	-	scaffold1	-	64917	67558	1.987597	0.700207	1.490055
Polyb2a010050	-	scaffold1	-	69308	75079	4.393200	1.594242	3.392579
Polyb2a010039	-	scaffold1	-	81282	93029	10.402723	3.664758	7.798681
Polyb2a010062	-	scaffold1	+	93341	94199	55.534554	19.564177	41.632969
Polyb2a010065	-	scaffold1	-	94813	95442	60.423214	21.286394	45.297882
Polyb2a010059	-	scaffold1	+	97076	98217	366.039337	128.951385	274.411224
Polyb2a010043	-	scaffold1	-	103719	106047	123.087753	43.666759	92.923767
Polyb2a010051	-	scaffold1	+	106493	109680	164.313995	57.885902	123.182404
Polyb2a010075	-	scaffold1	-	109019	111318	0.575462	0.202729	0.431411
Polyb2a010070	-	scaffold1	+	111817	113020	1.475745	0.519888	1.106332
Polyb2a010037	-	scaffold1	-	112747	115524	97.973602	34.514957	73.448540
