	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-LOC117217331	0	NA	NA	NA	NA	NA
gene-LOC117218034	0	NA	NA	NA	NA	NA
gene-LOC117218713	0.503136773867845	0.269978194489934	1.70943039304766	0.15793459364473	0.874508338356644	NA
gene-LOC117221120	0.654233141247052	0.921193060552439	1.3386946658293	0.688127833826676	0.491372284050541	NA
gene-LOC117220716	35.3563118048014	-0.087400608730678	0.251629004452091	-0.347339166726778	0.728336529430551	0.893565416159256
gene-LOC117221797	33.4501176134484	0.166530829878264	0.222788059242204	0.747485437256854	0.454770590063394	0.733914932607763
gene-LOC117222501	6.00743227257241	-0.194308123943029	0.579556672654733	-0.335270273143394	0.73742121592832	0.898216875273481
gene-LOC117224661	2.34115324219684	-0.444374339585886	0.805299351220853	-0.551812613424069	0.581076744501308	0.81456279941253
gene-LOC117225180	24.872830315523	0.370030865135993	0.388480006179408	0.952509419403956	0.340838691157876	0.646039423580877
gene-LOC117225892	0.0688598710144707	-0.573906860314118	3.08457677980361	-0.186056921672949	0.852400123506967	NA
gene-LOC117226313	0.360838204529348	-2.007852317871	2.36642634377523	-0.8484744615663	0.396173789312826	NA
gene-LOC117226949	0.0606521335447469	0.158882313857245	3.08457677980361	0.0515086266931442	0.958920227871079	NA
gene-LOC117227604	1.90256049688964	1.39170334807305	0.758122915174246	1.83572257244484	0.0663986978000029	0.301841423332381
gene-LOC117229484	2.64750561696023	0.300889079606735	0.674961831683094	0.445786806724217	0.655751252815133	0.855841787654702
gene-LOC117229422	98.5457908110388	0.0816610342478468	0.117927377793026	0.692468837822968	0.488642949030805	0.756731878584418
gene-LOC117229831	2.62202175042697	-0.419257975040161	0.693600959647594	-0.604465679016907	0.545534080736154	0.793530648651037
gene-LOC117229331	448.966889551612	-0.0507426418314517	0.0777133918037732	-0.652945916446128	0.513791145904979	0.772889427592274
gene-LOC117229605	15.9686167565534	-0.482339379317451	0.284096729524604	-1.6977998307991	0.0895455478697794	0.350562014372196
gene-LOC117229529	334.021298284766	-0.236483924616589	0.121284421050343	-1.94982935622399	0.0511964613588461	0.263585285191555
gene-LOC117229782	0.570491745211369	0.66050361073408	1.30241876495689	0.50713612895154	0.612059306536814	NA
gene-LOC117229883	0	NA	NA	NA	NA	NA
gene-LOC117229950	0	NA	NA	NA	NA	NA
gene-LOC117230013	985.66132404197	0.495592874068024	0.124587162104659	3.9778807518844	0.0000695322256972245	0.00660300979992634
gene-LOC117230074	814.208835111018	-0.0357168073230266	0.0976950472126146	-0.365594862197014	0.71466740946832	0.887750328652824
gene-LOC117217749	1.15657538707674	-0.171957542606036	0.978971574299021	-0.175651211046821	0.860567967172164	NA
gene-LOC117217425	720.547298899421	-0.463069079308723	0.175845180613133	-2.63339079122955	0.00845370172556281	0.100820911051564
gene-LOC117217631	132.589727279237	0.171594597768102	0.29089843458177	0.589878037724083	0.555272419178126	0.798613979562704
gene-LOC117217700	163.822418521445	-0.199382721957752	0.161429271602494	-1.2351088497055	0.216789996239741	0.53036947555603
gene-LOC117217835	334.854322913961	0.179960202969331	0.0858533323642882	2.0961353276974	0.0360701879275616	0.220924565229699
gene-LOC117217951	19.5761826648979	0.258032271714522	0.282645524099287	0.912918301242518	0.361285511456089	0.660485045758032
gene-LOC117218657	882.483577819441	0.00488474275291704	0.111880011877122	0.0436605491093617	0.96517498646037	0.99010566274891
gene-LOC117218754	97.9059234935029	-0.0387673132888031	0.1552922510138	-0.249641002920088	0.802864986536557	0.925455049674565
gene-LOC117218791	0.3795661928175	2.11190063464908	2.35032809549339	0.898555669184451	0.368889380464898	NA
gene-LOC117218604	2.96078823268995	0.46846637650669	0.558161767159956	0.839302159462381	0.401299771741558	0.692539836161532
gene-LOC117218407	96.5826188466653	-0.106226183113741	0.206770984755787	-0.513738343120061	0.607434940487129	0.828738973312395
gene-LOC117218114	355.489004034894	0.139837158451172	0.0655728074387816	2.1325479861713	0.0329618240494867	0.212932323452996
gene-LOC117218248	173.724871383657	-0.0506950795525603	0.0933242938116307	-0.543214178024054	0.586982345884424	0.818848283322059
gene-LOC117218331	2.37252228706597	-1.00956779482545	0.701121358268119	-1.43993302003985	0.14988634994821	0.443796463804634
gene-LOC117218836	49.6259259543291	0.0961831556546438	0.182679667480562	0.526512649060293	0.598532065768019	0.82484428341962
gene-LOC117221139	3391.77534229553	-0.572714654582783	0.125481779970542	-4.56412600074076	0.00000501579491373127	0.00125549006861512
gene-LOC117220439	272.367075711052	-0.0327121607087707	0.10857547144502	-0.30128499810692	0.763197179552321	0.90986602246103
gene-LOC117220508	3077.9798092685	-0.290192067855956	0.107891162646574	-2.68967411915428	0.00715218246228128	0.09088647502053
gene-LOC117221398	84.6895206386701	-0.152665000322916	0.20604969697675	-0.740913491079494	0.458745894900114	0.737171498690354
gene-LOC117221607	3.82175828262016	0.296123172696493	0.831148549808378	0.356281885788966	0.721629473521446	0.890838169726475
gene-LOC117220691	0.485456701162613	-2.34888250095873	1.62558273997793	-1.44494798277116	0.148472497134864	NA
gene-LOC117222103	0	NA	NA	NA	NA	NA
gene-LOC117222034	0	NA	NA	NA	NA	NA
gene-LOC117221204	2.10895252025874	-0.904966896962896	0.828853853393899	-1.09182926912548	0.274908151463948	0.58466699728854
gene-LOC117221673	102.54137196611	0.0352409625485101	0.12605190376407	0.27957501232564	0.779803580171067	0.915831662465629
gene-LOC117220738	553.727474149438	-0.106743475195489	0.0959075208823527	-1.11298336369708	0.265715574544891	0.5765991379812
gene-LOC117223098	1172.91119535257	-0.00132453716446647	0.0626655053234983	-0.021136623053286	0.983136670442242	0.994527833910723
gene-LOC117223731	144.777775307051	-0.192400214847383	0.165301208144581	-1.16393713637652	0.244449488487347	0.555376790020309
gene-LOC117223947	156.384917561441	0.114373978461869	0.11678654479057	0.979342086598871	0.327410981892058	0.63537302131528
gene-LOC117221266	21.592605526026	0.592931175807272	0.381463569980627	1.55435858747242	0.120098905661257	0.402880438202706
gene-LOC117222296	0.936206349137724	-0.446958402741365	1.01788604663191	-0.439104558138219	0.660585776478781	NA
gene-LOC117222174	9.01985460049638	0.312536755912546	0.511076328844879	0.611526572985553	0.540851031887305	0.790604084242194
gene-LOC117220381	42.7844207530829	0.0345327313261697	0.161601572160938	0.213690565409715	0.830788369124331	0.937816606696367
gene-LOC117221000	202.836749365729	0.0386089615081971	0.0967022264995521	0.399256179570756	0.689704451945538	0.875827051247445
gene-LOC117222476	664.21264672646	-0.652183895279326	0.188490340432523	-3.46003882099624	0.00054009751658466	0.0205444938421684
gene-LOC117222608	534.546719342927	-0.568815704830892	0.167434607701145	-3.39724094463299	0.000680690036883195	0.0229505621230552
gene-LOC117222347	19.4262677790376	-0.249128663030836	0.242863172510158	-1.02579843809138	0.304986602471285	0.617187941775224
gene-LOC117222943	0	NA	NA	NA	NA	NA
gene-LOC117222997	1.05718725683925	-0.397524703507193	0.952336419442736	-0.41742045708995	0.676370894247321	NA
gene-LOC117223049	0.0630735630842859	-0.573906860314118	3.08457677980361	-0.186056921672949	0.852400123506967	NA
gene-LOC117220307	15.5589432030224	0.460785641665456	0.283161570280954	1.62728876382576	0.103675783166688	0.377318690830672
gene-LOC117221889	53.4541795986256	-0.180351414927716	0.213545660932186	-0.844556682352765	0.398358403250609	0.690188000190722
gene-Trnav-uac	0	NA	NA	NA	NA	NA
gene-LOC117221329	5.23499562990868	-0.648833580948905	0.675059456044949	-0.961150273711153	0.336476614843116	0.642731066823966
gene-Trnar-ucu	0.351719116646691	-0.390705144384336	1.66190334234132	-0.235094986832328	0.814135009598999	NA
gene-LOC117219502	782.243631623347	-0.0729106648935611	0.188853950749805	-0.386069047558097	0.699445532596194	0.880592619540651
gene-LOC117219419	344.269249300677	-0.0299630546400417	0.0954305534262592	-0.313977584371809	0.753538063590269	0.905908536146675
gene-LOC117224388	364.07383918441	-0.22905803874863	0.134539131563476	-1.70253840712922	0.0886544850614926	0.348931929812034
gene-LOC117220251	77.0162740258791	-0.295027646189126	0.162392644429731	-1.81675498434775	0.0692546384005217	0.308704874295681
gene-LOC117224285	154.531742396447	-0.0372672041283677	0.0981062169392068	-0.379865876914416	0.704044978295613	0.883381325971025
gene-LOC117224349	0.331021987696415	-1.14096278669934	2.43076408152718	-0.4693844192327	0.638794883245489	NA
gene-LOC117224066	2037.24839210459	-0.0828177516051565	0.0729995773068002	-1.13449631711007	0.2565864177203	0.56750555765445
gene-LOC117220645	0	NA	NA	NA	NA	NA
gene-LOC117221836	0.657344605931465	-0.109359297446432	1.32735386748435	-0.0823889545398271	0.934337419189088	NA
gene-LOC117218897	553.631579133866	0.116746717344427	0.124504190364054	0.93769307685995	0.348402162699962	0.65136859993943
gene-LOC117219372	3.59963541201067	0.508098318269676	0.588883410163809	0.862816492195525	0.38823837003552	0.68135899766661
gene-LOC117220941	270.848618395925	0.0717868197336052	0.0759050162683672	0.945745396849639	0.344278461834507	0.648524642357919
gene-LOC117225372	1.33507572549091	0.495298843978085	0.880668821639451	0.562412148367008	0.573835243949802	NA
gene-LOC117225226	280.463635555257	-0.0611100070906845	0.113093083850362	-0.540351407974174	0.588954711837837	0.820273173066933
gene-LOC117225334	21.4955308689434	-0.0860025885302152	0.287272573588969	-0.299376259472887	0.764652974182052	0.910010683841222
gene-LOC117224923	267.371618182913	-0.149673957887727	0.0804801685013924	-1.85976198453334	0.0629192080318321	0.295229701875564
gene-LOC117224854	273.681234002887	0.552697675749049	0.640296574479512	0.863190118107892	0.388032945990285	0.68135899766661
gene-LOC117225289	31.4272307537077	0.219242949985144	0.315214919916066	0.695534811751687	0.486720202872404	0.756503073408302
gene-LOC117225095	7.98457938130478	-0.590198017706819	0.455256119958189	-1.2964087506633	0.194834698876717	0.502550203855694
gene-LOC117225421	0	NA	NA	NA	NA	NA
gene-LOC117225470	45.6682216530151	-0.0355745881714559	0.16178003833068	-0.219894793810971	0.82595309102256	0.9353873572401
gene-LOC117225533	845.967953950451	0.126431359720933	0.0699601763850458	1.80719040822713	0.0707325959648488	0.313019709633241
gene-LOC117220831	138.278427193023	-0.357797380126445	0.133035263680723	-2.6894927722708	0.00715606966879837	0.09088647502053
gene-LOC117220893	2.32371289654209	0.275301237581429	0.64419665739551	0.42735589267798	0.669120128367913	0.864717050502934
gene-LOC117226120	990.430919692889	0.419554570668662	0.304289290523698	1.37880163296771	0.167955923106915	0.466338991437682
gene-LOC117225759	526.554871094762	-0.06733869753755	0.080892808791877	-0.832443557631935	0.40515862457193	0.695950368892142
gene-LOC117226226	7.97688494511208	-0.64270599299625	0.418219801174243	-1.53676605266349	0.124350609334416	0.410444246562672
gene-LOC117225836	432.543754002328	-0.480979461499442	0.186029579510716	-2.58549991224238	0.00972378975703584	0.108929597159175
gene-LOC117226293	2.10695603646811	0.168530995065694	0.753127229206365	0.22377493274714	0.822932436132424	0.935108666018814
gene-LOC117228527	1657.19513560356	-0.0851715501801051	0.0408124748706131	-2.08689991112087	0.0368971829395325	0.22367031495769
gene-LOC117228733	167.456338223351	-0.149041358704217	0.0990987292175196	-1.50396841494379	0.132589499564101	0.419832948910373
gene-LOC117228899	155.313671337894	-0.0557105431358096	0.131217983654536	-0.424564846861857	0.671153923627273	0.865702176009397
gene-LOC117229126	97.1584128172396	-0.0392530580564362	0.162816621356582	-0.241087535961508	0.809487272771951	0.928524242072524
gene-LOC117229058	428.937449561648	-0.0336655676147249	0.0645613759326111	-0.52145059067305	0.602052916692517	0.826724560982256
gene-LOC117228979	61.8140080786993	-0.0093531761640118	0.134510052012881	-0.0695351464373541	0.944563657534614	0.983322781770169
gene-LOC117229409	881.590364216295	-0.00654226848030268	0.0515001375211108	-0.127034000202832	0.898913488266791	0.964112891622584
gene-LOC117229417	257.260515573767	0.00625389052545073	0.0965463798350172	0.0647760230485872	0.948352332182739	0.984297101215635
gene-LOC117229382	33.3063276509969	-0.318676070367329	0.22718400919483	-1.40272227564237	0.160699672071767	0.456226633465402
gene-LOC117229392	95.4740904775766	0.138829831072599	0.146539021950064	0.947391549534888	0.343439295586759	0.648311284601114
gene-LOC117229372	5664.41050616544	0.453656500460763	0.389413100038411	1.1649749338582	0.244029139337622	0.555191839491095
gene-LOC117227058	210.660107080123	-0.520739537084482	0.154246998950624	-3.3760108178907	0.000735450274589698	0.024090651241386
gene-LOC117226434	958.306441572001	-0.154070767135209	0.0434082046630818	-3.54934668068049	0.000386188281760619	0.0173783292652527
gene-LOC117226515	175.504020384463	0.0150934733191564	0.103283665352344	0.146136112304557	0.883813938921625	0.960457541393988
gene-LOC117226363	431.701707430756	0.138698505030772	0.0806624417990758	1.71949301232734	0.0855246389277083	0.343703751146155
gene-LOC117227450	1.50443480079201	0.596584312352803	0.814864648674566	0.732126879381979	0.464091129039709	NA
gene-LOC117227391	23.4490999087632	-0.720165539431555	0.310255281349282	-2.32120315986112	0.0202758817320641	0.162316822744467
gene-LOC117227498	0	NA	NA	NA	NA	NA
gene-LOC117227325	225.768004559224	-0.174404871957269	0.102293280027732	-1.70494945425532	0.0882038517997577	0.347738940859727
