Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Caust.v2_000001	-	scaffold_802	-	566	4710	1.311743	1.256312	5.835241
Caust.v2_000002	-	scaffold_802	+	2091	7701	71.948151	68.907791	320.058746
Caust.v2_000003	-	scaffold_802	-	6437	7171	2.028530	1.942809	9.023842
Caust.v2_000004	-	scaffold_802	-	10279	34986	0.687799	0.658734	3.059649
Caust.v2_000005	-	scaffold_802	-	35289	37359	0.989172	0.947372	4.400296
Caust.v2_000007	-	scaffold_802	-	37615	44757	23.578316	22.581951	104.887283
Caust.v2_000006	-	scaffold_802	+	37615	46066	28.361443	27.162956	126.164848
Caust.v2_000008	-	scaffold_802	-	45658	46839	0.000000	0.000000	0.000000
Caust.v2_000009	-	scaffold_802	-	54367	61434	0.000000	0.000000	0.000000
Caust.v2_000010	-	scaffold_802	+	61937	64315	0.000000	0.000000	0.000000
Caust.v2_000011	-	scaffold_802	-	64364	69084	6.807163	6.519508	30.281418
Caust.v2_000012	-	scaffold_802	+	64780	66881	70.852478	67.858421	315.184692
Caust.v2_000013	-	scaffold_802	-	70404	71557	0.268493	0.257147	1.194381
Caust.v2_000014	-	scaffold_802	-	72475	75847	0.362063	0.346763	1.610624
Caust.v2_000015	-	scaffold_802	-	76438	85325	0.893651	0.855887	3.975374
Caust.v2_000016	-	scaffold_802	+	77562	81204	8.782876	8.411732	39.070305
Caust.v2_000018	-	scaffold_802	-	85452	94249	24.968124	23.913031	111.069801
Caust.v2_000017	-	scaffold_802	+	85452	101652	15.346504	19.151014	88.951477
Caust.v2_000019	-	scaffold_802	+	101730	103625	0.000000	0.000000	0.000000
Caust.v2_000020	-	scaffold_802	-	106921	112895	0.613104	0.602948	2.800535
Caust.v2_000021	-	scaffold_802	-	113302	129313	3.333760	3.192883	14.830111
Caust.v2_000022	-	scaffold_802	+	113378	118327	2.928218	2.804478	13.026072
Caust.v2_000023	-	scaffold_802	+	124256	134281	1.470945	1.408786	6.543446
Caust.v2_000024	-	scaffold_802	-	129569	134848	2.513308	2.407102	11.180360
Caust.v2_000025	-	scaffold_802	-	135788	160306	0.000000	0.000000	0.000000
Caust.v2_000026	-	scaffold_802	+	171231	222104	0.182213	0.174513	0.810568
Caust.v2_000027	-	scaffold_802	-	171940	181526	0.000000	0.000000	0.000000
Caust.v2_000028	-	scaffold_802	-	201782	209788	0.000000	0.000000	0.000000
Caust.v2_000029	-	scaffold_802	+	222769	230834	0.237136	0.227115	1.054891
Caust.v2_000030	-	scaffold_802	+	234605	246392	9.378010	8.981718	41.717739
Caust.v2_000031	-	scaffold_802	-	236319	250669	44.858135	44.479080	206.593719
Caust.v2_000032	-	scaffold_802	+	247875	250435	0.659887	0.632002	2.935483
Caust.v2_000033	-	scaffold_802	-	251893	253604	0.679348	0.650640	3.022055
Caust.v2_000034	-	scaffold_802	+	253771	255167	17.712538	16.964048	78.793587
Caust.v2_000035	-	scaffold_802	-	255955	258387	0.927982	0.888768	4.128094
Caust.v2_000036	-	scaffold_802	+	258157	261514	0.000000	0.000000	0.000000
Caust.v2_000037	-	scaffold_802	-	261737	263182	3.206005	3.070527	14.261798
Caust.v2_000038	-	scaffold_802	+	263361	265651	652.583557	625.006958	2902.994385
Caust.v2_000039	-	scaffold_802	-	264197	265134	10.036957	9.612819	44.649040
Caust.v2_000040	-	scaffold_802	+	265839	267913	3.547061	3.397171	15.778973
Caust.v2_000041	-	scaffold_802	-	268187	271091	1.058201	1.013484	4.707369
Caust.v2_000042	-	scaffold_802	+	271280	274436	69.811310	66.861244	310.553101
Caust.v2_000043	-	scaffold_802	-	272844	274436	1.708962	1.636745	7.602256
Caust.v2_000044	-	scaffold_802	-	274546	277029	0.442014	0.423336	1.966283
Caust.v2_000045	-	scaffold_802	-	277740	280249	4.082108	3.909608	18.159109
Caust.v2_000046	-	scaffold_802	-	281547	286944	9.854186	9.437772	43.835991
