Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC117218713	LOC117218713	NW_022886868.1	+	157212	170821	0.000000	0.000000	0.000000
gene-LOC117221120	LOC117221120	NW_022886913.1	-	31741	32707	0.668740	0.415205	1.187503
gene-LOC117220716	LOC117220716	NW_022886913.1	-	51797	54370	2.730558	1.695340	4.848740
gene-LOC117221797	LOC117221797	NW_022886913.1	+	72046	73212	10.731548	6.662968	19.056355
gene-LOC117222501	LOC117222501	NW_022886913.1	+	73770	74502	0.782765	0.486000	1.389981
gene-LOC117224661	LOC117224661	NW_022886927.1	-	99960	101353	0.000000	0.000000	0.000000
gene-LOC117225180	LOC117225180	NW_022886933.1	-	10262	25069	0.000000	0.000000	0.000000
gene-LOC117226313	LOC117226313	NW_022886933.1	+	42769	44528	0.094886	0.058912	0.168492
gene-LOC117227604	LOC117227604	NW_022886933.1	-	95081	96516	0.000000	0.000000	0.000000
gene-LOC117229484	LOC117229484	NW_022886975.1	+	7439	9994	0.988065	0.613466	1.754539
gene-LOC117229422	LOC117229422	NW_022886975.1	-	7876	11329	7.061976	4.384616	12.540177
gene-LOC117229831	LOC117229831	NW_022886975.1	+	11892	13179	0.000000	0.000000	0.000000
gene-LOC117229331	LOC117229331	NW_022886975.1	-	16329	27800	18.816986	11.683026	33.413925
gene-LOC117229605	LOC117229605	NW_022886975.1	+	37033	73701	0.989225	0.614187	1.756599
gene-LOC117229529	LOC117229529	NW_022886975.1	-	73779	95070	13.486324	8.373343	23.948099
gene-LOC117229782	LOC117229782	NW_022886975.1	+	91158	92434	0.000000	0.000000	0.000000
gene-LOC117230013	LOC117230013	NW_022887012.1	+	243689	244697	354.801056	220.287674	630.031616
gene-LOC117230074	LOC117230074	NW_022887012.1	+	246480	257427	47.650532	29.585102	84.614578
gene-LOC117217749	LOC117217749	NW_022887057.1	-	197252	320242	0.000000	0.000000	0.000000
gene-LOC117217425	LOC117217425	NW_022887057.1	+	366423	768851	13.280020	10.208783	29.197533
gene-LOC117217631	LOC117217631	NW_022887057.1	+	857230	875584	5.818282	3.612435	10.331711
gene-LOC117217700	LOC117217700	NW_022887057.1	-	870314	876267	9.258022	5.748089	16.439768
gene-LOC117217835	LOC117217835	NW_022887057.1	-	890125	921893	32.544258	30.021578	85.862930
gene-LOC117217951	LOC117217951	NW_022887057.1	-	906670	911363	0.000000	0.000000	0.000000
gene-LOC117218657	LOC117218657	NW_022887092.1	+	69324	376949	23.306503	14.470464	41.386108
gene-LOC117218754	LOC117218754	NW_022887092.1	+	389872	391332	12.989324	8.064767	23.065559
gene-LOC117218791	LOC117218791	NW_022887092.1	-	393268	397841	0.000000	0.000000	0.000000
gene-LOC117218604	LOC117218604	NW_022887092.1	-	643996	646390	0.000000	0.000000	0.000000
gene-LOC117218407	LOC117218407	NW_022887092.1	+	645575	662429	1.973434	3.456640	9.886129
gene-LOC117218114	LOC117218114	NW_022887092.1	-	736566	740731	22.375586	14.647090	41.891270
gene-LOC117218248	LOC117218248	NW_022887092.1	+	741065	743345	15.728715	9.765592	27.929985
gene-LOC117218331	LOC117218331	NW_022887092.1	+	743793	745349	13.067198	8.113117	23.203844
gene-LOC117218836	LOC117218836	NW_022887092.1	+	745586	759016	19.548693	12.137326	34.713242
gene-LOC117221139	LOC117221139	NW_022887118.1	+	21050	81751	48.563866	30.152170	86.236412
gene-LOC117220439	LOC117220439	NW_022887118.1	+	90832	96400	12.595529	7.820269	22.366285
gene-LOC117220508	LOC117220508	NW_022887118.1	-	97895	102867	298.164368	211.479279	604.839233
gene-LOC117221398	LOC117221398	NW_022887118.1	+	107861	138822	6.467912	6.161712	17.622742
gene-LOC117221607	LOC117221607	NW_022887118.1	-	115433	118395	0.000000	0.000000	0.000000
gene-LOC117220691	LOC117220691	NW_022887118.1	+	143046	144378	0.000000	0.000000	0.000000
gene-LOC117222103	LOC117222103	NW_022887118.1	+	174500	176366	0.000000	0.000000	0.000000
gene-LOC117222034	LOC117222034	NW_022887118.1	+	182464	184330	0.000000	0.000000	0.000000
gene-LOC117221204	LOC117221204	NW_022887118.1	+	190819	208627	0.000000	0.000000	0.000000
gene-LOC117221673	LOC117221673	NW_022887118.1	-	211180	213323	18.107048	13.476765	38.544090
gene-LOC117220738	LOC117220738	NW_022887118.1	+	216821	226410	17.035988	10.584644	30.272511
gene-LOC117223098	LOC117223098	NW_022887118.1	-	235504	344258	5.035143	28.017603	80.131470
gene-LOC117223731	LOC117223731	NW_022887118.1	-	354517	361310	12.774007	8.920770	25.513762
gene-LOC117223947	LOC117223947	NW_022887118.1	+	362680	364852	13.312179	8.285314	23.696331
gene-LOC117221266	LOC117221266	NW_022887118.1	+	365159	373529	0.839394	0.521160	1.490539
gene-LOC117222296	LOC117222296	NW_022887118.1	+	373635	374759	0.000000	0.000000	0.000000
gene-LOC117222174	LOC117222174	NW_022887118.1	+	377749	385864	1.878314	2.358051	6.744121
gene-LOC117220381	LOC117220381	NW_022887118.1	+	389403	390522	8.029347	4.985234	14.257971
gene-LOC117221000	LOC117221000	NW_022887118.1	+	392744	398079	8.666679	10.927482	31.253038
gene-LOC117222476	LOC117222476	NW_022887118.1	-	410407	973276	33.682610	37.436207	107.069069
gene-LOC117222608	LOC117222608	NW_022887118.1	-	439707	973138	17.424175	14.619178	41.811440
gene-LOC117222347	LOC117222347	NW_022887118.1	-	674119	680812	0.504491	0.316857	0.906224
gene-LOC117222943	LOC117222943	NW_022887118.1	+	675084	676836	0.000000	0.000000	0.000000
gene-LOC117222997	LOC117222997	NW_022887118.1	+	681237	681579	0.000000	0.000000	0.000000
gene-LOC117223049	LOC117223049	NW_022887118.1	+	935466	936094	0.000000	0.000000	0.000000
gene-LOC117220307	LOC117220307	NW_022887118.1	+	974111	976371	2.477312	1.538105	4.399043
gene-LOC117221889	LOC117221889	NW_022887118.1	-	980524	1101314	3.009268	1.951915	5.582554
gene-Trnav-uac	Trnav-uac	NW_022887118.1	-	1049953	1050025	0.000000	0.000000	0.000000
gene-LOC117221329	LOC117221329	NW_022887118.1	-	1091851	1093017	0.618680	0.384124	1.098610
gene-LOC117219502	LOC117219502	NW_022887118.1	+	1154760	1491519	1.916438	11.390948	32.578571
gene-LOC117219419	LOC117219419	NW_022887118.1	-	1519349	1521099	35.461815	22.017412	62.970688
gene-LOC117224388	LOC117224388	NW_022887118.1	+	1522687	1703735	1.467434	10.422653	29.809204
gene-LOC117220251	LOC117220251	NW_022887118.1	-	1712263	1715747	6.981175	4.334448	12.396697
gene-LOC117224285	LOC117224285	NW_022887118.1	+	1716535	1719633	11.261674	6.992110	19.997717
gene-LOC117224066	LOC117224066	NW_022887118.1	+	1723289	1987042	2.242312	61.670429	176.379913
gene-LOC117220645	LOC117220645	NW_022887118.1	-	1996343	2003174	0.000000	0.000000	0.000000
gene-LOC117218897	LOC117218897	NW_022887118.1	+	2009593	2234443	0.934913	15.768431	45.098347
gene-LOC117219372	LOC117219372	NW_022887118.1	+	2044099	2046333	0.033301	0.020676	0.059134
gene-LOC117220941	LOC117220941	NW_022887118.1	-	2243122	2255387	16.294579	10.116922	28.934807
gene-LOC117225372	LOC117225372	NW_022887118.1	+	2259538	2261240	0.000000	0.000000	0.000000
gene-LOC117225226	LOC117225226	NW_022887118.1	-	2260465	2265365	17.335922	10.763469	30.783955
gene-LOC117225334	LOC117225334	NW_022887118.1	-	2266192	2267219	3.531718	2.192761	6.271385
gene-LOC117224923	LOC117224923	NW_022887118.1	+	2268001	2273086	20.755301	20.068237	57.395962
gene-LOC117224854	LOC117224854	NW_022887118.1	-	2272424	2277514	20.699297	12.851710	36.756405
gene-LOC117225289	LOC117225289	NW_022887118.1	+	2275077	2276820	0.463518	0.287787	0.823084
gene-LOC117225095	LOC117225095	NW_022887118.1	+	2278404	2281889	0.891590	0.709400	2.028913
gene-LOC117225421	LOC117225421	NW_022887118.1	+	2282246	2283391	0.544107	0.337823	0.966188
gene-LOC117225470	LOC117225470	NW_022887118.1	-	2283777	2286936	3.160532	1.962300	5.612258
gene-LOC117225533	LOC117225533	NW_022887118.1	-	2288349	2290909	124.911606	82.448174	235.805099
gene-LOC117220831	LOC117220831	NW_022887118.1	-	2302918	2725242	3.984118	2.473646	7.074727
gene-LOC117220893	LOC117220893	NW_022887118.1	+	2303393	2308199	0.108078	0.067103	0.191918
gene-LOC117226120	LOC117226120	NW_022887127.1	-	439	5198	102.550003	69.490623	198.745972
gene-LOC117225759	LOC117225759	NW_022887127.1	+	18848	21429	50.126045	31.122089	89.010429
gene-LOC117226226	LOC117226226	NW_022887127.1	-	29000	30452	12.588348	7.815811	22.353535
gene-LOC117225836	LOC117225836	NW_022887127.1	-	30753	44768	14.548594	13.642696	39.018658
gene-LOC117226293	LOC117226293	NW_022887148.1	-	19	664	0.417957	0.259500	0.742180
gene-LOC117228527	LOC117228527	NW_022887154.1	+	6935	13801	61.166573	38.962894	111.435455
gene-LOC117228733	LOC117228733	NW_022887154.1	-	13625	16158	13.594728	9.746040	27.874069
gene-LOC117228899	LOC117228899	NW_022887154.1	+	15773	18356	29.811167	18.509056	52.936646
gene-LOC117229126	LOC117229126	NW_022887154.1	-	21159	22182	12.247556	8.276774	23.671909
gene-LOC117229058	LOC117229058	NW_022887154.1	+	21783	25065	32.916809	20.437277	58.451439
gene-LOC117228979	LOC117228979	NW_022887154.1	-	24758	28334	2.039322	1.266167	3.621289
gene-LOC117229409	LOC117229409	NW_022887154.1	-	29093	33215	78.539276	48.763199	139.464722
gene-LOC117229417	LOC117229417	NW_022887154.1	+	33805	36147	31.385344	20.391779	58.321308
gene-LOC117229382	LOC117229382	NW_022887154.1	-	35940	39640	1.348012	0.836949	2.393708
gene-LOC117229392	LOC117229392	NW_022887154.1	+	38911	41191	11.383722	8.234510	23.551033
gene-LOC117229372	LOC117229372	NW_022887154.1	+	41813	45517	356.538635	221.366516	633.117065
