Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC117218713	LOC117218713	NW_022886868.1	+	157212	170821	0.000000	0.000000	0.000000
gene-LOC117221120	LOC117221120	NW_022886913.1	-	31741	32707	0.000000	0.000000	0.000000
gene-LOC117220716	LOC117220716	NW_022886913.1	-	51797	54370	2.791460	1.576887	4.039204
gene-LOC117221797	LOC117221797	NW_022886913.1	+	72046	73212	11.182344	6.316873	16.180696
gene-LOC117222501	LOC117222501	NW_022886913.1	+	73770	74502	0.000000	0.000000	0.000000
gene-LOC117224661	LOC117224661	NW_022886927.1	-	99960	101353	0.000000	0.000000	0.000000
gene-LOC117225180	LOC117225180	NW_022886933.1	-	10262	25069	0.000000	0.000000	0.000000
gene-LOC117226313	LOC117226313	NW_022886933.1	+	42769	44528	0.176136	0.099499	0.254866
gene-LOC117227604	LOC117227604	NW_022886933.1	-	95081	96516	0.000000	0.000000	0.000000
gene-LOC117229484	LOC117229484	NW_022886975.1	+	7439	9994	0.000000	0.000000	0.000000
gene-LOC117229422	LOC117229422	NW_022886975.1	-	7876	11329	5.815429	3.285119	8.414845
gene-LOC117229831	LOC117229831	NW_022886975.1	+	11892	13179	1.974843	1.115583	2.857570
gene-LOC117229331	LOC117229331	NW_022886975.1	-	16329	27800	17.644432	9.967287	25.531248
gene-LOC117229605	LOC117229605	NW_022886975.1	+	37033	73701	0.569691	0.322826	0.826921
gene-LOC117229529	LOC117229529	NW_022886975.1	-	73779	95070	16.841311	9.513606	24.369143
gene-LOC117229782	LOC117229782	NW_022886975.1	+	91158	92434	0.000000	0.000000	0.000000
gene-LOC117230013	LOC117230013	NW_022887012.1	+	243689	244697	321.444061	181.582794	465.125092
gene-LOC117230074	LOC117230074	NW_022887012.1	+	246480	257427	54.501534	30.787752	78.862961
gene-LOC117217749	LOC117217749	NW_022887057.1	-	197252	320242	0.000000	0.000000	0.000000
gene-LOC117217425	LOC117217425	NW_022887057.1	+	366423	768851	21.428778	13.293770	34.052044
gene-LOC117217631	LOC117217631	NW_022887057.1	+	857230	875584	4.807630	2.715816	6.956574
gene-LOC117217700	LOC117217700	NW_022887057.1	-	870314	876267	8.419600	4.756207	12.183044
gene-LOC117217835	LOC117217835	NW_022887057.1	-	890125	921893	28.696510	24.005743	61.490814
gene-LOC117217951	LOC117217951	NW_022887057.1	-	906670	911363	0.775846	0.438273	1.122638
gene-LOC117218657	LOC117218657	NW_022887092.1	+	69324	376949	17.085993	9.651827	24.723192
gene-LOC117218754	LOC117218754	NW_022887092.1	+	389872	391332	9.985765	5.640929	14.449264
gene-LOC117218791	LOC117218791	NW_022887092.1	-	393268	397841	0.000000	0.000000	0.000000
gene-LOC117218604	LOC117218604	NW_022887092.1	-	643996	646390	0.192098	0.108516	0.277963
gene-LOC117218407	LOC117218407	NW_022887092.1	+	645575	662429	1.530128	2.506936	6.421526
