Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC117220716	LOC117220716	NW_022886913.1	-	51797	54370	3.049634	2.011529	5.427199
gene-LOC117221797	LOC117221797	NW_022886913.1	+	72046	73212	8.481187	5.594165	15.093316
gene-LOC117222501	LOC117222501	NW_022886913.1	+	73770	74502	1.026930	0.677360	1.827548
gene-LOC117224661	LOC117224661	NW_022886927.1	-	99960	101353	0.000000	0.000000	0.000000
gene-LOC117225180	LOC117225180	NW_022886933.1	-	10262	25069	0.000000	0.000000	0.000000
gene-LOC117227604	LOC117227604	NW_022886933.1	-	95081	96516	0.758488	0.500296	1.349823
gene-LOC117229484	LOC117229484	NW_022886975.1	+	7439	9994	0.035005	0.023089	0.062296
gene-LOC117229422	LOC117229422	NW_022886975.1	-	7876	11329	7.361744	4.855784	13.101130
gene-LOC117229831	LOC117229831	NW_022886975.1	+	11892	13179	0.458071	0.302142	0.815194
gene-LOC117229331	LOC117229331	NW_022886975.1	-	16329	27800	12.701912	8.378143	22.604616
gene-LOC117229605	LOC117229605	NW_022886975.1	+	37033	73701	0.848106	0.559408	1.509309
gene-LOC117229529	LOC117229529	NW_022886975.1	-	73779	95070	12.375641	8.162935	22.023975
gene-LOC117229782	LOC117229782	NW_022886975.1	+	91158	92434	0.000000	0.000000	0.000000
gene-LOC117230013	LOC117230013	NW_022887012.1	+	243689	244697	358.319702	236.346603	637.674011
gene-LOC117230074	LOC117230074	NW_022887012.1	+	246480	257427	45.336826	29.904034	80.682465
gene-LOC117217749	LOC117217749	NW_022887057.1	-	197252	320242	0.216896	0.143064	0.385993
gene-LOC117217425	LOC117217425	NW_022887057.1	+	366423	768851	8.429904	6.329381	17.076962
gene-LOC117217631	LOC117217631	NW_022887057.1	+	857230	875584	2.312468	1.525297	4.115321
gene-LOC117217700	LOC117217700	NW_022887057.1	-	870314	876267	6.867504	4.529785	12.221568
gene-LOC117217835	LOC117217835	NW_022887057.1	-	890125	921893	34.548054	34.298763	92.539642
gene-LOC117217951	LOC117217951	NW_022887057.1	-	906670	911363	0.000000	0.000000	0.000000
gene-LOC117218657	LOC117218657	NW_022887092.1	+	69324	376949	17.450169	11.510078	31.054722
gene-LOC117218754	LOC117218754	NW_022887092.1	+	389872	391332	11.690036	7.710712	20.803858
gene-LOC117218791	LOC117218791	NW_022887092.1	-	393268	397841	0.000000	0.000000	0.000000
gene-LOC117218604	LOC117218604	NW_022887092.1	-	643996	646390	0.000000	0.000000	0.000000
gene-LOC117218407	LOC117218407	NW_022887092.1	+	645575	662429	1.054343	1.897582	5.119764
gene-LOC117218114	LOC117218114	NW_022887092.1	-	736566	740731	19.797993	13.743306	37.080074
gene-LOC117218248	LOC117218248	NW_022887092.1	+	741065	743345	15.573241	10.272062	27.714499
gene-LOC117218331	LOC117218331	NW_022887092.1	+	743793	745349	13.352897	8.807530	23.763123
gene-LOC117218836	LOC117218836	NW_022887092.1	+	745586	759016	21.735758	14.336841	38.681458
gene-LOC117221139	LOC117221139	NW_022887118.1	+	21050	81751	34.409733	22.696556	61.236351
gene-LOC117220439	LOC117220439	NW_022887118.1	+	90832	96400	11.650545	7.684664	20.733578
gene-LOC117220508	LOC117220508	NW_022887118.1	-	97895	102867	200.169800	150.748886	406.727448
gene-LOC117221398	LOC117221398	NW_022887118.1	+	107861	138822	6.037259	5.980426	16.135466
gene-LOC117221607	LOC117221607	NW_022887118.1	-	115433	118395	1.050649	0.699150	1.886340
gene-LOC117220691	LOC117220691	NW_022887118.1	+	143046	144378	0.000000	0.000000	0.000000
gene-LOC117222103	LOC117222103	NW_022887118.1	+	174500	176366	0.000000	0.000000	0.000000
gene-LOC117222034	LOC117222034	NW_022887118.1	+	182464	184330	0.000000	0.000000	0.000000
gene-LOC117221204	LOC117221204	NW_022887118.1	+	190819	208627	0.068236	0.045008	0.121434
gene-LOC117221673	LOC117221673	NW_022887118.1	-	211180	213323	14.241596	11.253687	30.362965
gene-LOC117220738	LOC117220738	NW_022887118.1	+	216821	226410	11.754972	7.759671	20.935949
gene-LOC117223098	LOC117223098	NW_022887118.1	-	235504	344258	3.475784	20.150646	54.367371
gene-LOC117223731	LOC117223731	NW_022887118.1	-	354517	361310	6.199768	4.480385	12.088285
gene-LOC117223947	LOC117223947	NW_022887118.1	+	362680	364852	12.854775	8.507640	22.954004
gene-LOC117221266	LOC117221266	NW_022887118.1	+	365159	373529	2.409091	1.589029	4.287274
gene-LOC117222296	LOC117222296	NW_022887118.1	+	373635	374759	0.000000	0.000000	0.000000
gene-LOC117222174	LOC117222174	NW_022887118.1	+	377749	385864	5.795887	7.729978	20.855837
gene-LOC117220381	LOC117220381	NW_022887118.1	+	389403	390522	6.769565	4.465185	12.047274
gene-LOC117221000	LOC117221000	NW_022887118.1	+	392744	398079	6.571984	9.280784	25.039984
gene-LOC117222476	LOC117222476	NW_022887118.1	-	410407	973276	14.684660	17.137447	46.237621
gene-LOC117222608	LOC117222608	NW_022887118.1	-	439707	973138	7.566710	6.749680	18.210947
gene-LOC117222347	LOC117222347	NW_022887118.1	-	674119	680812	1.232784	0.813141	2.193891
gene-LOC117222943	LOC117222943	NW_022887118.1	+	675084	676836	0.000000	0.000000	0.000000
gene-LOC117222997	LOC117222997	NW_022887118.1	+	681237	681579	0.000000	0.000000	0.000000
gene-LOC117223049	LOC117223049	NW_022887118.1	+	935466	936094	0.000000	0.000000	0.000000
gene-LOC117220307	LOC117220307	NW_022887118.1	+	974111	976371	4.199825	2.770192	7.474105
gene-LOC117221889	LOC117221889	NW_022887118.1	-	980524	1101314	1.580976	1.095732	2.956335
gene-Trnav-uac	Trnav-uac	NW_022887118.1	-	1049953	1050025	0.000000	0.000000	0.000000
gene-LOC117221329	LOC117221329	NW_022887118.1	-	1091851	1093017	0.171380	0.113042	0.304992
