Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Vcabro1a003582	-	C2832210	+	145	377	1.300429	0.659327	1.248218
Vcabro1a012170	-	C2833028	-	3	502	76.749367	38.912502	73.667969
Vcabro1a012639	-	C2835282	-	294	443	1.533333	0.777411	1.471771
Vcabro1a001314	-	C2835622	-	74	289	9.731482	4.933934	9.340774
Vcabro1a011822	-	C2835868	+	7	509	544.277283	275.952637	522.425171
Vcabro1a002859	-	C2837040	-	304	470	5.634730	2.856850	5.408502
Vcabro1a004321	-	C2838462	+	239	437	0.748744	0.379619	0.718683
Vcabro1a006715	-	C2838846	-	128	414	42.024391	21.306681	40.337158
Vcabro1a002980	-	C2840340	+	237	452	66.606483	33.769985	63.932308
Vcabro1a000096	-	C2840686	+	36	523	264.891602	134.302017	254.256500
Vcabro1a004799	-	C2841086	-	71	498	6.778038	3.436516	6.505907
Vcabro1a004588	-	C2842214	-	40	526	51.912498	26.320024	49.828270
Vcabro1a012173	-	C2846366	-	1	432	1.650463	0.836797	1.584199
Vcabro1a004802	-	C2848368	-	202	496	5.315254	2.694874	5.101852
Vcabro1a016233	-	C2849450	+	131	377	1.554656	0.788222	1.492238
Vcabro1a003787	-	C2849826	-	189	538	12.271428	6.221706	11.778744
Vcabro1a004688	-	C2854874	+	51	558	1.059055	0.536949	1.016535
Vcabro1a005319	-	C2855154	+	14	414	0.000000	0.000000	0.000000
Vcabro1a013437	-	C2855160	-	6	567	192.756226	97.728844	185.017273
Vcabro1a006696	-	C2855830	-	2	528	101.628891	51.526604	97.548599
Vcabro1a012648	-	C2856508	+	285	474	1.771053	0.897937	1.699947
Vcabro1a012451	-	C2856828	+	263	456	0.989691	0.501781	0.949956
Vcabro1a013865	-	C2859426	+	189	508	28.471874	14.435452	27.328760
Vcabro1a015469	-	C2859654	-	143	393	44.884460	22.756756	43.082397
Vcabro1a002340	-	C2861192	+	364	578	97.083717	49.222172	93.185913
Vcabro1a013199	-	C2861418	-	5	538	16.239700	8.233649	15.587694
Vcabro1a002116	-	C2861840	+	154	472	101.175735	51.296856	97.113640
Vcabro1a001596	-	C2862504	+	104	517	0.000000	0.000000	0.000000
Vcabro1a004815	-	C2863398	+	1	595	171.700821	87.053596	164.807220
Vcabro1a013864	-	C2864508	+	281	532	10.801587	5.476485	10.367915
Vcabro1a001441	-	C2865780	+	20	581	19.971497	10.125697	19.169662
Vcabro1a007435	-	C2866830	-	17	494	26.736403	13.555555	25.662966
Vcabro1a000051	-	C2869740	+	16	621	165.757950	84.040512	159.102951
Vcabro1a000463	-	C2871358	-	21	474	1191.347534	604.022095	1143.516235
Vcabro1a002765	-	C2873212	+	224	572	7.633238	3.870109	7.326772
Vcabro1a013819	-	C2873314	+	1	153	0.928105	0.470556	0.890843
Vcabro1a003350	-	C2873972	+	101	581	447.966095	227.122147	429.980743
Vcabro1a009321	-	C2874460	+	76	548	1.418605	0.719243	1.361650
Vcabro1a003042	-	C2876850	+	14	620	7.107477	3.603544	6.822120
Vcabro1a010937	-	C2877118	-	34	373	2.794118	1.416639	2.681937
Vcabro1a002037	-	C2877372	-	127	496	0.000000	0.000000	0.000000
Vcabro1a002708	-	C2880440	+	236	507	4.275735	2.167830	4.104069
Vcabro1a001607	-	C2881240	+	249	579	31.966768	16.207390	30.683338
Vcabro1a009647	-	C2884254	-	75	501	0.320843	0.162670	0.307961
Vcabro1a004419	-	C2885026	-	37	681	45.872692	23.257797	44.030952
Vcabro1a003991	-	C2886328	+	232	471	0.941667	0.477432	0.903860
Vcabro1a008197	-	C2886494	-	62	678	34.274776	17.377567	32.898682
Vcabro1a005713	-	C2889154	-	113	345	2.175966	1.103231	2.088603
Vcabro1a012450	-	C2889772	+	1	704	2824.798584	1432.193970	2711.385986
Vcabro1a013622	-	C2889824	-	138	674	7.616387	3.861565	7.310597
Vcabro1a015599	-	C2890274	-	34	569	102.685951	52.062542	98.563225
Vcabro1a006033	-	C2891614	-	59	492	26.829493	13.602753	25.752317
Vcabro1a007569	-	C2892632	+	358	589	8.866380	4.495321	8.510405
Vcabro1a014339	-	C2893042	-	120	702	2.473413	1.254039	2.374108
Vcabro1a015601	-	C2893366	-	7	718	61.941010	31.404554	59.454144
Vcabro1a002215	-	C2893424	+	23	701	11.508865	5.835081	11.046797
Vcabro1a016136	-	C2894780	-	46	722	2.815362	1.427410	2.702328
Vcabro1a002460	-	C2895268	+	268	488	78.343895	39.720940	75.198479
Vcabro1a011378	-	C2896050	-	47	226	1.500000	0.760511	1.439777
Vcabro1a015257	-	C2897004	-	169	711	194.594589	98.660912	186.781830
Vcabro1a006333	-	C2897536	-	483	697	0.730233	0.370234	0.700915
Vcabro1a011132	-	C2897760	+	217	375	1.000000	0.507007	0.959851
Vcabro1a001889	-	C2898688	+	6	744	9.343708	4.737330	8.968569
Vcabro1a003753	-	C2898748	-	119	632	1.519455	0.770375	1.458451
Vcabro1a001149	-	C2903060	+	3	746	0.330645	0.167639	0.317370
Vcabro1a015519	-	C2903540	+	5	771	21.333117	10.816050	20.476614
Vcabro1a007825	-	C2904276	-	318	528	3.928910	1.991987	3.771169
Vcabro1a011137	-	C2904552	-	1	683	0.400662	0.203139	0.384576
Vcabro1a016224	-	C2904910	-	6	773	57.887592	29.349442	55.563469
Vcabro1a002150	-	C2905454	+	188	548	20434.291016	10360.337891	19613.876953
Vcabro1a005822	-	C2907036	+	182	698	0.000000	0.000000	0.000000
Vcabro1a000824	-	C2908208	-	1	796	84.546722	42.865822	81.152260
Vcabro1a004336	-	C2909392	-	93	350	47.666668	24.167356	45.752903
Vcabro1a008984	-	C2913508	+	34	732	0.000000	0.000000	0.000000
Vcabro1a007957	-	C2914710	+	14	826	18.025829	9.139230	17.302113
Vcabro1a012662	-	C2916696	+	28	717	0.928986	0.471003	0.891688
Vcabro1a000884	-	C2918516	-	17	590	13.064459	6.623778	12.539935
Vcabro1a013663	-	C2921552	-	60	635	1.723958	0.874060	1.654743
Vcabro1a001439	-	C2924996	-	137	735	38.816666	19.680340	37.258217
Vcabro1a012797	-	C2925458	-	342	764	3.962175	2.008852	3.803098
Vcabro1a010701	-	C2926030	+	486	792	0.478827	0.242769	0.459603
Vcabro1a000111	-	C2926738	-	76	901	41.825581	21.205881	40.146328
Vcabro1a015726	-	C2930694	-	191	542	60.748814	30.800102	58.309814
Vcabro1a001304	-	C2930714	+	48	849	152.675308	91.458305	173.146088
Vcabro1a001989	-	C2933186	-	2	947	19.596128	9.935384	18.809364
Vcabro1a002342	-	C2936798	-	115	648	9.876623	5.007522	9.480087
Vcabro1a009216	-	C2937028	+	20	974	53.681160	27.216749	51.525921
Vcabro1a004308	-	C2938752	-	361	594	0.444444	0.225336	0.426600
Vcabro1a007116	-	C2939944	+	299	797	77.413567	39.249256	74.305496
Vcabro1a005318	-	C2941106	+	2	1009	124.114052	62.926750	119.131004
Vcabro1a012690	-	C2942078	+	53	1023	45.545830	23.092075	43.717213
Vcabro1a009452	-	C2942320	+	2	907	80.218895	40.671581	76.998199
Vcabro1a005236	-	C2942374	-	267	476	15.757143	7.988989	15.124511
Vcabro1a015488	-	C2944172	-	342	541	1.325000	0.671785	1.271803
Vcabro1a013350	-	C2944354	+	204	621	3.153355	1.598775	3.026751
Vcabro1a006179	-	C2945522	-	8	1024	27.956604	14.174208	26.834177
Vcabro1a010950	-	C2945898	+	180	579	58.532501	29.676414	56.182484
Vcabro1a013442	-	C2947022	+	22	961	78.815964	39.960281	75.651588
Vcabro1a014743	-	C2947318	+	9	990	0.779528	0.395227	0.748231
Vcabro1a014983	-	C2949958	+	4	1059	82.980110	42.071537	79.648552
Vcabro1a016297	-	C2951176	+	140	1014	22.564816	11.440530	21.658863
Vcabro1a014650	-	C2958472	-	249	1123	0.000000	0.000000	0.000000
Vcabro1a007303	-	C2958668	-	132	942	20.909531	10.601289	20.070036
Vcabro1a007827	-	C2962574	+	4	1222	1044.088501	529.360657	1002.169495
Vcabro1a008699	-	C2962622	-	77	1139	31.146027	15.791268	29.895548
Vcabro1a015972	-	C2967578	-	561	863	4.759434	2.413069	4.568348
Vcabro1a001316	-	C2968302	+	464	1272	18.956738	9.611207	18.195646
Vcabro1a006717	-	C2968654	+	1	1297	1253.665527	837.502441	1585.534058
Vcabro1a014921	-	C2970252	+	239	1205	0.000000	0.000000	0.000000
Vcabro1a008208	-	C2970296	+	615	1234	27.312977	13.847882	26.216391
Vcabro1a012675	-	C2970646	+	208	1092	3.900246	2.250408	4.260405
Vcabro1a009591	-	C2972642	-	228	1226	4.294611	2.177400	4.122187
Vcabro1a011380	-	C2974790	+	1	1379	204.203293	103.532593	196.004761
Vcabro1a011381	-	C2974790	-	952	1337	1.835976	0.930854	1.762264
Vcabro1a003557	-	C2975086	+	20	1283	7.178027	3.639313	6.889837
Vcabro1a013310	-	C2975364	+	671	1330	28.066668	14.230011	26.939823
Vcabro1a000323	-	C2979978	+	1025	1311	1.024390	0.519373	0.983262
Vcabro1a012263	-	C2980376	-	113	404	42.609589	21.603380	40.898861
Vcabro1a010662	-	C2981076	-	465	1470	315.561829	159.992203	302.892365
Vcabro1a007745	-	C2989668	-	12	1629	196.120514	99.434563	188.246490
Vcabro1a006104	-	C2989848	-	351	575	0.511111	0.259137	0.490590
Vcabro1a004244	-	C2990188	+	48	1639	22.257538	11.284738	21.363922
Vcabro1a006575	-	C2990794	+	521	779	33.428570	16.948534	32.086449
Vcabro1a011220	-	C2990956	+	2	1656	87.133537	44.177353	83.635223
Vcabro1a016641	-	C2991600	-	185	1662	568.144653	288.053558	545.334290
Vcabro1a005047	-	C2991748	-	276	1583	2.785168	1.412101	2.673347
Vcabro1a015476	-	C2994238	+	712	1648	20.992529	10.643369	20.149702
Vcabro1a009013	-	C2995360	-	4	1706	12.361069	6.267154	11.864786
Vcabro1a006957	-	C2995616	-	967	1473	84.242775	42.711716	80.860519
Vcabro1a009571	-	C2997338	-	125	1754	73.993210	37.515110	71.022461
Vcabro1a009776	-	C2998748	+	38	1489	0.223242	0.113185	0.214279
Vcabro1a014677	-	C3000896	-	1	1848	281.198395	142.569687	269.908600
Vcabro1a006447	-	C3002226	+	497	1917	0.750880	0.380702	0.720733
Vcabro1a001827	-	C3003546	-	1005	1637	114.489510	58.047035	109.892883
Vcabro1a008893	-	C3003675	-	55	1890	26.995098	13.686716	25.911274
Vcabro1a012703	-	C3003899	+	2	1975	79.341309	40.226635	76.155846
Vcabro1a003014	-	C3005021	+	250	680	6.621400	3.357099	6.355558
Vcabro1a008033	-	C3006493	+	55	741	9.180791	4.654729	8.812192
Vcabro1a008034	-	C3006493	+	1136	1402	8.489583	4.304282	8.148736
Vcabro1a005275	-	C3007271	+	79	1741	13.748508	6.970597	13.196521
Vcabro1a008342	-	C3007341	-	58	2081	112.636765	64.195587	121.533127
Vcabro1a003478	-	C3007461	-	53	2037	16.843773	8.539919	16.167513
Vcabro1a012568	-	C3008135	-	7	2029	37.031448	18.775221	35.544678
Vcabro1a003218	-	C3011915	-	486	2225	8.487356	4.303153	8.146598
Vcabro1a006412	-	C3014345	+	24	2309	12.979878	7.412436	14.032999
Vcabro1a006488	-	C3015561	-	6	2107	45.600674	23.270329	44.054676
Vcabro1a016324	-	C3015681	-	16	2200	15.780694	8.000930	15.147117
Vcabro1a004066	-	C3016661	+	17	2367	12.633021	6.405036	12.125819
Vcabro1a002390	-	C3017759	+	86	2518	29.016235	16.894630	31.984398
Vcabro1a001505	-	C3018369	+	2107	2292	7.430108	3.767120	7.131797
Vcabro1a009992	-	C3019367	-	48	2534	230.333328	116.780724	221.085693
Vcabro1a004048	-	C3021035	-	38	2549	30.513655	15.470651	29.288565
Vcabro1a000322	-	C3024839	+	346	1727	388.399628	196.921509	372.805786
Vcabro1a012210	-	C3027161	-	31	2375	5.108351	2.598660	4.919703
Vcabro1a002146	-	C3028183	-	31	3266	1.985360	1.006592	1.905650
Vcabro1a012241	-	C3028451	+	43	3100	73.987251	37.591553	71.167183
Vcabro1a012235	-	C3028453	-	71	1583	4.085239	2.470090	4.676300
Vcabro1a001984	-	C3029397	+	69	3377	13.747621	8.659272	16.393471
Vcabro1a011738	-	C3031988	+	24	219	837.400513	424.568329	803.779785
