Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Vcabro1a012170	-	C2833028	-	3	502	73.545570	36.178463	64.585861
Vcabro1a012639	-	C2835282	-	294	443	1.266667	0.623098	1.112355
Vcabro1a001314	-	C2835622	-	74	289	1.810185	0.890464	1.589659
Vcabro1a011822	-	C2835868	+	7	509	596.433044	293.396729	523.772400
Vcabro1a002859	-	C2837040	-	304	470	1.796407	0.883687	1.577559
Vcabro1a006715	-	C2838846	-	128	414	57.512196	28.291340	50.505760
Vcabro1a002980	-	C2840340	+	237	452	73.254631	36.035343	64.330368
Vcabro1a000096	-	C2840686	+	36	523	247.918701	121.955917	217.715942
Vcabro1a004799	-	C2841086	-	71	498	5.710280	2.808995	5.014624
Vcabro1a011141	-	C2841738	-	142	337	1.000000	0.491919	0.878175
Vcabro1a004588	-	C2842214	-	40	526	43.184376	21.243212	37.923428
Vcabro1a012173	-	C2846366	-	1	432	1.560185	0.767485	1.370115
Vcabro1a004802	-	C2848368	-	202	496	2.281356	1.122242	2.003429
Vcabro1a016233	-	C2849450	+	131	377	0.688259	0.338568	0.604412
Vcabro1a003787	-	C2849826	-	189	538	13.785714	6.781454	12.106266
Vcabro1a004688	-	C2854874	+	51	558	0.968504	0.476425	0.850516
Vcabro1a005319	-	C2855154	+	14	414	0.000000	0.000000	0.000000
Vcabro1a013437	-	C2855160	-	6	567	342.324738	168.396027	300.620941
Vcabro1a006696	-	C2855830	-	2	528	154.935562	76.215736	136.060501
Vcabro1a012451	-	C2856828	+	263	456	3.335052	1.640575	2.928758
Vcabro1a014506	-	C2859228	+	9	382	3.416667	1.680723	3.000431
Vcabro1a013865	-	C2859426	+	189	508	17.087500	8.405665	15.005811
Vcabro1a015469	-	C2859654	-	143	393	61.111553	30.061932	53.666622
Vcabro1a002340	-	C2861192	+	364	578	115.341858	56.738850	101.290306
Vcabro1a013199	-	C2861418	-	5	538	14.078651	6.925556	12.363516
Vcabro1a002116	-	C2861840	+	154	472	95.284515	46.872261	83.676453
Vcabro1a004815	-	C2863398	+	1	595	172.100403	84.659454	151.134232
Vcabro1a013864	-	C2864508	+	281	532	5.519841	2.715315	4.847385
Vcabro1a001441	-	C2865780	+	20	581	17.907364	8.808972	15.725795
Vcabro1a007435	-	C2866830	-	17	494	17.267782	8.494349	15.164130
Vcabro1a000051	-	C2869740	+	16	621	115.412544	56.773617	101.352379
Vcabro1a000463	-	C2871358	-	21	474	1450.535767	713.546082	1273.823975
Vcabro1a000458	-	C2872078	+	9	603	1.393277	0.685379	1.223541
Vcabro1a002765	-	C2873212	+	224	572	13.025788	6.407632	11.438918
Vcabro1a013819	-	C2873314	+	1	153	4.947712	2.433873	4.344956
Vcabro1a003350	-	C2873972	+	101	581	325.762726	160.248856	286.076599
Vcabro1a003042	-	C2876850	+	14	620	6.651869	3.272180	5.841504
Vcabro1a010937	-	C2877118	-	34	373	0.702941	0.345790	0.617305
Vcabro1a002037	-	C2877372	-	127	496	0.000000	0.000000	0.000000
Vcabro1a004342	-	C2879696	-	123	455	2.393393	1.177356	2.101817
Vcabro1a002708	-	C2880440	+	236	507	2.911765	1.432352	2.557039
Vcabro1a001607	-	C2881240	+	249	579	91.096680	44.812183	79.998802
Vcabro1a004419	-	C2885026	-	37	681	49.752766	24.474329	43.691620
Vcabro1a008197	-	C2886494	-	62	678	41.845043	20.584370	36.747261
Vcabro1a005713	-	C2889154	-	113	345	0.712446	0.350466	0.625652
Vcabro1a012450	-	C2889772	+	1	704	19259.832031	9474.277344	16913.498047
Vcabro1a013622	-	C2889824	-	138	674	23.560520	11.589867	20.690254
Vcabro1a015599	-	C2890274	-	34	569	63.351238	31.163675	55.633461
Vcabro1a006033	-	C2891614	-	59	492	18.338709	9.021159	16.104589
Vcabro1a010960	-	C2891918	+	160	670	0.019569	0.009626	0.017185
Vcabro1a007569	-	C2892632	+	358	589	9.435345	4.641425	8.285882
Vcabro1a014339	-	C2893042	-	120	702	5.909091	2.906794	5.189215
Vcabro1a015601	-	C2893366	-	7	718	42.007725	20.664396	36.890121
Vcabro1a002215	-	C2893424	+	23	701	10.746454	5.286385	9.437264
Vcabro1a016136	-	C2894780	-	46	722	2.559823	1.259225	2.247972
Vcabro1a002460	-	C2895268	+	268	488	47.325790	23.280455	41.560314
Vcabro1a011378	-	C2896050	-	47	226	0.494444	0.243226	0.434208
Vcabro1a015257	-	C2897004	-	169	711	141.975220	69.840309	124.679047
Vcabro1a006333	-	C2897536	-	483	697	3.981395	1.958524	3.496361
Vcabro1a011132	-	C2897760	+	217	375	1.000000	0.491919	0.878175
Vcabro1a001889	-	C2898688	+	6	744	5.861976	2.883617	5.147840
Vcabro1a003753	-	C2898748	-	119	632	1.463035	0.719695	1.284800
Vcabro1a001149	-	C2903060	+	3	746	1.432796	0.704820	1.258245
Vcabro1a015519	-	C2903540	+	5	771	9.280313	4.565162	8.149736
Vcabro1a007825	-	C2904276	-	318	528	3.056872	1.503733	2.684468
Vcabro1a011137	-	C2904552	-	1	683	0.000000	0.000000	0.000000
Vcabro1a016224	-	C2904910	-	6	773	56.697811	27.890728	49.790588
Vcabro1a002150	-	C2905454	+	188	548	30025.337891	14770.033203	26367.494141
Vcabro1a000824	-	C2908208	-	1	796	80.029823	39.368191	70.280174
Vcabro1a004336	-	C2909392	-	93	350	30.290697	14.900568	26.600527
Vcabro1a008984	-	C2913508	+	34	732	0.900188	0.442820	0.790522
Vcabro1a009800	-	C2913612	-	417	675	0.000000	0.000000	0.000000
Vcabro1a007957	-	C2914710	+	14	826	12.739238	6.266673	11.187277
Vcabro1a012662	-	C2916696	+	28	717	0.353623	0.173954	0.310543
Vcabro1a000884	-	C2918516	-	17	590	30.289198	14.899831	26.599209
Vcabro1a013663	-	C2921552	-	60	635	0.555556	0.273289	0.487875
Vcabro1a001439	-	C2924996	-	137	735	29.924999	14.720675	26.279379
Vcabro1a012797	-	C2925458	-	342	764	1.598109	0.786140	1.403419
Vcabro1a000111	-	C2926738	-	76	901	38.672966	19.023966	33.961624
Vcabro1a008343	-	C2929802	+	1	884	3.685520	1.812977	3.236531
Vcabro1a015726	-	C2930694	-	191	542	61.407581	30.207554	53.926586
Vcabro1a001304	-	C2930714	+	48	849	211.830750	123.399696	220.293381
Vcabro1a001989	-	C2933186	-	2	947	23.400000	11.510903	20.549290
Vcabro1a002342	-	C2936798	-	115	648	1.873377	0.921550	1.645152
Vcabro1a009216	-	C2937028	+	20	974	35.902691	17.661213	31.528837
Vcabro1a004308	-	C2938752	-	361	594	0.598291	0.294311	0.525404
Vcabro1a007116	-	C2939944	+	299	797	47.814003	23.520617	41.989052
Vcabro1a013345	-	C2940634	+	223	522	0.000000	0.000000	0.000000
Vcabro1a005318	-	C2941106	+	2	1009	208.116928	102.376663	182.763031
Vcabro1a012690	-	C2942078	+	53	1023	33.433571	16.446608	29.360518
Vcabro1a009452	-	C2942320	+	2	907	60.889400	29.952650	53.471535
Vcabro1a005236	-	C2942374	-	267	476	10.119047	4.977751	8.886292
Vcabro1a015488	-	C2944172	-	342	541	0.125000	0.061490	0.109772
Vcabro1a013350	-	C2944354	+	204	621	0.000000	0.000000	0.000000
Vcabro1a006179	-	C2945522	-	8	1024	25.430189	12.509593	22.332151
Vcabro1a010950	-	C2945898	+	180	579	65.502502	32.221924	57.522644
Vcabro1a013442	-	C2947022	+	22	961	58.089577	28.575365	51.012798
Vcabro1a002314	-	C2949800	+	117	777	0.576399	0.283542	0.506179
Vcabro1a014983	-	C2949958	+	4	1059	88.701706	43.634052	77.895599
Vcabro1a016297	-	C2951176	+	140	1014	24.896296	12.246960	21.863298
Vcabro1a014650	-	C2958472	-	249	1123	0.000000	0.000000	0.000000
Vcabro1a007303	-	C2958668	-	132	942	20.358643	10.014802	17.878445
Vcabro1a007827	-	C2962574	+	4	1222	1227.191406	603.678711	1077.688477
Vcabro1a008699	-	C2962622	-	77	1139	562.966736	276.934021	494.383148
Vcabro1a001316	-	C2968302	+	464	1272	16.755253	8.242227	14.714040
Vcabro1a006717	-	C2968654	+	1	1297	1012.419556	656.313416	1171.652100
Vcabro1a014921	-	C2970252	+	239	1205	1.121157	0.551518	0.984572
Vcabro1a008208	-	C2970296	+	615	1234	23.727736	11.672123	20.837099
Vcabro1a009031	-	C2970322	-	76	1238	0.665248	0.327248	0.584204
Vcabro1a012675	-	C2970646	+	208	1092	11.593596	6.000990	10.712979
Vcabro1a009591	-	C2972642	-	228	1226	12.652695	6.224101	11.111278
Vcabro1a011380	-	C2974790	+	1	1379	212.376312	104.471931	186.503525
Vcabro1a011381	-	C2974790	-	952	1337	1.863971	0.916923	1.636892
Vcabro1a003557	-	C2975086	+	20	1283	4.497457	2.212384	3.949553
Vcabro1a013310	-	C2975364	+	671	1330	22.390476	11.014300	19.662750
Vcabro1a000323	-	C2979978	+	1025	1311	1.247387	0.613613	1.095424
Vcabro1a012263	-	C2980376	-	113	404	33.366440	16.413584	29.301565
Vcabro1a010662	-	C2981076	-	465	1470	371.473969	182.735092	326.219086
Vcabro1a011553	-	C2981230	+	177	489	0.102236	0.050292	0.089781
Vcabro1a007745	-	C2989668	-	12	1629	147.396790	72.507278	129.440140
Vcabro1a004244	-	C2990188	+	48	1639	21.627512	10.638984	18.992735
Vcabro1a006575	-	C2990794	+	521	779	27.297297	13.428058	23.971796
Vcabro1a011220	-	C2990956	+	2	1656	63.906948	31.437038	56.121468
Vcabro1a016641	-	C2991600	-	185	1662	593.296814	291.853943	521.018311
Vcabro1a005047	-	C2991748	-	276	1583	16.059633	7.900038	14.103165
Vcabro1a015476	-	C2994238	+	712	1648	16.479189	8.106425	14.471608
Vcabro1a007171	-	C2994712	-	422	789	0.000000	0.000000	0.000000
Vcabro1a009013	-	C2995360	-	4	1706	14.948092	7.353251	13.127037
Vcabro1a006957	-	C2995616	-	967	1473	77.670517	38.207600	68.208290
Vcabro1a009571	-	C2997338	-	125	1754	44.552036	21.915991	39.124474
