Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Ccalc.v2_003687	-	scaffold1	+	287	4044	2.837939	4.883871	14.003795
Ccalc.v2_003688	-	scaffold1	-	4809	6214	2.812660	4.840367	13.879056
Ccalc.v2_003689	-	scaffold1	-	7554	11376	0.000000	0.000000	0.000000
Ccalc.v2_003690	-	scaffold1	+	12417	13806	0.000000	0.000000	0.000000
Ccalc.v2_003691	-	scaffold1	-	15132	17847	0.000000	0.000000	0.000000
Ccalc.v2_003692	-	scaffold1	+	16068	19106	7.775058	13.380265	38.365982
Ccalc.v2_003693	-	scaffold1	-	19861	24816	1.152264	1.982956	5.685841
Ccalc.v2_003694	-	scaffold1	+	24488	26826	22.504444	38.728386	111.048058
Ccalc.v2_003695	-	scaffold1	+	26835	29671	15.066820	25.928818	74.347145
Ccalc.v2_003696	-	scaffold1	-	26853	30638	12.632905	21.740240	62.337002
Ccalc.v2_003697	-	scaffold1	+	29742	38703	3.264974	6.159829	17.662422
Ccalc.v2_003698	-	scaffold1	+	38764	44405	0.000000	0.000000	0.000000
Ccalc.v2_003699	-	scaffold1	+	45041	49883	0.000000	0.000000	0.000000
Ccalc.v2_003700	-	scaffold1	+	51854	57698	5.322308	9.159275	26.262901
Ccalc.v2_003701	-	scaffold1	-	53749	61419	13.975515	24.050766	68.962105
Ccalc.v2_003702	-	scaffold1	-	61946	64557	3365.977783	5792.583984	16609.400391
Ccalc.v2_003703	-	scaffold1	+	62432	65612	255.881882	440.352692	1262.647827
Ccalc.v2_003704	-	scaffold1	-	66198	69656	2.011009	3.460789	9.923313
Ccalc.v2_003705	-	scaffold1	+	70282	83327	0.000000	0.000000	0.000000
Ccalc.v2_003706	-	scaffold1	-	72693	81522	17.371622	29.895199	85.720177
Ccalc.v2_003707	-	scaffold1	+	83827	85367	0.000000	0.000000	0.000000
Ccalc.v2_003708	-	scaffold1	+	86247	90972	2.582353	4.444027	12.742607
Ccalc.v2_003709	-	scaffold1	-	86348	91743	8.003996	13.774250	39.495674
Ccalc.v2_003710	-	scaffold1	-	91758	169457	0.842232	1.459192	4.184022
Ccalc.v2_003711	-	scaffold1	+	100751	159168	7.112459	12.239985	35.096390
Ccalc.v2_003712	-	scaffold1	+	159591	174854	1.861753	3.203931	9.186810
Ccalc.v2_003713	-	scaffold1	-	169753	176033	10.053415	17.301140	49.608524
Ccalc.v2_003714	-	scaffold1	+	174915	182635	1.832786	3.154081	9.043873
Ccalc.v2_003715	-	scaffold1	-	176949	184312	23.285070	40.071781	114.900055
Ccalc.v2_003716	-	scaffold1	-	187497	188683	0.000000	0.000000	0.000000
Ccalc.v2_003717	-	scaffold1	+	188602	196125	0.728717	1.254065	3.595850
Ccalc.v2_003718	-	scaffold1	-	196211	198999	0.000000	0.000000	0.000000
Ccalc.v2_003719	-	scaffold1	+	198365	215328	0.000000	0.000000	0.000000
Ccalc.v2_003720	-	scaffold1	+	216092	253879	8.265850	14.224880	40.787792
Ccalc.v2_003721	-	scaffold1	-	252061	256605	21.917044	37.717514	108.149536
Ccalc.v2_003722	-	scaffold1	+	256636	306414	1.448103	2.519796	7.225151
Ccalc.v2_003723	-	scaffold1	-	269892	305347	0.000000	0.000000	0.000000
Ccalc.v2_003724	-	scaffold1	+	307748	314603	40.764202	70.152000	201.150742
Ccalc.v2_003725	-	scaffold1	-	315975	317928	0.000000	0.000000	0.000000
Ccalc.v2_003726	-	scaffold1	+	320235	326830	0.000000	0.000000	0.000000
Ccalc.v2_003727	-	scaffold1	+	327123	337108	0.000000	0.000000	0.000000
Ccalc.v2_003728	-	scaffold1	-	336490	336705	0.000000	0.000000	0.000000
Ccalc.v2_003729	-	scaffold1	-	337407	343832	4.787746	8.239335	23.625107
Ccalc.v2_003730	-	scaffold1	+	337461	338982	5.043476	8.679427	24.887005
Ccalc.v2_003731	-	scaffold1	+	344487	345449	0.340602	0.586149	1.680699
Ccalc.v2_003732	-	scaffold1	-	345762	347384	0.000000	0.000000	0.000000
Ccalc.v2_003733	-	scaffold1	-	347607	350608	0.221090	0.380479	1.090967
Ccalc.v2_003734	-	scaffold1	-	352706	354606	0.000000	0.000000	0.000000
Ccalc.v2_003735	-	scaffold1	-	361612	371743	0.000000	0.000000	0.000000
Ccalc.v2_003736	-	scaffold1	-	374091	376030	4.776502	8.219986	23.569624
Ccalc.v2_003737	-	scaffold1	+	375028	378241	22.882465	39.378933	112.913406
Ccalc.v2_003738	-	scaffold1	-	377476	384121	40.429829	69.576569	199.500763
Ccalc.v2_003739	-	scaffold1	+	382757	388507	24.756840	42.604584	122.162498
