Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC117220716	LOC117220716	NW_022886913.1	-	51797	54370	2.842177	1.667113	4.335039
gene-LOC117221797	LOC117221797	NW_022886913.1	+	72046	73212	10.348046	6.069771	15.783389
gene-LOC117222501	LOC117222501	NW_022886913.1	+	73770	74502	0.000000	0.000000	0.000000
gene-LOC117224661	LOC117224661	NW_022886927.1	-	99960	101353	0.000000	0.000000	0.000000
gene-LOC117225180	LOC117225180	NW_022886933.1	-	10262	25069	1.478219	0.867067	2.254658
gene-LOC117226313	LOC117226313	NW_022886933.1	+	42769	44528	0.093182	0.054657	0.142126
gene-LOC117229484	LOC117229484	NW_022886975.1	+	7439	9994	0.000000	0.000000	0.000000
gene-LOC117229422	LOC117229422	NW_022886975.1	-	7876	11329	6.463293	3.791122	9.858157
gene-LOC117229831	LOC117229831	NW_022886975.1	+	11892	13179	0.000000	0.000000	0.000000
gene-LOC117229331	LOC117229331	NW_022886975.1	-	16329	27800	18.273003	10.718250	27.870953
gene-LOC117229605	LOC117229605	NW_022886975.1	+	37033	73701	1.548025	0.910404	2.367348
gene-LOC117229529	LOC117229529	NW_022886975.1	-	73779	95070	19.263533	11.299257	29.381762
gene-LOC117229782	LOC117229782	NW_022886975.1	+	91158	92434	0.000000	0.000000	0.000000
gene-LOC117230013	LOC117230013	NW_022887012.1	+	243689	244697	239.129669	140.264389	364.733246
gene-LOC117230074	LOC117230074	NW_022887012.1	+	246480	257427	54.572773	32.010319	83.237289
gene-LOC117217749	LOC117217749	NW_022887057.1	-	197252	320242	0.000000	0.000000	0.000000
gene-LOC117217425	LOC117217425	NW_022887057.1	+	366423	768851	18.829607	11.324119	29.446411
gene-LOC117217631	LOC117217631	NW_022887057.1	+	857230	875584	3.530148	2.070651	5.384369
gene-LOC117217700	LOC117217700	NW_022887057.1	-	870314	876267	9.915572	5.816098	15.123756
gene-LOC117217835	LOC117217835	NW_022887057.1	-	890125	921893	27.712696	22.927263	59.618378
