Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-LOC117218713	LOC117218713	NW_022886868.1	+	157212	170821	0.000000	0.000000	0.000000
gene-LOC117221120	LOC117221120	NW_022886913.1	-	31741	32707	0.000000	0.000000	0.000000
gene-LOC117220716	LOC117220716	NW_022886913.1	-	51797	54370	1.955398	0.926751	2.390205
gene-LOC117221797	LOC117221797	NW_022886913.1	+	72046	73212	16.499277	7.819746	20.168100
gene-LOC117222501	LOC117222501	NW_022886913.1	+	73770	74502	1.351885	0.640719	1.652494
gene-LOC117224661	LOC117224661	NW_022886927.1	-	99960	101353	0.000000	0.000000	0.000000
gene-LOC117225180	LOC117225180	NW_022886933.1	-	10262	25069	0.917537	0.434862	1.121563
gene-LOC117227604	LOC117227604	NW_022886933.1	-	95081	96516	0.000000	0.000000	0.000000
gene-LOC117229484	LOC117229484	NW_022886975.1	+	7439	9994	0.147554	0.069932	0.180364
gene-LOC117229422	LOC117229422	NW_022886975.1	-	7876	11329	7.504413	3.556678	9.173114
gene-LOC117229831	LOC117229831	NW_022886975.1	+	11892	13179	0.000000	0.000000	0.000000
gene-LOC117229331	LOC117229331	NW_022886975.1	-	16329	27800	21.202362	10.048749	25.916975
gene-LOC117229605	LOC117229605	NW_022886975.1	+	37033	73701	0.974279	0.461754	1.190922
gene-LOC117229529	LOC117229529	NW_022886975.1	-	73779	95070	20.972891	9.939992	25.636477
gene-LOC117229782	LOC117229782	NW_022886975.1	+	91158	92434	0.000000	0.000000	0.000000
gene-LOC117230013	LOC117230013	NW_022887012.1	+	243689	244697	656.957397	311.361511	803.040161
gene-LOC117230074	LOC117230074	NW_022887012.1	+	246480	257427	57.358532	27.184778	70.112923
gene-LOC117217749	LOC117217749	NW_022887057.1	-	197252	320242	0.000000	0.000000	0.000000
gene-LOC117217425	LOC117217425	NW_022887057.1	+	366423	768851	14.390435	7.050678	18.184576
gene-LOC117217631	LOC117217631	NW_022887057.1	+	857230	875584	10.470459	4.962420	12.798697
gene-LOC117217700	LOC117217700	NW_022887057.1	-	870314	876267	5.339110	2.530443	6.526329
gene-LOC117217835	LOC117217835	NW_022887057.1	-	890125	921893	40.314114	27.627121	71.253784
gene-LOC117217951	LOC117217951	NW_022887057.1	-	906670	911363	1.111391	0.526738	1.358523
gene-LOC117218657	LOC117218657	NW_022887092.1	+	69324	376949	25.273336	12.103347	31.216040
gene-LOC117218754	LOC117218754	NW_022887092.1	+	389872	391332	18.547331	8.790411	22.671564
gene-LOC117218791	LOC117218791	NW_022887092.1	-	393268	397841	0.000000	0.000000	0.000000
gene-LOC117218604	LOC117218604	NW_022887092.1	-	643996	646390	0.000000	0.000000	0.000000
gene-LOC117218407	LOC117218407	NW_022887092.1	+	645575	662429	1.842926	2.583524	6.663229
gene-LOC117218114	LOC117218114	NW_022887092.1	-	736566	740731	31.749165	15.789078	40.721996
