Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Polyb2a001694	-	C2970450	+	1	510	36.521568	14.242780	27.001314
Polyb2a008875	-	C2971162	+	41	299	27.837837	10.856275	20.581213
Polyb2a007685	-	C2972054	-	11	444	0.230415	0.089858	0.170352
Polyb2a008874	-	C2973278	-	6	437	0.451389	0.176034	0.333723
Polyb2a003339	-	C2973406	-	93	351	3.015444	1.175971	2.229393
Polyb2a006303	-	C2973528	+	55	289	0.170213	0.066380	0.125843
Polyb2a010027	-	C2974132	-	58	330	1.219780	0.475693	0.901814
Polyb2a001150	-	C2975858	+	1	587	160.563995	62.617180	118.709000
Polyb2a010877	-	C2976768	+	9	601	0.000000	0.000000	0.000000
Polyb2a000568	-	C2977576	-	12	224	2.169014	0.845878	1.603607
Polyb2a002703	-	C2978500	+	1	622	54.885853	21.404531	40.578491
Polyb2a010407	-	C2979004	+	102	639	11.689590	4.558738	8.642407
Polyb2a012176	-	C2979018	-	29	546	3.951724	1.541104	2.921609
Polyb2a001693	-	C2979430	+	79	638	0.000000	0.000000	0.000000
Polyb2a010823	-	C2980230	-	82	654	23.712530	9.247476	17.531269
Polyb2a010299	-	C2981076	-	1	677	16463.865234	6420.622070	12172.149414
Polyb2a002157	-	C2981500	+	141	674	1627.893799	634.850403	1203.542847
Polyb2a005639	-	C2982044	-	49	614	30.920214	12.058348	22.860092
Polyb2a005047	-	C2982162	+	1	698	130.756454	50.992752	96.671539
Polyb2a010695	-	C2982870	-	194	547	14.983051	5.843131	11.077347
Polyb2a000140	-	C2984316	-	23	740	1.229805	0.479603	0.909226
Polyb2a003742	-	C2985452	+	37	711	11.960000	4.664193	8.842329
Polyb2a009756	-	C2986562	+	21	695	10.288889	4.012488	7.606834
Polyb2a008157	-	C2988006	+	100	350	50.136646	19.552423	37.067284
Polyb2a000326	-	C2989600	-	1	851	65.686508	25.616600	48.563686
Polyb2a009115	-	C2989842	+	1	857	207.571655	80.949348	153.462936
Polyb2a011638	-	C2990510	+	103	531	0.331002	0.129085	0.244718
Polyb2a007845	-	C2993896	-	289	956	0.980861	0.382519	0.725175
Polyb2a011890	-	C2996664	-	5	934	13.968153	5.447338	10.327006
Polyb2a010516	-	C2997044	-	599	1040	13.972851	5.449170	10.330481
Polyb2a012160	-	C2999742	+	1	1116	20.427551	7.966391	15.102603
Polyb2a001966	-	C3002576	-	1	1169	880.507935	343.382843	650.981628
Polyb2a008194	-	C3003922	-	45	1236	24.673658	9.622299	18.241856
Polyb2a008873	-	C3006760	+	174	581	0.409314	0.159625	0.302616
Polyb2a008444	-	C3007846	-	852	1229	31.044973	12.107001	22.952330
Polyb2a010010	-	C3009468	+	1	1420	48.619717	18.960848	35.945778
Polyb2a000002	-	C3010104	-	1	1440	76.792824	29.947870	56.774868
Polyb2a006361	-	C3011168	+	1	1481	13.743514	5.359732	10.160926
Polyb2a007948	-	C3014528	+	1	1604	65.034096	25.362171	48.081345
Polyb2a000670	-	C3015478	+	1	1643	72.275940	28.186365	53.435417
Polyb2a006539	-	C3018894	-	1	1768	50.300797	21.274452	40.331890
Polyb2a008572	-	C3019342	-	979	1778	55.435806	21.619003	40.985088
Polyb2a001389	-	C3019584	-	62	1816	152.718170	59.557438	112.908386
Polyb2a006287	-	C3020988	-	12	1313	19.808628	7.725022	14.645017
Polyb2a003340	-	C3023530	-	1	509	0.000000	0.000000	0.000000
Polyb2a004917	-	C3023626	+	32	1998	85.876587	33.490383	63.490719
Polyb2a003768	-	C3024918	-	24	2003	0.408586	0.159341	0.302078
Polyb2a011194	-	C3027396	+	1182	1862	0.554896	0.216400	0.410249
Polyb2a000004	-	C3031940	-	54	857	762.978821	297.548523	564.089417
Polyb2a000005	-	C3031940	-	966	2424	151.547958	59.101074	112.043213
Polyb2a001621	-	C3032604	+	444	2419	0.000000	0.000000	0.000000
Polyb2a010026	-	C3033536	-	60	1792	0.000000	0.000000	0.000000
Polyb2a008607	-	C3038046	-	1	1489	6.096413	2.563327	4.859529
Polyb2a002704	-	C3045280	-	935	3334	0.000000	0.000000	0.000000
Polyb2a001628	-	C3045934	+	1	3477	102.958084	40.253296	76.311790
Polyb2a001472	-	C3055174	+	470	2860	28.138947	13.697620	25.967806
Polyb2a001471	-	C3055174	+	3392	4449	14.370229	5.604140	10.624271
Polyb2a012175	-	C3055924	+	2599	2994	20.725962	8.082766	15.323225
Polyb2a010329	-	C3058218	+	2021	3643	38.628002	15.064252	28.558655
Polyb2a009113	-	C3068154	-	1683	5303	0.000000	0.000000	0.000000
Polyb2a000003	-	C3071236	+	4193	6272	1.125000	0.438730	0.831741
Polyb2a010074	-	scaffold1	-	3225	4705	1.907104	0.743738	1.409970
Polyb2a010072	-	scaffold1	-	10462	13207	1.281399	0.499723	0.947371
Polyb2a010055	-	scaffold1	-	16471	38251	51.365025	20.031469	37.975452
Polyb2a010061	-	scaffold1	+	29158	31350	13.544201	5.282004	10.013569
Polyb2a010067	-	scaffold1	+	38896	43695	62.208786	24.260349	45.992523
Polyb2a010035	-	scaffold1	-	44998	53182	32.490154	12.670597	24.020788
Polyb2a010060	-	scaffold1	+	59845	61318	53.218258	20.754198	39.345596
Polyb2a010042	-	scaffold1	+	62320	64590	9.359405	3.650006	6.919643
Polyb2a010073	-	scaffold1	-	64917	67558	2.993798	1.167529	2.213390
Polyb2a010050	-	scaffold1	-	69308	75079	4.851441	1.951024	3.698731
Polyb2a010039	-	scaffold1	-	81282	93029	6.137210	2.393405	4.537394
Polyb2a010062	-	scaffold1	+	93341	94199	60.791519	23.707638	44.944698
Polyb2a010065	-	scaffold1	-	94813	95442	58.275002	22.726240	43.084171
Polyb2a010059	-	scaffold1	+	97076	98217	280.006226	109.197578	207.015656
Polyb2a010043	-	scaffold1	-	103719	106047	125.095978	49.127712	93.135803
Polyb2a010051	-	scaffold1	+	106493	109680	162.669312	63.438213	120.265511
Polyb2a010075	-	scaffold1	-	109019	111318	1.341005	0.522969	0.991439
Polyb2a010070	-	scaffold1	+	111817	113020	2.651111	1.033887	1.960033
Polyb2a010037	-	scaffold1	-	112747	115524	93.669121	36.529335	69.251938
Polyb2a010053	-	scaffold1	+	117453	118018	1.890459	0.737246	1.397664
Polyb2a010040	-	scaffold1	+	129698	130277	12.029762	4.691399	8.893906
Polyb2a010045	-	scaffold1	+	130395	141294	37.323193	14.555399	27.593975
Polyb2a010076	-	scaffold1	-	143915	146851	36.254070	14.138458	26.803547
Polyb2a010030	-	scaffold1	+	147212	156316	26.598528	10.584399	20.065796
Polyb2a010038	-	scaffold1	-	156376	189899	89.922356	42.396244	80.374367
Polyb2a010034	-	scaffold1	+	173064	187507	6.042662	2.356534	4.467492
Polyb2a010069	-	scaffold1	-	190184	191683	312.186462	124.410141	235.855469
Polyb2a010046	-	scaffold1	+	191691	193744	47.484657	18.518194	35.106602
Polyb2a010052	-	scaffold1	+	205861	211272	24.308493	9.479891	17.971880
Polyb2a010078	-	scaffold1	+	216537	248332	20.740328	8.088368	15.333846
Polyb2a010031	-	scaffold1	+	250865	273223	6.448684	20.781069	39.396538
Polyb2a010056	-	scaffold1	+	275647	276871	210.113190	81.940498	155.341965
Polyb2a010028	-	scaffold1	+	278032	278767	271.447357	105.859764	200.687866
Polyb2a010033	-	scaffold1	-	278856	282271	100.091095	39.136364	74.194313
Polyb2a010054	-	scaffold1	+	283135	289551	10.161164	3.971064	7.528302
Polyb2a010036	-	scaffold1	+	292792	293874	0.000000	0.000000	0.000000
Polyb2a010063	-	scaffold1	+	300091	302313	4.747144	1.851304	3.509683
Polyb2a010044	-	scaffold1	+	303739	309253	28.684967	11.268886	21.363438
Polyb2a010048	-	scaffold1	-	309914	310777	145.901962	56.899239	107.868996
Polyb2a010079	-	scaffold1	+	311354	315283	7.623288	2.972950	5.636088
Polyb2a010068	-	scaffold1	+	318707	335259	43.959003	17.272938	32.745857
Polyb2a010047	-	scaffold1	-	335720	336787	5.410112	2.109850	3.999832
Polyb2a010049	-	scaffold1	+	339229	342917	2.555231	1.293075	2.451398
Polyb2a010077	-	scaffold1	+	343455	352783	2.426511	0.946297	1.793981
Polyb2a010041	-	scaffold1	+	352969	353660	19.751028	7.702559	14.602431
Polyb2a010066	-	scaffold1	+	353860	357095	11.527512	4.495530	8.522579
Polyb2a010064	-	scaffold1	+	359872	372739	63.998684	24.958378	47.315838
Polyb2a010071	-	scaffold1	-	374987	376411	175.948486	68.616859	130.083130
Polyb2a010029	-	scaffold1	-	376480	377882	65.317757	25.472794	48.291061
Polyb2a010057	-	scaffold1	-	379869	380829	134.318634	52.381943	99.305145
Polyb2a010058	-	scaffold1	+	382501	383891	263.315491	102.688477	194.675766
Polyb2a010032	-	scaffold1	-	387854	402038	51.311409	20.039066	37.989857
Polyb2a009870	-	scaffold1020	-	36236	98278	7.692588	2.999976	5.687324
Polyb2a009867	-	scaffold1020	+	187275	191365	29.604868	11.874304	22.511183
Polyb2a009861	-	scaffold1020	-	191691	197860	11.598450	4.571069	8.665786
Polyb2a009872	-	scaffold1020	+	198265	200219	0.196850	0.076768	0.145536
Polyb2a009871	-	scaffold1020	-	200398	202723	0.290123	0.113143	0.214495
Polyb2a009864	-	scaffold1020	+	203492	208215	20.417141	7.962331	15.094905
Polyb2a009863	-	scaffold1020	-	208466	212934	46.970005	20.000954	37.917599
Polyb2a009866	-	scaffold1020	+	212949	214515	33.330143	14.338462	27.182709
Polyb2a009859	-	scaffold1020	-	214440	215634	50.734482	19.785568	37.509277
Polyb2a009860	-	scaffold1020	-	223192	224748	46.635838	18.187170	34.479046
Polyb2a009873	-	scaffold1020	-	225509	237532	20.545834	8.012519	15.190052
Polyb2a009868	-	scaffold1020	+	250144	251767	4.351319	1.696939	3.217040
Polyb2a009865	-	scaffold1020	-	258044	318162	24.984659	12.118085	22.973341
Polyb2a009869	-	scaffold1020	+	355075	355476	4.042289	1.576423	2.988566
Polyb2a002431	-	scaffold1021	+	36707	36931	0.000000	0.000000	0.000000
Polyb2a002415	-	scaffold1021	+	38724	39011	0.559028	0.218011	0.413303
Polyb2a002402	-	scaffold1021	-	56756	66588	863.949707	336.925415	638.739746
Polyb2a002404	-	scaffold1021	-	69431	86487	413.757904	161.358414	305.901642
Polyb2a002396	-	scaffold1021	-	87910	126206	68.261261	28.372688	53.788651
Polyb2a002409	-	scaffold1021	-	143722	147521	0.000000	0.000000	0.000000
Polyb2a002460	-	scaffold1021	-	153601	154371	18.700390	7.292828	13.825668
Polyb2a002398	-	scaffold1021	-	154630	183528	8.227796	3.208698	6.083016
Polyb2a002401	-	scaffold1021	-	195970	196299	2.339394	0.912323	1.729573
Polyb2a002416	-	scaffold1021	+	220309	225014	32.522472	12.689225	24.056105
Polyb2a002408	-	scaffold1021	+	228894	230631	158.646286	61.869305	117.291191
Polyb2a002439	-	scaffold1021	-	230684	234538	5.352310	2.087308	3.957097
Polyb2a002451	-	scaffold1021	+	235097	238185	7.719727	3.010560	5.707388
Polyb2a002453	-	scaffold1021	+	239725	240789	470.339905	183.424423	347.734131
Polyb2a002434	-	scaffold1021	-	241850	244712	34.731621	13.544731	25.677959
Polyb2a002450	-	scaffold1021	-	247311	254849	21.706194	8.465040	16.047935
