Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Polyb2a002153	-	C2970098	+	87	501	1.434132	0.366439	0.750568
Polyb2a001694	-	C2970450	+	1	510	70.021568	17.891415	36.646526
Polyb2a008875	-	C2971162	+	41	299	32.845558	8.392464	17.190069
Polyb2a007685	-	C2972054	-	11	444	3.267281	0.834832	1.709966
Polyb2a003339	-	C2973406	-	93	351	4.945946	1.263753	2.588513
Polyb2a010027	-	C2974132	-	58	330	12.926740	3.302949	6.765346
Polyb2a001150	-	C2975858	+	1	587	342.762390	87.580215	179.388321
Polyb2a010877	-	C2976768	+	9	601	1.533679	0.391875	0.802667
Polyb2a000568	-	C2977576	-	12	224	6.061033	1.548672	3.172106
Polyb2a002703	-	C2978500	+	1	622	56.054661	14.322689	29.336798
Polyb2a010407	-	C2979004	+	102	639	31.739777	8.109922	16.611347
Polyb2a012176	-	C2979018	-	29	546	13.114943	3.351037	6.863844
Polyb2a001693	-	C2979430	+	79	638	13.605691	3.476430	7.120682
Polyb2a010823	-	C2980230	-	82	654	36.771500	9.395593	19.244753
Polyb2a010299	-	C2981076	-	1	677	16039.166992	4098.214355	8394.267578
Polyb2a002157	-	C2981500	+	141	674	3445.678467	880.415283	1803.332275
Polyb2a005639	-	C2982044	-	49	614	99.146805	25.333286	51.889530
Polyb2a005047	-	C2982162	+	1	698	298.840271	76.357544	156.401199
Polyb2a010695	-	C2982870	-	194	547	54.175140	13.842447	28.353132
Polyb2a005359	-	C2983700	+	308	490	3.486339	0.890805	1.824612
Polyb2a000140	-	C2984316	-	23	740	9.133704	2.333779	4.780221
Polyb2a003742	-	C2985452	+	37	711	4.834074	1.235168	2.529964
Polyb2a009756	-	C2986562	+	21	695	4.860741	1.241982	2.543920
Polyb2a006793	-	C2987678	-	82	757	46.373333	11.848985	24.269974
Polyb2a008157	-	C2988006	+	100	350	176.180130	45.016296	92.205727
Polyb2a000326	-	C2989600	-	1	851	207.772491	53.088551	108.739929
Polyb2a009115	-	C2989842	+	1	857	2200.107910	562.156006	1151.449829
Polyb2a011638	-	C2990510	+	103	531	0.687646	0.175702	0.359887
Polyb2a007845	-	C2993896	-	289	956	23.277512	5.947704	12.182531
Polyb2a003326	-	C2996370	-	297	750	2.189427	0.559427	1.145860
Polyb2a011890	-	C2996664	-	5	934	25.698727	6.566356	13.449699
Polyb2a010516	-	C2997044	-	599	1040	18.791855	4.801561	9.834915
Polyb2a012160	-	C2999742	+	1	1116	38.451019	9.824732	20.123747
Polyb2a008935	-	C3001236	-	783	1068	5.125874	1.309727	2.682680
Polyb2a001966	-	C3002576	-	1	1169	1663.598755	425.070923	870.661926
Polyb2a008194	-	C3003922	-	45	1236	43.766743	11.182967	22.905788
Polyb2a008873	-	C3006760	+	174	581	4.529412	1.157323	2.370516
Polyb2a008444	-	C3007846	-	852	1229	8.145503	2.081281	4.263035
Polyb2a010010	-	C3009468	+	1	1420	105.873947	27.052160	55.410248
Polyb2a000002	-	C3010104	-	1	1440	101.900452	26.036880	53.330677
Polyb2a006361	-	C3011168	+	1	1481	46.679764	11.927282	24.430347
Polyb2a007948	-	C3014528	+	1	1604	78.742950	20.119841	41.210957
Polyb2a000670	-	C3015478	+	1	1643	178.218918	45.790115	93.790726
Polyb2a006539	-	C3018894	-	1	1768	75.954475	21.682821	44.412369
Polyb2a008572	-	C3019342	-	979	1778	166.833633	42.628147	87.314140
Polyb2a001389	-	C3019584	-	62	1816	469.108215	119.863205	245.512741
Polyb2a006287	-	C3020988	-	12	1313	49.159843	12.560974	25.728323
Polyb2a003340	-	C3023530	-	1	509	4.670762	1.193440	2.444493
Polyb2a004917	-	C3023626	+	32	1998	94.118637	24.048525	49.257984
Polyb2a003768	-	C3024918	-	24	2003	2.442080	0.623983	1.278088
Polyb2a011194	-	C3027396	+	1182	1862	2.762611	0.705883	1.445842
